"Name","Id","GroupId","GroupType","NeedPoint","Number","NameStrId","RewardGroup","RewardCategory","RewardType","RewardId","RewardCount"
"10000859","10000859","10009","1","1800","20","0","20001","20009","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10000860","10000860","10009","1","1800","20","0","30001","30009","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10000861","10000861","10009","1","1890","21","0","10001","10009","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10000862","10000862","10009","1","1890","21","0","20001","20009","2","(602200606,602200606,602200606,602200606,602200606,602200606)","10"
"10000863","10000863","10009","1","1890","21","0","30001","30009","2","(508200006,508200006,508200006,508200006,508200006,508200006)","1"
"10000864","10000864","10009","1","1980","22","0","10001","10009","0","(0,0,0,0,0,0)","0"
"10000865","10000865","10009","1","1980","22","0","20001","20009","2","(606201327,606201327,606201327,606201327,606201327,606201327)","1"
"10000866","10000866","10009","1","1980","22","0","30001","30009","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10000867","10000867","10009","1","2070","23","0","10001","10009","1","(2,2,2,2,2,2)","100000"
"10000868","10000868","10009","1","2070","23","0","20001","20009","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10000869","10000869","10009","1","2070","23","0","30001","30009","2","(602200604,602200604,602200604,602200604,602200604,602200604)","5"
"10000870","10000870","10009","1","2160","24","0","10001","10009","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10000871","10000871","10009","1","2160","24","0","20001","20009","2","(606201331,606201331,606201331,606201331,606201331,606201331)","1"
"10000872","10000872","10009","1","2160","24","0","30001","30009","2","(601202603,601202603,601202603,601202603,601202603,601202603)","1"
"10000873","10000873","10009","1","2250","25","0","10001","10009","1","(11,11,11,11,11,11)","50000"
"10000874","10000874","10009","1","2250","25","0","20001","20009","2","(606201335,606201335,606201335,606201335,606201335,606201335)","1"
"10000875","10000875","10009","1","2250","25","0","30001","30009","2","(601200304,601200304,601200304,601200304,601200304,601200304)","1"
"10000876","10000876","10009","1","2340","26","0","10001","10009","0","(0,0,0,0,0,0)","0"
"10000877","10000877","10009","1","2340","26","0","20001","20009","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10000878","10000878","10009","1","2340","26","0","30001","30009","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10000879","10000879","10009","1","2430","27","0","10001","10009","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000880","10000880","10009","1","2430","27","0","20001","20009","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000881","10000881","10009","1","2430","27","0","30001","30009","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000882","10000882","10009","1","2520","28","0","10001","10009","0","(0,0,0,0,0,0)","0"
"10000883","10000883","10009","1","2520","28","0","20001","20009","2","(907200002,907200002,907200002,907200002,907200002,907200002)","1"
"10000884","10000884","10009","1","2520","28","0","30001","30009","2","(906200002,906200002,906200002,906200002,906200002,906200002)","1"
"10000885","10000885","10009","1","2610","29","0","10001","10009","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000886","10000886","10009","1","2610","29","0","20001","20009","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000887","10000887","10009","1","2610","29","0","30001","30009","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000888","10000888","10009","1","2700","30","0","10001","10009","0","(0,0,0,0,0,0)","0"
"10000889","10000889","10009","1","2700","30","0","20001","20009","2","(602200605,602200605,602200605,602200605,602200605,602200605)","15"
"10000890","10000890","10009","1","2700","30","0","30001","30009","2","(602200604,602200604,602200604,602200604,602200604,602200604)","15"
"10000901","10000901","10010","1","90","1","0","10001","10010","1","(2,2,2,2,2,2)","50000"
"10000902","10000902","10010","1","90","1","0","20001","20010","2","(602200604,602200604,602200604,602200604,602200604,602200604)","10"
"10000903","10000903","10010","1","90","1","0","30001","30010","2","(602200605,602200605,602200605,602200605,602200605,602200605)","10"
"10000904","10000904","10010","1","180","2","0","10001","10010","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10000905","10000905","10010","1","180","2","0","20001","20010","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10000906","10000906","10010","1","180","2","0","30001","30010","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10000907","10000907","10010","1","270","3","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000908","10000908","10010","1","270","3","0","20001","20010","2","(606201327,606201327,606201327,606201327,606201327,606201327)","1"
"10000909","10000909","10010","1","270","3","0","30001","30010","2","(903200002,903200002,903200002,903200002,903200002,903200002)","1"
"10000910","10000910","10010","1","360","4","0","10001","10010","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10000911","10000911","10010","1","360","4","0","20001","20010","2","(602200604,602200604,602200604,602200604,602200604,602200604)","5"
"10000912","10000912","10010","1","360","4","0","30001","30010","2","(904200002,904200002,904200002,904200002,904200002,904200002)","1"
"10000913","10000913","10010","1","450","5","0","10001","10010","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10000914","10000914","10010","1","450","5","0","20001","20010","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10000915","10000915","10010","1","450","5","0","30001","30010","2","(905200002,905200002,905200002,905200002,905200002,905200002)","1"
"10000916","10000916","10010","1","540","6","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000917","10000917","10010","1","540","6","0","20001","20010","2","(606201331,606201331,606201331,606201331,606201331,606201331)","1"
"10000918","10000918","10010","1","540","6","0","30001","30010","2","(508200002,508200002,508200002,508200002,508200002,508200002)","3"
"10000919","10000919","10010","1","630","7","0","10001","10010","1","(11,11,11,11,11,11)","30000"
"10000920","10000920","10010","1","630","7","0","20001","20010","2","(602200605,602200605,602200605,602200605,602200605,602200605)","5"
"10000921","10000921","10010","1","630","7","0","30001","30010","2","(602202401,602202401,602202401,602202401,602202401,602202401)","1"
"10000922","10000922","10010","1","720","8","0","10001","10010","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10000923","10000923","10010","1","720","8","0","20001","20010","2","(508200005,508200005,508200005,508200005,508200005,508200005)","1"
"10000924","10000924","10010","1","720","8","0","30001","30010","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10000925","10000925","10010","1","810","9","0","10001","10010","2","(508200001,508200001,508200001,508200001,508200001,508200001)","10"
"10000926","10000926","10010","1","810","9","0","20001","20010","2","(606201335,606201335,606201335,606201335,606201335,606201335)","1"
"10000927","10000927","10010","1","810","9","0","30001","30010","2","(602201601,602201601,602201601,602201601,602201601,602201601)","1"
"10000928","10000928","10010","1","900","10","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000929","10000929","10010","1","900","10","0","20001","20010","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10000930","10000930","10010","1","900","10","0","30001","30010","2","(606201340,606201340,606201340,606201340,606201340,606201340)","2"
"10000931","10000931","10010","1","990","11","0","10001","10010","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10000932","10000932","10010","1","990","11","0","20001","20010","2","(602200608,602200608,602200608,602200608,602200608,602200608)","10"
"10000933","10000933","10010","1","990","11","0","30001","30010","2","(602200607,602200607,602200607,602200607,602200607,602200607)","10"
"10000934","10000934","10010","1","1080","12","0","10001","10010","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10000935","10000935","10010","1","1080","12","0","20001","20010","2","(602200602,602200602,602200602,602200602,602200602,602200602)","5"
"10000936","10000936","10010","1","1080","12","0","30001","30010","2","(606201344,606201344,606201344,606201344,606201344,606201344)","2"
"10000937","10000937","10010","1","1170","13","0","10001","10010","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10000938","10000938","10010","1","1170","13","0","20001","20010","2","(523200002,523200002,523200002,523200002,523200002,523200002)","1"
"10000939","10000939","10010","1","1170","13","0","30001","30010","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10000940","10000940","10010","1","1260","14","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000941","10000941","10010","1","1260","14","0","20001","20010","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10000942","10000942","10010","1","1260","14","0","30001","30010","2","(606201348,606201348,606201348,606201348,606201348,606201348)","2"
"10000943","10000943","10010","1","1350","15","0","10001","10010","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10000944","10000944","10010","1","1350","15","0","20001","20010","2","(602200601,602200601,602200601,602200601,602200601,602200601)","5"
"10000945","10000945","10010","1","1350","15","0","30001","30010","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10000946","10000946","10010","1","1440","16","0","10001","10010","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10000947","10000947","10010","1","1440","16","0","20001","20010","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10000948","10000948","10010","1","1440","16","0","30001","30010","2","(601202603,601202603,601202603,601202603,601202603,601202603)","1"
"10000949","10000949","10010","1","1530","17","0","10001","10010","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10000950","10000950","10010","1","1530","17","0","20001","20010","2","(602200605,602200605,602200605,602200605,602200605,602200605)","5"
"10000951","10000951","10010","1","1530","17","0","30001","30010","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10000952","10000952","10010","1","1620","18","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000953","10000953","10010","1","1620","18","0","20001","20010","2","(602200603,602200603,602200603,602200603,602200603,602200603)","5"
"10000954","10000954","10010","1","1620","18","0","30001","30010","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10000955","10000955","10010","1","1710","19","0","10001","10010","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10000956","10000956","10010","1","1710","19","0","20001","20010","2","(601200304,601200304,601200304,601200304,601200304,601200304)","1"
"10000957","10000957","10010","1","1710","19","0","30001","30010","2","(523200002,523200002,523200002,523200002,523200002,523200002)","1"
"10000958","10000958","10010","1","1800","20","0","10001","10010","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10000959","10000959","10010","1","1800","20","0","20001","20010","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10000960","10000960","10010","1","1800","20","0","30001","30010","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10000961","10000961","10010","1","1890","21","0","10001","10010","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10000962","10000962","10010","1","1890","21","0","20001","20010","2","(602200606,602200606,602200606,602200606,602200606,602200606)","10"
"10000963","10000963","10010","1","1890","21","0","30001","30010","2","(508200006,508200006,508200006,508200006,508200006,508200006)","1"
"10000964","10000964","10010","1","1980","22","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000965","10000965","10010","1","1980","22","0","20001","20010","2","(606201327,606201327,606201327,606201327,606201327,606201327)","1"
"10000966","10000966","10010","1","1980","22","0","30001","30010","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10000967","10000967","10010","1","2070","23","0","10001","10010","1","(2,2,2,2,2,2)","100000"
"10000968","10000968","10010","1","2070","23","0","20001","20010","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10000969","10000969","10010","1","2070","23","0","30001","30010","2","(602200604,602200604,602200604,602200604,602200604,602200604)","5"
"10000970","10000970","10010","1","2160","24","0","10001","10010","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10000971","10000971","10010","1","2160","24","0","20001","20010","2","(606201331,606201331,606201331,606201331,606201331,606201331)","1"
"10000972","10000972","10010","1","2160","24","0","30001","30010","2","(601202603,601202603,601202603,601202603,601202603,601202603)","1"
"10000973","10000973","10010","1","2250","25","0","10001","10010","1","(11,11,11,11,11,11)","50000"
"10000974","10000974","10010","1","2250","25","0","20001","20010","2","(606201335,606201335,606201335,606201335,606201335,606201335)","1"
"10000975","10000975","10010","1","2250","25","0","30001","30010","2","(601200304,601200304,601200304,601200304,601200304,601200304)","1"
"10000976","10000976","10010","1","2340","26","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000977","10000977","10010","1","2340","26","0","20001","20010","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10000978","10000978","10010","1","2340","26","0","30001","30010","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10000979","10000979","10010","1","2430","27","0","10001","10010","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000980","10000980","10010","1","2430","27","0","20001","20010","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000981","10000981","10010","1","2430","27","0","30001","30010","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000982","10000982","10010","1","2520","28","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000983","10000983","10010","1","2520","28","0","20001","20010","2","(907200002,907200002,907200002,907200002,907200002,907200002)","1"
"10000984","10000984","10010","1","2520","28","0","30001","30010","2","(906200002,906200002,906200002,906200002,906200002,906200002)","1"
"10000985","10000985","10010","1","2610","29","0","10001","10010","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000986","10000986","10010","1","2610","29","0","20001","20010","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000987","10000987","10010","1","2610","29","0","30001","30010","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10000988","10000988","10010","1","2700","30","0","10001","10010","0","(0,0,0,0,0,0)","0"
"10000989","10000989","10010","1","2700","30","0","20001","20010","2","(602200605,602200605,602200605,602200605,602200605,602200605)","15"
"10000990","10000990","10010","1","2700","30","0","30001","30010","2","(602200604,602200604,602200604,602200604,602200604,602200604)","15"
"10001001","10001001","10011","1","90","1","0","10001","10011","1","(2,2,2,2,2,2)","50000"
"10001002","10001002","10011","1","90","1","0","20001","20011","2","(602200604,602200604,602200604,602200604,602200604,602200604)","10"
"10001003","10001003","10011","1","90","1","0","30001","30011","2","(602200605,602200605,602200605,602200605,602200605,602200605)","10"
"10001004","10001004","10011","1","180","2","0","10001","10011","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001005","10001005","10011","1","180","2","0","20001","20011","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10001006","10001006","10011","1","180","2","0","30001","30011","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001007","10001007","10011","1","270","3","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001008","10001008","10011","1","270","3","0","20001","20011","2","(606201327,606201327,606201327,606201327,606201327,606201327)","1"
"10001009","10001009","10011","1","270","3","0","30001","30011","2","(903200002,903200002,903200002,903200002,903200002,903200002)","1"
"10001010","10001010","10011","1","360","4","0","10001","10011","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001011","10001011","10011","1","360","4","0","20001","20011","2","(602200604,602200604,602200604,602200604,602200604,602200604)","5"
"10001012","10001012","10011","1","360","4","0","30001","30011","2","(904200002,904200002,904200002,904200002,904200002,904200002)","1"
"10001013","10001013","10011","1","450","5","0","10001","10011","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001014","10001014","10011","1","450","5","0","20001","20011","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10001015","10001015","10011","1","450","5","0","30001","30011","2","(905200002,905200002,905200002,905200002,905200002,905200002)","1"
"10001016","10001016","10011","1","540","6","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001017","10001017","10011","1","540","6","0","20001","20011","2","(606201331,606201331,606201331,606201331,606201331,606201331)","1"
"10001018","10001018","10011","1","540","6","0","30001","30011","2","(508200002,508200002,508200002,508200002,508200002,508200002)","3"
"10001019","10001019","10011","1","630","7","0","10001","10011","1","(11,11,11,11,11,11)","30000"
"10001020","10001020","10011","1","630","7","0","20001","20011","2","(602200605,602200605,602200605,602200605,602200605,602200605)","5"
"10001021","10001021","10011","1","630","7","0","30001","30011","2","(602202401,602202401,602202401,602202401,602202401,602202401)","1"
"10001022","10001022","10011","1","720","8","0","10001","10011","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001023","10001023","10011","1","720","8","0","20001","20011","2","(508200005,508200005,508200005,508200005,508200005,508200005)","1"
"10001024","10001024","10011","1","720","8","0","30001","30011","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001025","10001025","10011","1","810","9","0","10001","10011","2","(508200001,508200001,508200001,508200001,508200001,508200001)","10"
"10001026","10001026","10011","1","810","9","0","20001","20011","2","(606201335,606201335,606201335,606201335,606201335,606201335)","1"
"10001027","10001027","10011","1","810","9","0","30001","30011","2","(602201601,602201601,602201601,602201601,602201601,602201601)","1"
"10001028","10001028","10011","1","900","10","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001029","10001029","10011","1","900","10","0","20001","20011","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10001030","10001030","10011","1","900","10","0","30001","30011","2","(606201340,606201340,606201340,606201340,606201340,606201340)","2"
"10001031","10001031","10011","1","990","11","0","10001","10011","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001032","10001032","10011","1","990","11","0","20001","20011","2","(602200608,602200608,602200608,602200608,602200608,602200608)","10"
"10001033","10001033","10011","1","990","11","0","30001","30011","2","(602200607,602200607,602200607,602200607,602200607,602200607)","10"
"10001034","10001034","10011","1","1080","12","0","10001","10011","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001035","10001035","10011","1","1080","12","0","20001","20011","2","(602200602,602200602,602200602,602200602,602200602,602200602)","5"
"10001036","10001036","10011","1","1080","12","0","30001","30011","2","(606201344,606201344,606201344,606201344,606201344,606201344)","2"
"10001037","10001037","10011","1","1170","13","0","10001","10011","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10001038","10001038","10011","1","1170","13","0","20001","20011","2","(523200002,523200002,523200002,523200002,523200002,523200002)","1"
"10001039","10001039","10011","1","1170","13","0","30001","30011","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001040","10001040","10011","1","1260","14","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001041","10001041","10011","1","1260","14","0","20001","20011","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10001042","10001042","10011","1","1260","14","0","30001","30011","2","(606201348,606201348,606201348,606201348,606201348,606201348)","2"
"10001043","10001043","10011","1","1350","15","0","10001","10011","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001044","10001044","10011","1","1350","15","0","20001","20011","2","(602200601,602200601,602200601,602200601,602200601,602200601)","5"
"10001045","10001045","10011","1","1350","15","0","30001","30011","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10001046","10001046","10011","1","1440","16","0","10001","10011","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001047","10001047","10011","1","1440","16","0","20001","20011","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10001048","10001048","10011","1","1440","16","0","30001","30011","2","(601202603,601202603,601202603,601202603,601202603,601202603)","1"
"10001049","10001049","10011","1","1530","17","0","10001","10011","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10001050","10001050","10011","1","1530","17","0","20001","20011","2","(602200605,602200605,602200605,602200605,602200605,602200605)","5"
"10001051","10001051","10011","1","1530","17","0","30001","30011","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10001052","10001052","10011","1","1620","18","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001053","10001053","10011","1","1620","18","0","20001","20011","2","(602200603,602200603,602200603,602200603,602200603,602200603)","5"
"10001054","10001054","10011","1","1620","18","0","30001","30011","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001055","10001055","10011","1","1710","19","0","10001","10011","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001056","10001056","10011","1","1710","19","0","20001","20011","2","(601200304,601200304,601200304,601200304,601200304,601200304)","1"
"10001057","10001057","10011","1","1710","19","0","30001","30011","2","(523200002,523200002,523200002,523200002,523200002,523200002)","1"
"10001058","10001058","10011","1","1800","20","0","10001","10011","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001059","10001059","10011","1","1800","20","0","20001","20011","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10001060","10001060","10011","1","1800","20","0","30001","30011","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10001061","10001061","10011","1","1890","21","0","10001","10011","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10001062","10001062","10011","1","1890","21","0","20001","20011","2","(602200606,602200606,602200606,602200606,602200606,602200606)","10"
"10001063","10001063","10011","1","1890","21","0","30001","30011","2","(508200006,508200006,508200006,508200006,508200006,508200006)","1"
"10001064","10001064","10011","1","1980","22","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001065","10001065","10011","1","1980","22","0","20001","20011","2","(606201327,606201327,606201327,606201327,606201327,606201327)","1"
"10001066","10001066","10011","1","1980","22","0","30001","30011","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"10001067","10001067","10011","1","2070","23","0","10001","10011","1","(2,2,2,2,2,2)","100000"
"10001068","10001068","10011","1","2070","23","0","20001","20011","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"10001069","10001069","10011","1","2070","23","0","30001","30011","2","(602200604,602200604,602200604,602200604,602200604,602200604)","5"
"10001070","10001070","10011","1","2160","24","0","10001","10011","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001071","10001071","10011","1","2160","24","0","20001","20011","2","(606201331,606201331,606201331,606201331,606201331,606201331)","1"
"10001072","10001072","10011","1","2160","24","0","30001","30011","2","(601202603,601202603,601202603,601202603,601202603,601202603)","1"
"10001073","10001073","10011","1","2250","25","0","10001","10011","1","(11,11,11,11,11,11)","50000"
"10001074","10001074","10011","1","2250","25","0","20001","20011","2","(606201335,606201335,606201335,606201335,606201335,606201335)","1"
"10001075","10001075","10011","1","2250","25","0","30001","30011","2","(601200304,601200304,601200304,601200304,601200304,601200304)","1"
"10001076","10001076","10011","1","2340","26","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001077","10001077","10011","1","2340","26","0","20001","20011","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10001078","10001078","10011","1","2340","26","0","30001","30011","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001079","10001079","10011","1","2430","27","0","10001","10011","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10001080","10001080","10011","1","2430","27","0","20001","20011","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10001081","10001081","10011","1","2430","27","0","30001","30011","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10001082","10001082","10011","1","2520","28","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001083","10001083","10011","1","2520","28","0","20001","20011","2","(907200002,907200002,907200002,907200002,907200002,907200002)","1"
"10001084","10001084","10011","1","2520","28","0","30001","30011","2","(906200002,906200002,906200002,906200002,906200002,906200002)","1"
"10001085","10001085","10011","1","2610","29","0","10001","10011","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10001086","10001086","10011","1","2610","29","0","20001","20011","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10001087","10001087","10011","1","2610","29","0","30001","30011","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","1"
"10001088","10001088","10011","1","2700","30","0","10001","10011","0","(0,0,0,0,0,0)","0"
"10001089","10001089","10011","1","2700","30","0","20001","20011","2","(602200605,602200605,602200605,602200605,602200605,602200605)","15"
"10001090","10001090","10011","1","2700","30","0","30001","30011","2","(602200604,602200604,602200604,602200604,602200604,602200604)","15"
"10001101","10001101","10012","1","90","1","0","10001","10012","1","(2,2,2,2,2,2)","50000"
"10001102","10001102","10012","1","90","1","0","20001","20012","2","(602200604,602200604,602200604,602200604,602200604,602200604)","10"
"10001103","10001103","10012","1","90","1","0","30001","30012","2","(602200605,602200605,602200605,602200605,602200605,602200605)","10"
"10001104","10001104","10012","1","180","2","0","10001","10012","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001105","10001105","10012","1","180","2","0","20001","20012","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10001106","10001106","10012","1","180","2","0","30001","30012","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001107","10001107","10012","1","270","3","0","10001","10012","0","(0,0,0,0,0,0)","0"
"10001108","10001108","10012","1","270","3","0","20001","20012","2","(606201327,606201327,606201327,606201327,606201327,606201327)","1"
"10001109","10001109","10012","1","270","3","0","30001","30012","2","(903200002,903200002,903200002,903200002,903200002,903200002)","1"
"10001110","10001110","10012","1","360","4","0","10001","10012","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001111","10001111","10012","1","360","4","0","20001","20012","2","(602200604,602200604,602200604,602200604,602200604,602200604)","5"
"10001112","10001112","10012","1","360","4","0","30001","30012","2","(904200002,904200002,904200002,904200002,904200002,904200002)","1"
"10001113","10001113","10012","1","450","5","0","10001","10012","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001114","10001114","10012","1","450","5","0","20001","20012","2","(523200001,523200001,523200001,523200001,523200001,523200001)","1"
"10001115","10001115","10012","1","450","5","0","30001","30012","2","(905200002,905200002,905200002,905200002,905200002,905200002)","1"
"10001116","10001116","10012","1","540","6","0","10001","10012","0","(0,0,0,0,0,0)","0"
"10001117","10001117","10012","1","540","6","0","20001","20012","2","(606201331,606201331,606201331,606201331,606201331,606201331)","1"
"10001118","10001118","10012","1","540","6","0","30001","30012","2","(508200002,508200002,508200002,508200002,508200002,508200002)","3"
"10001119","10001119","10012","1","630","7","0","10001","10012","1","(11,11,11,11,11,11)","30000"
"10001120","10001120","10012","1","630","7","0","20001","20012","2","(602200605,602200605,602200605,602200605,602200605,602200605)","5"
"10001121","10001121","10012","1","630","7","0","30001","30012","2","(602202401,602202401,602202401,602202401,602202401,602202401)","1"
"10001122","10001122","10012","1","720","8","0","10001","10012","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
"10001123","10001123","10012","1","720","8","0","20001","20012","2","(508200005,508200005,508200005,508200005,508200005,508200005)","1"
"10001124","10001124","10012","1","720","8","0","30001","30012","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"10001125","10001125","10012","1","810","9","0","10001","10012","2","(508200001,508200001,508200001,508200001,508200001,508200001)","10"
"10001126","10001126","10012","1","810","9","0","20001","20012","2","(606201335,606201335,606201335,606201335,606201335,606201335)","1"
"10001127","10001127","10012","1","810","9","0","30001","30012","2","(602201601,602201601,602201601,602201601,602201601,602201601)","1"
"10001128","10001128","10012","1","900","10","0","10001","10012","0","(0,0,0,0,0,0)","0"
"10001129","10001129","10012","1","900","10","0","20001","20012","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"10001130","10001130","10012","1","900","10","0","30001","30012","2","(606201340,606201340,606201340,606201340,606201340,606201340)","2"
"10001131","10001131","10012","1","990","11","0","10001","10012","2","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","5"
"10001132","10001132","10012","1","990","11","0","20001","20012","2","(602200608,602200608,602200608,602200608,602200608,602200608)","10"
"10001133","10001133","10012","1","990","11","0","30001","30012","2","(602200607,602200607,602200607,602200607,602200607,602200607)","10"
"10001134","10001134","10012","1","1080","12","0","10001","10012","2","(625200602,625200602,625200602,625200602,625200602,625200602)","1"
