"Name","RandomGetId","OpenEffect","ItemId","MainType","RewardProbability","RewardType","RewardId","RewardValue","xdracoProbability"
"60402001","60402001","0","60320002","16","4000","1","(521200001,521200001,521200001,521200001,521200001,521200001)","2","0"
"60402002","60402002","0","60320002","16","1000","1","(521100001,521100001,521100001,521100001,521100001,521100001)","2","0"
"60402003","60402003","0","60320002","16","4000","1","(901201007,901201007,901201007,901201007,901201007,901201007)","2","0"
"60402004","60402004","0","60320002","16","1000","1","(901101007,901101007,901101007,901101007,901101007,901101007)","2","0"
"60402005","60402005","0","60320002","16","63076","1","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"60402006","60402006","0","60320002","16","12616","1","(508200002,508200002,508200002,508200002,508200002,508200002)","3","0"
"60402007","60402007","0","60320002","16","6308","1","(508200002,508200002,508200002,508200002,508200002,508200002)","6","0"
"60402008","60402008","0","60320002","16","3000","1","(523200002,523200002,523200002,523200002,523200002,523200002)","1","0"
"60402009","60402009","0","60320002","16","1000","1","(508200006,508200006,508200006,508200006,508200006,508200006)","1","0"
"60402010","60402010","0","60320002","16","3000","1","(603200103,603200103,603200103,603200103,603200103,603200103)","1","0"
"60402011","60402011","0","60320002","16","1000","1","(1401200855,1401200855,1401200855,1401200855,1401200855,1401200855)","1","0"
"60403001","60403001","0","60320003","16","4000","1","(521200001,521200001,521200001,521200001,521200001,521200001)","10","0"
"60403002","60403002","0","60320003","16","1000","1","(521100001,521100001,521100001,521100001,521100001,521100001)","10","0"
"60403003","60403003","0","60320003","16","4000","1","(901201007,901201007,901201007,901201007,901201007,901201007)","10","0"
"60403004","60403004","0","60320003","16","1000","1","(901101007,901101007,901101007,901101007,901101007,901101007)","10","0"
"60403005","60403005","0","60320003","16","65380","1","(508200003,508200003,508200003,508200003,508200003,508200003)","1","0"
"60403006","60403006","0","60320003","16","13080","1","(508200003,508200003,508200003,508200003,508200003,508200003)","3","0"
"60403007","60403007","0","60320003","16","6540","1","(508200003,508200003,508200003,508200003,508200003,508200003)","6","0"
"60403008","60403008","0","60320003","16","2900","1","(523200003,523200003,523200003,523200003,523200003,523200003)","1","0"
"60403009","60403009","0","60320003","16","1000","1","(508200007,508200007,508200007,508200007,508200007,508200007)","1","0"
"60403010","60403010","0","60320003","16","1000","1","(603200104,603200104,603200104,603200104,603200104,603200104)","1","0"
"60403011","60403011","0","60320003","16","100","1","(1401200856,1401200856,1401200856,1401200856,1401200856,1401200856)","1","0"
"60404001","60404001","0","60320004","16","4000","1","(521200001,521200001,521200001,521200001,521200001,521200001)","50","0"
"60404002","60404002","0","60320004","16","1000","1","(521100001,521100001,521100001,521100001,521100001,521100001)","50","0"
"60404003","60404003","0","60320004","16","4000","1","(901201007,901201007,901201007,901201007,901201007,901201007)","50","0"
"60404004","60404004","0","60320004","16","1000","1","(901101007,901101007,901101007,901101007,901101007,901101007)","50","0"
"60404005","60404005","0","60320004","16","68460","1","(508200004,508200004,508200004,508200004,508200004,508200004)","1","0"
"60404006","60404006","0","60320004","16","13690","1","(508200004,508200004,508200004,508200004,508200004,508200004)","3","0"
"60404007","60404007","0","60320004","16","6850","1","(508200004,508200004,508200004,508200004,508200004,508200004)","6","0"
"60404008","60404008","0","60320004","16","100","1","(508200008,508200008,508200008,508200008,508200008,508200008)","1","0"
"60404009","60404009","0","60320004","16","800","1","(523200004,523200004,523200004,523200004,523200004,523200004)","1","0"
"60404010","60404010","0","60320004","16","100","1","(1401200857,1401200857,1401200857,1401200857,1401200857,1401200857)","1","0"
"90101001","90101001","0","60340001","16","7565","1","(902200202,902200202,902200202,902200202,902200202,902200202)","10","0"
"90101002","90101002","0","60340001","16","7565","1","(902200301,902200301,902200301,902200301,902200301,902200301)","10","0"
"90101003","90101003","0","60340001","16","3775","1","(901200103,901200103,901200103,901200103,901200103,901200103)","10","0"
"90101004","90101004","0","60340001","16","3775","1","(901200203,901200203,901200203,901200203,901200203,901200203)","10","0"
"90101005","90101005","0","60340001","16","3780","1","(901200303,901200303,901200303,901200303,901200303,901200303)","10","0"
"90101006","90101006","0","60340001","16","1890","1","(901200502,901200502,901200502,901200502,901200502,901200502)","10","0"
"90101007","90101007","0","60340001","16","1890","1","(901200602,901200602,901200602,901200602,901200602,901200602)","10","0"
"90101008","90101008","0","60340001","16","1890","1","(901200702,901200702,901200702,901200702,901200702,901200702)","10","0"
"90101009","90101009","0","60340001","16","950","1","(901200801,901200801,901200801,901200801,901200801,901200801)","10","0"
"90101010","90101010","0","60340001","16","950","1","(901200901,901200901,901200901,901200901,901200901,901200901)","10","0"
"90101011","90101011","0","60340001","16","950","1","(901201001,901201001,901201001,901201001,901201001,901201001)","10","0"
"90101012","90101012","0","60340001","16","23750","1","(508200001,508200001,508200001,508200001,508200001,508200001)","3","0"
"90101013","90101013","0","60340001","16","1250","1","(523200001,523200001,523200001,523200001,523200001,523200001)","1","0"
"90101014","90101014","0","60340001","16","10000","1","(1201200201,1201200201,1201200201,1201200201,1201200201,1201200201)","1","0"
"90101015","90101015","0","60340001","16","10000","1","(603200302,603200302,603200302,603200302,603200302,603200302)","1","0"
"90101016","90101016","0","60340001","16","1540","1","(1702200001,1702200001,1702200001,1702200001,1702200001,1702200001)","1","0"
"90101017","90101017","0","60340001","16","1540","1","(1702200002,1702200002,1702200002,1702200002,1702200002,1702200002)","1","0"
"90101018","90101018","0","60340001","16","1540","1","(1702200003,1702200003,1702200003,1702200003,1702200003,1702200003)","1","0"
"90101019","90101019","0","60340001","16","1540","1","(1702200004,1702200004,1702200004,1702200004,1702200004,1702200004)","1","0"
"90101020","90101020","0","60340001","16","1540","1","(1702200005,1702200005,1702200005,1702200005,1702200005,1702200005)","1","0"
"90101021","90101021","0","60340001","16","1540","1","(1702200010,1702200010,1702200010,1702200010,1702200010,1702200010)","1","0"
"90101022","90101022","0","60340001","16","1540","1","(1702200011,1702200011,1702200011,1702200011,1702200011,1702200011)","1","0"
"90101023","90101023","0","60340001","16","1540","1","(1702200014,1702200014,1702200014,1702200014,1702200014,1702200014)","1","0"
"90101024","90101024","0","60340001","16","1540","1","(1702200015,1702200015,1702200015,1702200015,1702200015,1702200015)","1","0"
"90101025","90101025","0","60340001","16","770","1","(1702200019,1702200019,1702200019,1702200019,1702200019,1702200019)","1","0"
"90101026","90101026","0","60340001","16","770","1","(1702200020,1702200020,1702200020,1702200020,1702200020,1702200020)","1","0"
"90101027","90101027","0","60340001","16","770","1","(1702200021,1702200021,1702200021,1702200021,1702200021,1702200021)","1","0"
"90101028","90101028","0","60340001","16","770","1","(1702200022,1702200022,1702200022,1702200022,1702200022,1702200022)","1","0"
"90101029","90101029","0","60340001","16","770","1","(1702200023,1702200023,1702200023,1702200023,1702200023,1702200023)","1","0"
"90101030","90101030","0","60340001","16","770","1","(1702200024,1702200024,1702200024,1702200024,1702200024,1702200024)","1","0"
"90101031","90101031","0","60340001","16","770","1","(1702200025,1702200025,1702200025,1702200025,1702200025,1702200025)","1","0"
"90101032","90101032","0","60340001","16","770","1","(1702200026,1702200026,1702200026,1702200026,1702200026,1702200026)","1","0"
"90102001","90102001","0","60340002","16","12540","1","(902200203,902200203,902200203,902200203,902200203,902200203)","5","0"
"90102002","90102002","0","60340002","16","12540","1","(902200302,902200302,902200302,902200302,902200302,902200302)","5","0"
"90102003","90102003","0","60340002","16","6270","1","(901200104,901200104,901200104,901200104,901200104,901200104)","5","0"
"90102004","90102004","0","60340002","16","6270","1","(901200204,901200204,901200204,901200204,901200204,901200204)","5","0"
"90102005","90102005","0","60340002","16","6270","1","(901200304,901200304,901200304,901200304,901200304,901200304)","5","0"
"90102006","90102006","0","60340002","16","3140","1","(901200503,901200503,901200503,901200503,901200503,901200503)","5","0"
"90102007","90102007","0","60340002","16","3140","1","(901200603,901200603,901200603,901200603,901200603,901200603)","5","0"
"90102008","90102008","0","60340002","16","3135","1","(901200703,901200703,901200703,901200703,901200703,901200703)","5","0"
"90102009","90102009","0","60340002","16","1565","1","(901200802,901200802,901200802,901200802,901200802,901200802)","5","0"
"90102010","90102010","0","60340002","16","1565","1","(901200902,901200902,901200902,901200902,901200902,901200902)","5","0"
"90102011","90102011","0","60340002","16","1565","1","(901201002,901201002,901201002,901201002,901201002,901201002)","5","0"
"90102012","90102012","0","60340002","16","25714","1","(508200002,508200002,508200002,508200002,508200002,508200002)","3","0"
"90102013","90102013","0","60340002","16","4290","1","(523200002,523200002,523200002,523200002,523200002,523200002)","1","0"
"90102014","90102014","0","60340002","16","210","1","(1201201301,1201202301,1201203301,1201204301,1201205301,1201206301)","1","0"
"90102015","90102015","0","60340002","16","210","1","(1201201302,1201202302,1201203302,1201204302,1201205302,1201206302)","1","0"
"90102016","90102016","0","60340002","16","210","1","(1201201303,1201202303,1201203303,1201204303,1201205303,1201206303)","1","0"
"90102017","90102017","0","60340002","16","210","1","(1201201304,1201202304,1201203304,1201204304,1201205304,1201206304)","1","0"
"90102018","90102018","0","60340002","16","210","1","(1201201305,1201202305,1201203305,1201204305,1201205305,1201206305)","1","0"
"90102019","90102019","0","60340002","16","210","1","(1201201306,1201202306,1201203306,1201204306,1201205306,1201206306)","1","0"
"90102020","90102020","0","60340002","16","110","1","(1201201307,1201202307,1201203307,1201204307,1201205307,1201206307)","1","0"
"90102021","90102021","0","60340002","16","110","1","(1201201308,1201202308,1201203308,1201204308,1201205308,1201206308)","1","0"
"90102022","90102022","0","60340002","16","110","1","(1201201309,1201202309,1201203309,1201204309,1201205309,1201206309)","1","0"
"90102023","90102023","0","60340002","16","110","1","(1201201310,1201202310,1201203310,1201204310,1201205310,1201206310)","1","0"
"90102024","90102024","0","60340002","16","110","1","(1201201311,1201202311,1201203311,1201204311,1201205311,1201206311)","1","0"
"90102025","90102025","0","60340002","16","110","1","(1201201312,1201202312,1201203312,1201204312,1201205312,1201206312)","1","0"
"90102026","90102026","0","60340002","16","110","1","(1201201313,1201202313,1201203313,1201204313,1201205313,1201206313)","1","0"
"90102027","90102027","0","60340002","16","5000","1","(603200303,603200303,603200303,603200303,603200303,603200303)","1","0"
"90102028","90102028","0","60340002","16","380","1","(1702200032,1702200032,1702200032,1702200032,1702200032,1702200032)","1","0"
"90102029","90102029","0","60340002","16","380","1","(1702200033,1702200033,1702200033,1702200033,1702200033,1702200033)","1","0"
"90102030","90102030","0","60340002","16","382","1","(1702200034,1702200034,1702200034,1702200034,1702200034,1702200034)","1","0"
"90102031","90102031","0","60340002","16","384","1","(1702200035,1702200035,1702200035,1702200035,1702200035,1702200035)","1","0"
"90102032","90102032","0","60340002","16","384","1","(1702200036,1702200036,1702200036,1702200036,1702200036,1702200036)","1","0"
"90102033","90102033","0","60340002","16","384","1","(1702200041,1702200041,1702200041,1702200041,1702200041,1702200041)","1","0"
"90102034","90102034","0","60340002","16","384","1","(1702200042,1702200042,1702200042,1702200042,1702200042,1702200042)","1","0"
"90102035","90102035","0","60340002","16","384","1","(1702200045,1702200045,1702200045,1702200045,1702200045,1702200045)","1","0"
"90102036","90102036","0","60340002","16","384","1","(1702200046,1702200046,1702200046,1702200046,1702200046,1702200046)","1","0"
"90102037","90102037","0","60340002","16","190","1","(1702200050,1702200050,1702200050,1702200050,1702200050,1702200050)","1","0"
"90102038","90102038","0","60340002","16","190","1","(1702200051,1702200051,1702200051,1702200051,1702200051,1702200051)","1","0"
"90102039","90102039","0","60340002","16","190","1","(1702200052,1702200052,1702200052,1702200052,1702200052,1702200052)","1","0"
"90102040","90102040","0","60340002","16","190","1","(1702200053,1702200053,1702200053,1702200053,1702200053,1702200053)","1","0"
"90102041","90102041","0","60340002","16","190","1","(1702200054,1702200054,1702200054,1702200054,1702200054,1702200054)","1","0"
"90102042","90102042","0","60340002","16","190","1","(1702200055,1702200055,1702200055,1702200055,1702200055,1702200055)","1","0"
"90102043","90102043","0","60340002","16","190","1","(1702200056,1702200056,1702200056,1702200056,1702200056,1702200056)","1","0"
"90102044","90102044","0","60340002","16","190","1","(1702200057,1702200057,1702200057,1702200057,1702200057,1702200057)","1","0"
"90103001","90103001","0","60340003","16","14460","1","(902200204,902200204,902200204,902200204,902200204,902200204)","5","0"
"90103002","90103002","0","60340003","16","14460","1","(902200303,902200303,902200303,902200303,902200303,902200303)","5","0"
"90103003","90103003","0","60340003","16","7230","1","(901200105,901200105,901200105,901200105,901200105,901200105)","5","0"
"90103004","90103004","0","60340003","16","7230","1","(901200205,901200205,901200205,901200205,901200205,901200205)","5","0"
"90103005","90103005","0","60340003","16","7230","1","(901200305,901200305,901200305,901200305,901200305,901200305)","5","0"
"90103006","90103006","0","60340003","16","3620","1","(901200504,901200504,901200504,901200504,901200504,901200504)","5","0"
"90103007","90103007","0","60340003","16","3620","1","(901200604,901200604,901200604,901200604,901200604,901200604)","5","0"
"90103008","90103008","0","60340003","16","3615","1","(901200704,901200704,901200704,901200704,901200704,901200704)","5","0"
"90103009","90103009","0","60340003","16","1805","1","(901200803,901200803,901200803,901200803,901200803,901200803)","5","0"
"90103010","90103010","0","60340003","16","1805","1","(901200903,901200903,901200903,901200903,901200903,901200903)","5","0"
"90103011","90103011","0","60340003","16","1805","1","(901201003,901201003,901201003,901201003,901201003,901201003)","5","0"
"90103012","90103012","0","60340003","16","24000","1","(508200003,508200003,508200003,508200003,508200003,508200003)","3","0"
"90103013","90103013","0","60340003","16","6000","1","(523200003,523200003,523200003,523200003,523200003,523200003)","1","0"
"90103014","90103014","0","60340003","16","50","1","(1201201401,1201202401,1201203401,1201204401,1201205401,1201206401)","1","0"
"90103015","90103015","0","60340003","16","50","1","(1201201402,1201202402,1201203402,1201204402,1201205402,1201206402)","1","0"
"90103016","90103016","0","60340003","16","50","1","(1201201403,1201202403,1201203403,1201204403,1201205403,1201206403)","1","0"
"90103017","90103017","0","60340003","16","50","1","(1201201404,1201202404,1201203404,1201204404,1201205404,1201206404)","1","0"
"90103018","90103018","0","60340003","16","50","1","(1201201405,1201202405,1201203405,1201204405,1201205405,1201206405)","1","0"
"90103019","90103019","0","60340003","16","50","1","(1201201406,1201202406,1201203406,1201204406,1201205406,1201206406)","1","0"
"90103020","90103020","0","60340003","16","30","1","(1201201407,1201202407,1201203407,1201204407,1201205407,1201206407)","1","0"
"90103021","90103021","0","60340003","16","30","1","(1201201408,1201202408,1201203408,1201204408,1201205408,1201206408)","1","0"
"90103022","90103022","0","60340003","16","30","1","(1201201409,1201202409,1201203409,1201204409,1201205409,1201206409)","1","0"
"90103023","90103023","0","60340003","16","30","1","(1201201410,1201202410,1201203410,1201204410,1201205410,1201206410)","1","0"
"90103024","90103024","0","60340003","16","30","1","(1201201411,1201202411,1201203411,1201204411,1201205411,1201206411)","1","0"
"90103025","90103025","0","60340003","16","30","1","(1201201412,1201202412,1201203412,1201204412,1201205412,1201206412)","1","0"
"90103026","90103026","0","60340003","16","30","1","(1201201413,1201202413,1201203413,1201204413,1201205413,1201206413)","1","0"
"90103027","90103027","0","60340003","16","100","1","(603200304,603200304,603200304,603200304,603200304,603200304)","1","0"
"90103028","90103028","0","60340003","16","190","1","(1702200063,1702200063,1702200063,1702200063,1702200063,1702200063)","1","0"
"90103029","90103029","0","60340003","16","190","1","(1702200064,1702200064,1702200064,1702200064,1702200064,1702200064)","1","0"
"90103030","90103030","0","60340003","16","190","1","(1702200065,1702200065,1702200065,1702200065,1702200065,1702200065)","1","0"
"90103031","90103031","0","60340003","16","190","1","(1702200066,1702200066,1702200066,1702200066,1702200066,1702200066)","1","0"
"90103032","90103032","0","60340003","16","190","1","(1702200067,1702200067,1702200067,1702200067,1702200067,1702200067)","1","0"
"90103033","90103033","0","60340003","16","190","1","(1702200072,1702200072,1702200072,1702200072,1702200072,1702200072)","1","0"
"90103034","90103034","0","60340003","16","190","1","(1702200073,1702200073,1702200073,1702200073,1702200073,1702200073)","1","0"
"90103035","90103035","0","60340003","16","190","1","(1702200076,1702200076,1702200076,1702200076,1702200076,1702200076)","1","0"
"90103036","90103036","0","60340003","16","190","1","(1702200077,1702200077,1702200077,1702200077,1702200077,1702200077)","1","0"
"90103037","90103037","0","60340003","16","100","1","(1702200081,1702200081,1702200081,1702200081,1702200081,1702200081)","1","0"
"90103038","90103038","0","60340003","16","100","1","(1702200082,1702200082,1702200082,1702200082,1702200082,1702200082)","1","0"
"90103039","90103039","0","60340003","16","100","1","(1702200083,1702200083,1702200083,1702200083,1702200083,1702200083)","1","0"
"90103040","90103040","0","60340003","16","100","1","(1702200084,1702200084,1702200084,1702200084,1702200084,1702200084)","1","0"
"90103041","90103041","0","60340003","16","100","1","(1702200085,1702200085,1702200085,1702200085,1702200085,1702200085)","1","0"
"90103042","90103042","0","60340003","16","100","1","(1702200086,1702200086,1702200086,1702200086,1702200086,1702200086)","1","0"
"90103043","90103043","0","60340003","16","100","1","(1702200087,1702200087,1702200087,1702200087,1702200087,1702200087)","1","0"
"90103044","90103044","0","60340003","16","100","1","(1702200088,1702200088,1702200088,1702200088,1702200088,1702200088)","1","0"
"90104001","90104001","0","60340004","16","14855","1","(902200205,902200205,902200205,902200205,902200205,902200205)","5","0"
"90104002","90104002","0","60340004","16","14855","1","(902200304,902200304,902200304,902200304,902200304,902200304)","5","0"
"90104003","90104003","0","60340004","16","7434","1","(901200106,901200106,901200106,901200106,901200106,901200106)","5","0"
"90104004","90104004","0","60340004","16","7434","1","(901200206,901200206,901200206,901200206,901200206,901200206)","5","0"
"90104005","90104005","0","60340004","16","7434","1","(901200306,901200306,901200306,901200306,901200306,901200306)","5","0"
"90104006","90104006","0","60340004","16","3709","1","(901200505,901200505,901200505,901200505,901200505,901200505)","5","0"
"90104007","90104007","0","60340004","16","3709","1","(901200605,901200605,901200605,901200605,901200605,901200605)","5","0"
"90104008","90104008","0","60340004","16","3709","1","(901200705,901200705,901200705,901200705,901200705,901200705)","5","0"
"90104009","90104009","0","60340004","16","1856","1","(901200804,901200804,901200804,901200804,901200804,901200804)","5","0"
"90104010","90104010","0","60340004","16","1855","1","(901200904,901200904,901200904,901200904,901200904,901200904)","5","0"
"90104011","90104011","0","60340004","16","1855","1","(901201004,901201004,901201004,901201004,901201004,901201004)","5","0"
"90104012","90104012","0","60340004","16","24000","1","(508200004,508200004,508200004,508200004,508200004,508200004)","3","0"
"90104013","90104013","0","60340004","16","6000","1","(523200004,523200004,523200004,523200004,523200004,523200004)","1","0"
"90104014","90104014","0","60340004","16","25","1","(1201201501,1201202501,1201203501,1201204501,1201205501,1201206501)","1","0"
"90104015","90104015","0","60340004","16","25","1","(1201201502,1201202502,1201203502,1201204502,1201205502,1201206502)","1","0"
"90104016","90104016","0","60340004","16","25","1","(1201201503,1201202503,1201203503,1201204503,1201205503,1201206503)","1","0"
"90104017","90104017","0","60340004","16","25","1","(1201201504,1201202504,1201203504,1201204504,1201205504,1201206504)","1","0"
"90104018","90104018","0","60340004","16","25","1","(1201201505,1201202505,1201203505,1201204505,1201205505,1201206505)","1","0"
"90104019","90104019","0","60340004","16","25","1","(1201201506,1201202506,1201203506,1201204506,1201205506,1201206506)","1","0"
"90104020","90104020","0","60340004","16","15","1","(1201201507,1201202507,1201203507,1201204507,1201205507,1201206507)","1","0"
"90104021","90104021","0","60340004","16","15","1","(1201201508,1201202508,1201203508,1201204508,1201205508,1201206508)","1","0"
"90104022","90104022","0","60340004","16","15","1","(1201201509,1201202509,1201203509,1201204509,1201205509,1201206509)","1","0"
"90104023","90104023","0","60340004","16","15","1","(1201201510,1201202510,1201203510,1201204510,1201205510,1201206510)","1","0"
"90104024","90104024","0","60340004","16","15","1","(1201201511,1201202511,1201203511,1201204511,1201205511,1201206511)","1","0"
"90104025","90104025","0","60340004","16","15","1","(1201201512,1201202512,1201203512,1201204512,1201205512,1201206512)","1","0"
"90104026","90104026","0","60340004","16","15","1","(1201201513,1201202513,1201203513,1201204513,1201205513,1201206513)","1","0"
"90104027","90104027","0","60340004","16","80","1","(1702200094,1702200094,1702200094,1702200094,1702200094,1702200094)","1","0"
"90104028","90104028","0","60340004","16","80","1","(1702200095,1702200095,1702200095,1702200095,1702200095,1702200095)","1","0"
"90104029","90104029","0","60340004","16","80","1","(1702200096,1702200096,1702200096,1702200096,1702200096,1702200096)","1","0"
"90104030","90104030","0","60340004","16","80","1","(1702200097,1702200097,1702200097,1702200097,1702200097,1702200097)","1","0"
"90104031","90104031","0","60340004","16","80","1","(1702200098,1702200098,1702200098,1702200098,1702200098,1702200098)","1","0"
"90104032","90104032","0","60340004","16","80","1","(1702200103,1702200103,1702200103,1702200103,1702200103,1702200103)","1","0"
"90104033","90104033","0","60340004","16","80","1","(1702200104,1702200104,1702200104,1702200104,1702200104,1702200104)","1","0"
"90104034","90104034","0","60340004","16","80","1","(1702200107,1702200107,1702200107,1702200107,1702200107,1702200107)","1","0"
"90104035","90104035","0","60340004","16","80","1","(1702200108,1702200108,1702200108,1702200108,1702200108,1702200108)","1","0"
"90104036","90104036","0","60340004","16","40","1","(1702200112,1702200112,1702200112,1702200112,1702200112,1702200112)","1","0"
"90104037","90104037","0","60340004","16","40","1","(1702200113,1702200113,1702200113,1702200113,1702200113,1702200113)","1","0"
"90104038","90104038","0","60340004","16","40","1","(1702200114,1702200114,1702200114,1702200114,1702200114,1702200114)","1","0"
"90104039","90104039","0","60340004","16","40","1","(1702200115,1702200115,1702200115,1702200115,1702200115,1702200115)","1","0"
"90104040","90104040","0","60340004","16","40","1","(1702200116,1702200116,1702200116,1702200116,1702200116,1702200116)","1","0"
"90104041","90104041","0","60340004","16","40","1","(1702200117,1702200117,1702200117,1702200117,1702200117,1702200117)","1","0"
"90104042","90104042","0","60340004","16","40","1","(1702200118,1702200118,1702200118,1702200118,1702200118,1702200118)","1","0"
"90104043","90104043","0","60340004","16","40","1","(1702200119,1702200119,1702200119,1702200119,1702200119,1702200119)","1","0"
"70101001","70101001","0","60350001","16","4000","1","(521200001,521200001,521200001,521200001,521200001,521200001)","1","0"
"70101002","70101002","0","60350001","16","1000","1","(521100001,521100001,521100001,521100001,521100001,521100001)","1","0"
"70101003","70101003","0","60350001","16","4000","1","(901201007,901201007,901201007,901201007,901201007,901201007)","1","0"
"70101004","70101004","0","60350001","16","1000","1","(901101007,901101007,901101007,901101007,901101007,901101007)","1","0"
"70101005","70101005","0","60350001","16","10905","1","(701200102,701200102,701200102,701200102,701200102,701200102)","30","0"
"70101006","70101006","0","60350001","16","10905","1","(701200202,701200202,701200202,701200202,701200202,701200202)","30","0"
"70101007","70101007","0","60350001","16","5450","1","(701200302,701200302,701200302,701200302,701200302,701200302)","30","0"
"70101008","70101008","0","60350001","16","2730","1","(701200402,701200402,701200402,701200402,701200402,701200402)","30","0"
"70101009","70101009","0","60350001","16","10000","1","(801200002,801200002,801200002,801200002,801200002,801200002)","1","0"
"70101010","70101010","0","60350001","16","10000","1","(802200002,802200002,802200002,802200002,802200002,802200002)","1","0"
"70101011","70101011","0","60350001","16","5000","1","(803200002,803200002,803200002,803200002,803200002,803200002)","1","0"
"70101012","70101012","0","60350001","16","5000","1","(804200002,804200002,804200002,804200002,804200002,804200002)","1","0"
"70101013","70101013","0","60350001","16","1540","1","(1702200001,1702200001,1702200001,1702200001,1702200001,1702200001)","1","0"
"70101014","70101014","0","60350001","16","1540","1","(1702200002,1702200002,1702200002,1702200002,1702200002,1702200002)","1","0"
"70101015","70101015","0","60350001","16","1540","1","(1702200003,1702200003,1702200003,1702200003,1702200003,1702200003)","1","0"
"70101016","70101016","0","60350001","16","1540","1","(1702200004,1702200004,1702200004,1702200004,1702200004,1702200004)","1","0"
"70101017","70101017","0","60350001","16","1540","1","(1702200005,1702200005,1702200005,1702200005,1702200005,1702200005)","1","0"
"70101018","70101018","0","60350001","16","1540","1","(1702200010,1702200010,1702200010,1702200010,1702200010,1702200010)","1","0"
"70101019","70101019","0","60350001","16","1540","1","(1702200011,1702200011,1702200011,1702200011,1702200011,1702200011)","1","0"
"70101020","70101020","0","60350001","16","1540","1","(1702200014,1702200014,1702200014,1702200014,1702200014,1702200014)","1","0"
"70101021","70101021","0","60350001","16","1540","1","(1702200015,1702200015,1702200015,1702200015,1702200015,1702200015)","1","0"
"70101022","70101022","0","60350001","16","765","1","(1702200019,1702200019,1702200019,1702200019,1702200019,1702200019)","1","0"
"70101023","70101023","0","60350001","16","765","1","(1702200020,1702200020,1702200020,1702200020,1702200020,1702200020)","1","0"
"70101024","70101024","0","60350001","16","770","1","(1702200021,1702200021,1702200021,1702200021,1702200021,1702200021)","1","0"
"70101025","70101025","0","60350001","16","770","1","(1702200022,1702200022,1702200022,1702200022,1702200022,1702200022)","1","0"
"70101026","70101026","0","60350001","16","770","1","(1702200023,1702200023,1702200023,1702200023,1702200023,1702200023)","1","0"
"70101027","70101027","0","60350001","16","770","1","(1702200024,1702200024,1702200024,1702200024,1702200024,1702200024)","1","0"
"70101028","70101028","0","60350001","16","770","1","(1702200025,1702200025,1702200025,1702200025,1702200025,1702200025)","1","0"
"70101029","70101029","0","60350001","16","770","1","(1702200026,1702200026,1702200026,1702200026,1702200026,1702200026)","1","0"
"70101030","70101030","0","60350001","16","10000","1","(603200402,603200402,603200402,603200402,603200402,603200402)","1","0"
"70102001","70102001","0","60350002","16","10000","1","(521200001,521200001,521200001,521200001,521200001,521200001)","2","0"
"70102002","70102002","0","60350002","16","2500","1","(521100001,521100001,521100001,521100001,521100001,521100001)","2","0"
"70102003","70102003","0","60350002","16","10000","1","(901201007,901201007,901201007,901201007,901201007,901201007)","2","0"
"70102004","70102004","0","60350002","16","2500","1","(901101007,901101007,901101007,901101007,901101007,901101007)","2","0"
"70102005","70102005","0","60350002","16","18184","1","(701200103,701200103,701200103,701200103,701200103,701200103)","10","0"
"70102006","70102006","0","60350002","16","18184","1","(701200203,701200203,701200203,701200203,701200203,701200203)","10","0"
"70102007","70102007","0","60350002","16","9094","1","(701200303,701200303,701200303,701200303,701200303,701200303)","10","0"
"70102008","70102008","0","60350002","16","4554","1","(701200403,701200403,701200403,701200403,701200403,701200403)","10","0"
"70102009","70102009","0","60350002","16","3334","1","(801200003,801200003,801200003,801200003,801200003,801200003)","1","0"
"70102010","70102010","0","60350002","16","3334","1","(802200003,802200003,802200003,802200003,802200003,802200003)","1","0"
"70102011","70102011","0","60350002","16","1673","1","(803200003,803200003,803200003,803200003,803200003,803200003)","1","0"
"70102012","70102012","0","60350002","16","1673","1","(804200003,804200003,804200003,804200003,804200003,804200003)","1","0"
"70102013","70102013","0","60350002","16","770","1","(1702200032,1702200032,1702200032,1702200032,1702200032,1702200032)","1","0"
"70102014","70102014","0","60350002","16","770","1","(1702200033,1702200033,1702200033,1702200033,1702200033,1702200033)","1","0"
"70102015","70102015","0","60350002","16","770","1","(1702200034,1702200034,1702200034,1702200034,1702200034,1702200034)","1","0"
"70102016","70102016","0","60350002","16","770","1","(1702200035,1702200035,1702200035,1702200035,1702200035,1702200035)","1","0"
"70102017","70102017","0","60350002","16","770","1","(1702200036,1702200036,1702200036,1702200036,1702200036,1702200036)","1","0"
"70102018","70102018","0","60350002","16","770","1","(1702200041,1702200041,1702200041,1702200041,1702200041,1702200041)","1","0"
"70102019","70102019","0","60350002","16","770","1","(1702200042,1702200042,1702200042,1702200042,1702200042,1702200042)","1","0"
"70102020","70102020","0","60350002","16","770","1","(1702200045,1702200045,1702200045,1702200045,1702200045,1702200045)","1","0"
"70102021","70102021","0","60350002","16","770","1","(1702200046,1702200046,1702200046,1702200046,1702200046,1702200046)","1","0"
"70102022","70102022","0","60350002","16","380","1","(1702200050,1702200050,1702200050,1702200050,1702200050,1702200050)","1","0"
"70102023","70102023","0","60350002","16","380","1","(1702200051,1702200051,1702200051,1702200051,1702200051,1702200051)","1","0"
"70102024","70102024","0","60350002","16","380","1","(1702200052,1702200052,1702200052,1702200052,1702200052,1702200052)","1","0"
