"Name","NpcId","NameTitleSid","NameSid","NPCColorId","DefaultAnimationBP","ResourceID","NPCScale","CollisionBoxExtend","CapsuleHalfHeight","CapsuleRadius","CinematicAnimationBP","AnimationPath","NPCBehaviourAiLink","InteractionRange","SightRange","ViewRange","HideNameTag","FactionType","NpcDialogId","NpcPortrait","FunctionData","NPCType","ContentsUI","NPCGroupListID","ContentsType1","TypeValue1","ContentsType2","TypeValue2","ContentsType3","TypeValue3","PartsResourceID","WaypointNpc","MerchantNpc","SiegeMode","EventContentsid"
"9022","9022","0","3761012","0","200080","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","2","","650036","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9023","9023","0","3761011","0","200081","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","2","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9024","9024","0","3761011","0","200081","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","2","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9030","9030","0","601444","0","200173","30099","1","(X=0,Y=0,Z=0)","0","0","300009","100063","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9031","9031","0","601444","0","200173","30099","1","(X=0,Y=0,Z=0)","0","0","300009","100063","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9032","9032","0","601444","0","200173","30099","1","(X=0,Y=0,Z=0)","0","0","300009","100063","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9033","9033","0","601346","0","200173","30099","1","(X=0,Y=0,Z=0)","0","0","300009","100063","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9034","9034","0","601346","0","200173","30099","1","(X=0,Y=0,Z=0)","0","0","300009","100063","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9035","9035","0","0","0","200108","40041","1","(X=0,Y=0,Z=0)","0","0","300060","100107","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9036","9036","0","3761038","0","210225","50152","1","(X=0,Y=0,Z=0)","0","0","0","100159","0","150","500","0","0","1","","640182","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9037","9037","0","3761365","0","210356","50181","1","(X=0,Y=0,Z=0)","0","0","0","100030","0","150","500","0","0","2","","640193","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9040","9040","0","600095","0","200006","30044","1","(X=0,Y=0,Z=0)","0","0","300007","100061","0","150","500","0","0","1","","640126","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9041","9041","0","601445","0","200006","50257","0.7","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","1","2","","650059","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9042","9042","605289","601446","0","210400","50249","0.7","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","1","2","","650065","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"90421","90421","605281","601360","0","210399","50267","1","(X=0,Y=0,Z=0)","0","0","300110","100128","0","150","500","10000","0","2","","650063","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9043","9043","0","3761367","0","210400","50249","0.7","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","1","2","","650061","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9044","9044","0","3761368","0","210400","50249","0.7","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","1","2","","650057","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9045","9045","0","3761366","0","210163","50092","1","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9046","9046","0","3761366","0","210163","50092","1","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9047","9047","0","3761366","0","210164","50093","1","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9048","9048","0","3761366","0","210164","50093","1","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9049","9049","0","3761366","0","210165","50149","1","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9050","9050","0","3761366","0","210165","50149","1","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9051","9051","0","3761366","0","210401","410032","2","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9052","9052","0","3761366","0","210402","410028","2","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9101","9101","0","600089","0","210239","30028","1","(X=0,Y=0,Z=0)","0","0","0","100055","0","150","500","10000","0","1","","640123","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91011","91011","605019","600089","0","210397","30028","1","(X=0,Y=0,Z=0)","0","0","300001","100055","1002","150","500","10000","0","1","","640123","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9102","9102","0","600118","0","210259","30067","1","(X=0,Y=0,Z=0)","0","0","0","100074","0","150","500","10000","0","1","","640147","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9103","9103","0","600125","0","210265","30077","1","(X=0,Y=0,Z=0)","0","0","0","100078","0","150","500","10000","0","1","","640179","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9104","9104","0","600108","0","210252","30054","1","(X=0,Y=0,Z=0)","0","0","0","100067","0","150","500","10000","0","1","","640124","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9105","9105","0","600110","0","210254","30058","1","(X=0,Y=0,Z=0)","0","0","0","100069","0","150","500","10000","0","1","","640132","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9106","9106","0","600460","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","0","1","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91061","91061","0","0","0","210395","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9107","9107","605267","601357","0","210390","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91071","91071","605267","601357","0","210392","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9108","9108","0","601347","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","1","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91081","91081","605268","601347","0","210396","50262","1.2","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","2","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9109","9109","0","601349","0","210255","30041","1","(X=0,Y=0,Z=0)","0","0","300017","100070","0","150","500","10000","0","1","","640203","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9110","9110","605267","601354","0","210390","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91101","91101","605267","601354","0","210391","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91102","91102","605267","601354","0","210392","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91103","91103","605267","601354","0","210393","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9111","9111","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91111","91111","0","601348","0","210393","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91112","91112","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91113","91113","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91114","91114","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91115","91115","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91116","91116","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91117","91117","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91118","91118","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91119","91119","0","601348","0","210394","50261","1","(X=0,Y=0,Z=0)","0","0","300087","100119","0","150","500","10000","1","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9112","9112","0","601350","0","210213","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650039","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9113","9113","605268","601346","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","2","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91131","91131","605268","601346","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","2","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91132","91132","605268","601346","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100020","0","150","500","10000","0","2","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91133","91133","605268","601346","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","2","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91134","91134","605268","601346","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","2","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91135","91135","605268","601346","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100020","0","150","500","10000","0","2","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9114","9114","0","601346","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91141","91141","0","601346","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91142","91142","0","601346","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100020","0","150","500","10000","0","1","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91143","91143","0","601346","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91144","91144","0","601346","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91145","91145","0","601346","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100020","0","150","500","10000","0","1","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91146","91146","0","601346","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","10000","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91147","91147","0","601346","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91148","91148","0","601346","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100020","0","150","500","10000","0","1","","650053","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9115","9115","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91151","91151","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91152","91152","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91153","91153","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91154","91154","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91155","91155","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91156","91156","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91157","91157","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91158","91158","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91159","91159","0","600257","0","210325","1004","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9116","9116","0","3760088","0","210396","50262","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","0","2","","640158","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9117","9117","0","601356","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650036","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91171","91171","0","601356","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91172","91172","0","601356","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91173","91173","0","601356","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650036","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91174","91174","0","601356","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91175","91175","0","601356","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91176","91176","0","601356","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650036","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91177","91177","0","601356","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91178","91178","0","601356","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91179","91179","0","601356","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650036","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9118","9118","0","601346","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91181","91181","0","601346","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91182","91182","0","601346","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91183","91183","0","601346","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91184","91184","0","601346","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91185","91185","0","601346","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91186","91186","0","601346","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91187","91187","0","601346","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91188","91188","0","601346","0","210388","50228","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91189","91189","0","601346","0","210389","50229","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","350","500","10000","0","1","","650037","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9119","9119","0","3760128","110112","210142","50056","1.3","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","10000","0","2","","640204","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"9120","9120","0","601352","0","210255","30041","1.2","(X=0,Y=0,Z=0)","0","0","300017","100070","0","150","500","10000","0","2","","640152","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9121","9121","605280","601359","0","210410","50252","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","10000","0","2","","650057","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9122","9122","605281","601360","0","210399","50267","2","(X=0,Y=0,Z=0)","0","0","300110","100128","0","150","500","10000","0","2","","650063","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91221","91221","605281","601360","0","210407","50267","2","(X=0,Y=0,Z=0)","0","0","300110","100128","0","150","500","10000","0","2","","650063","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9123","9123","0","601361","0","210141","50055","2","(X=0,Y=0,Z=0)","0","0","0","100022","0","150","500","10000","0","2","","640154","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9124","9124","605282","601362","0","210408","50231","2","(X=0,Y=0,Z=0)","0","0","0","100019","0","350","500","10000","0","2","","650048","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91241","91241","605282","601362","0","210403","50231","2","(X=0,Y=0,Z=0)","0","0","0","100019","0","350","500","10000","0","2","","650048","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91242","91242","605282","601362","0","210409","50231","2","(X=0,Y=0,Z=0)","0","0","0","100019","0","350","500","10000","0","2","","650048","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9125","9125","605283","601363","0","210124","50266","2","(X=0,Y=0,Z=0)","0","0","0","100017","0","150","500","10000","0","2","","650062","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9126","9126","605284","601364","0","210124","50014","2","(X=0,Y=0,Z=0)","0","0","0","100017","0","150","500","10000","0","2","","640198","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9127","9127","605285","601365","0","210137","50018","2","(X=0,Y=0,Z=0)","0","0","0","100021","0","150","500","10000","0","2","","640112","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9128","9128","605286","601366","0","210142","50056","2","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","10000","0","2","","650064","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9129","9129","605286","601367","0","210142","50056","2","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","10000","0","2","","650064","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9130","9130","0","600257","0","210325","1004","1.5","(X=130.000000,Y=130.000000,Z=1150.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91301","91301","0","600257","0","210325","1004","1.5","(X=130.000000,Y=130.000000,Z=1150.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9131","9131","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91311","91311","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91312","91312","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91313","91313","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91314","91314","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91315","91315","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91316","91316","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91317","91317","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91318","91318","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91319","91319","0","600257","0","210325","1004","2","(X=180.000000,Y=160.000000,Z=180.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"9132","9132","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91321","91321","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91322","91322","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91323","91323","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91324","91324","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91325","91325","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"91326","91326","0","600257","0","210325","1004","3","(X=250.000000,Y=230.000000,Z=270.000000)","0","0","0","100113","0","150","500","10000","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
