"Name","ComposeListID","RewardRate","RewardItemID","RewardItemCount"
"831","6020002","6252","1702200005","1"
"832","6020002","6250","1702200006","1"
"833","6020002","4166","1702200007","1"
"834","6020002","4166","1702200008","1"
"835","6020002","4166","1702200009","1"
"836","6020002","4166","1702200010","1"
"837","6020002","4166","1702200011","1"
"838","6020002","4166","1702200012","1"
"839","6020002","4166","1702200013","1"
"840","6020002","4166","1702200014","1"
"841","6020002","4166","1702200015","1"
"842","6020002","4166","1702200016","1"
"843","6020002","2083","1702200019","1"
"844","6020002","2083","1702200020","1"
"845","6020002","2083","1702200021","1"
"846","6020002","2083","1702200022","1"
"847","6020002","2083","1702200023","1"
"848","6020002","2083","1702200024","1"
"849","6020002","2083","1702200025","1"
"850","6020002","2083","1702200125","1"
"851","6020002","2083","1702200026","1"
"852","6020002","2083","1702200158","1"
"853","6030002","6252","1702100032","1"
"854","6030002","6252","1702100033","1"
"855","6030002","6252","1702100034","1"
"856","6030002","6252","1702100035","1"
"857","6030002","6252","1702100036","1"
"858","6030002","6250","1702100037","1"
"859","6030002","4166","1702100038","1"
"860","6030002","4166","1702100039","1"
"861","6030002","4166","1702100040","1"
"862","6030002","4166","1702100041","1"
"863","6030002","4166","1702100042","1"
"864","6030002","4166","1702100043","1"
"865","6030002","4166","1702100044","1"
"866","6030002","4166","1702100045","1"
"867","6030002","4166","1702100046","1"
"868","6030002","4166","1702100047","1"
"869","6030002","2083","1702100050","1"
"870","6030002","2083","1702100051","1"
"871","6030002","2083","1702100052","1"
"872","6030002","2083","1702100053","1"
"873","6030002","2083","1702100054","1"
"874","6030002","2083","1702100055","1"
"875","6030002","2083","1702100056","1"
"876","6030002","2083","1702100126","1"
"877","6030002","2083","1702100057","1"
"878","6030002","2083","1702100159","1"
"879","6010003","4896","1702200076","1"
"880","6010003","4895","1702200077","1"
"881","6010003","4895","1702200078","1"
"882","6010003","4895","1702200127","1"
"883","6010003","4895","1702200065","1"
"884","6010003","4895","1702200064","1"
"885","6010003","4895","1702200063","1"
"886","6010003","4895","1702200066","1"
"887","6010003","4895","1702200067","1"
"888","6010003","4895","1702200068","1"
"889","6010003","3262","1702200072","1"
"890","6010003","3262","1702200073","1"
"891","6010003","3262","1702200074","1"
"892","6010003","3262","1702200075","1"
"893","6010003","3262","1702200081","1"
"894","6010003","3262","1702200082","1"
"895","6010003","3262","1702200083","1"
"896","6010003","3262","1702200084","1"
"897","6010003","3262","1702200085","1"
"898","6010003","3262","1702200086","1"
"899","6010003","3262","1702200087","1"
"900","6010003","3262","1702200088","1"
"901","6010003","3262","1702200069","1"
"902","6010003","3262","1702200070","1"
"903","6010003","3262","1702200071","1"
"904","6010003","163","1702200089","1"
"905","6010003","163","1702200090","1"
"906","6010003","163","1702200091","1"
"907","6010003","163","1702200092","1"
"908","6010003","163","1702200093","1"
"909","6010003","163","1702200129","1"
"910","6010003","163","1702200137","1"
"911","6010003","163","1702200139","1"
"912","6010003","163","1702200141","1"
"913","6010003","163","1702200143","1"
"914","6010003","163","1702200145","1"
"915","6010003","163","1702200147","1"
"916","6010003","163","1702200160","1"
"917","6020003","6252","1702200032","1"
"918","6020003","6252","1702200033","1"
"919","6020003","6252","1702200034","1"
"920","6020003","6252","1702200035","1"
"921","6020003","6252","1702200036","1"
"922","6020003","6250","1702200037","1"
"923","6020003","4166","1702200038","1"
"924","6020003","4166","1702200039","1"
"925","6020003","4166","1702200040","1"
"926","6020003","4166","1702200041","1"
"927","6020003","4166","1702200042","1"
"928","6020003","4166","1702200043","1"
"929","6020003","4166","1702200044","1"
"930","6020003","4166","1702200045","1"
"931","6020003","4166","1702200046","1"
"932","6020003","4166","1702200047","1"
"933","6020003","2083","1702200050","1"
"934","6020003","2083","1702200051","1"
"935","6020003","2083","1702200052","1"
"936","6020003","2083","1702200053","1"
"937","6020003","2083","1702200054","1"
"938","6020003","2083","1702200055","1"
"939","6020003","2083","1702200056","1"
"940","6020003","2083","1702200126","1"
"941","6020003","2083","1702200057","1"
"942","6020003","2083","1702200159","1"
"943","6030003","4896","1702100076","1"
"944","6030003","4895","1702100077","1"
"945","6030003","4895","1702100078","1"
"946","6030003","4895","1702100127","1"
"947","6030003","4895","1702100065","1"
"948","6030003","4895","1702100064","1"
"949","6030003","4895","1702100063","1"
"950","6030003","4895","1702100066","1"
"951","6030003","4895","1702100067","1"
"952","6030003","4895","1702100068","1"
"953","6030003","3262","1702100072","1"
"954","6030003","3262","1702100073","1"
"955","6030003","3262","1702100074","1"
"956","6030003","3262","1702100075","1"
"957","6030003","3262","1702100081","1"
"958","6030003","3262","1702100082","1"
"959","6030003","3262","1702100083","1"
"960","6030003","3262","1702100084","1"
"961","6030003","3262","1702100085","1"
"962","6030003","3262","1702100086","1"
"963","6030003","3262","1702100087","1"
"964","6030003","3262","1702100088","1"
"965","6030003","3262","1702100069","1"
"966","6030003","3262","1702100070","1"
"967","6030003","3262","1702100071","1"
"968","6030003","163","1702100089","1"
"969","6030003","163","1702100090","1"
"970","6030003","163","1702100091","1"
"971","6030003","163","1702100092","1"
"972","6030003","163","1702100093","1"
"973","6030003","163","1702100129","1"
"974","6030003","163","1702100137","1"
"975","6030003","163","1702100139","1"
"976","6030003","163","1702100141","1"
"977","6030003","163","1702100143","1"
"978","6030003","163","1702100145","1"
"979","6030003","163","1702100147","1"
"980","6030003","163","1702100160","1"
"981","6010004","4896","1702200107","1"
"982","6010004","4895","1702200108","1"
"983","6010004","4895","1702200109","1"
"984","6010004","4895","1702200128","1"
"985","6010004","4895","1702200096","1"
"986","6010004","4895","1702200095","1"
"987","6010004","4895","1702200094","1"
"988","6010004","4895","1702200097","1"
"989","6010004","4895","1702200098","1"
"990","6010004","4895","1702200099","1"
"991","6010004","3262","1702200103","1"
"992","6010004","3262","1702200104","1"
"993","6010004","3262","1702200105","1"
"994","6010004","3262","1702200106","1"
"995","6010004","3262","1702200112","1"
"996","6010004","3262","1702200113","1"
"997","6010004","3262","1702200114","1"
"998","6010004","3262","1702200115","1"
"999","6010004","3262","1702200116","1"
"1000","6010004","3262","1702200117","1"
"1001","6010004","3262","1702200118","1"
"1002","6010004","3262","1702200119","1"
"1003","6010004","3262","1702200100","1"
"1004","6010004","3262","1702200101","1"
"1005","6010004","3262","1702200102","1"
"1006","6010004","163","1702200120","1"
"1007","6010004","163","1702200121","1"
"1008","6010004","163","1702200122","1"
"1009","6010004","163","1702200123","1"
"1010","6010004","163","1702200124","1"
"1011","6010004","163","1702200130","1"
"1012","6010004","163","1702200138","1"
"1013","6010004","163","1702200140","1"
"1014","6010004","163","1702200142","1"
"1015","6010004","163","1702200144","1"
"1016","6010004","163","1702200146","1"
"1017","6010004","163","1702200148","1"
"1018","6010004","163","1702200161","1"
"1019","6020004","4896","1702200076","1"
"1020","6020004","4895","1702200077","1"
"1021","6020004","4895","1702200078","1"
"1022","6020004","4895","1702200127","1"
"1023","6020004","4895","1702200065","1"
"1024","6020004","4895","1702200064","1"
"1025","6020004","4895","1702200063","1"
"1026","6020004","4895","1702200066","1"
"1027","6020004","4895","1702200067","1"
"1028","6020004","4895","1702200068","1"
"1029","6020004","3262","1702200072","1"
"1030","6020004","3262","1702200073","1"
"1031","6020004","3262","1702200074","1"
"1032","6020004","3262","1702200075","1"
"1033","6020004","3262","1702200081","1"
"1034","6020004","3262","1702200082","1"
"1035","6020004","3262","1702200083","1"
"1036","6020004","3262","1702200084","1"
"1037","6020004","3262","1702200085","1"
"1038","6020004","3262","1702200086","1"
"1039","6020004","3262","1702200087","1"
"1040","6020004","3262","1702200088","1"
"1041","6020004","3262","1702200069","1"
"1042","6020004","3262","1702200070","1"
"1043","6020004","3262","1702200071","1"
"1044","6020004","163","1702200089","1"
"1045","6020004","163","1702200090","1"
"1046","6020004","163","1702200091","1"
"1047","6020004","163","1702200092","1"
"1048","6020004","163","1702200093","1"
"1049","6020004","163","1702200129","1"
"1050","6020004","163","1702200137","1"
"1051","6020004","163","1702200139","1"
"1052","6020004","163","1702200141","1"
"1053","6020004","163","1702200143","1"
"1054","6020004","163","1702200145","1"
"1055","6020004","163","1702200147","1"
"1056","6020004","163","1702200160","1"
"1057","6030004","4896","1702100107","1"
"1058","6030004","4895","1702100108","1"
"1059","6030004","4895","1702100109","1"
"1060","6030004","4895","1702100128","1"
"1061","6030004","4895","1702100096","1"
"1062","6030004","4895","1702100095","1"
"1063","6030004","4895","1702100094","1"
"1064","6030004","4895","1702100097","1"
"1065","6030004","4895","1702100098","1"
"1066","6030004","4895","1702100099","1"
"1067","6030004","3262","1702100103","1"
"1068","6030004","3262","1702100104","1"
"1069","6030004","3262","1702100105","1"
"1070","6030004","3262","1702100106","1"
"1071","6030004","3262","1702100112","1"
"1072","6030004","3262","1702100113","1"
"1073","6030004","3262","1702100114","1"
"1074","6030004","3262","1702100115","1"
"1075","6030004","3262","1702100116","1"
"1076","6030004","3262","1702100117","1"
"1077","6030004","3262","1702100118","1"
"1078","6030004","3262","1702100119","1"
"1079","6030004","3262","1702100100","1"
"1080","6030004","3262","1702100101","1"
"1081","6030004","3262","1702100102","1"
"1082","6030004","163","1702100120","1"
"1083","6030004","163","1702100121","1"
"1084","6030004","163","1702100122","1"
"1085","6030004","163","1702100123","1"
"1086","6030004","163","1702100124","1"
"1087","6030004","163","1702100130","1"
"1088","6030004","163","1702100138","1"
"1089","6030004","163","1702100140","1"
"1090","6030004","163","1702100142","1"
"1091","6030004","163","1702100144","1"
"1092","6030004","163","1702100146","1"
"1093","6030004","163","1702100148","1"
"1094","6030004","163","1702100161","1"
"1095","6011002","6252","1702220032","1"
"1096","6011002","6252","1702220033","1"
"1097","6011002","6252","1702220034","1"
"1098","6011002","6252","1702220035","1"
"1099","6011002","6252","1702220036","1"
"1100","6011002","6250","1702220037","1"
"1101","6011002","4166","1702220038","1"
"1102","6011002","4166","1702220039","1"
"1103","6011002","4166","1702220040","1"
"1104","6011002","4166","1702220041","1"
"1105","6011002","4166","1702220042","1"
"1106","6011002","4166","1702220043","1"
"1107","6011002","4166","1702220044","1"
"1108","6011002","4166","1702220045","1"
"1109","6011002","4166","1702220046","1"
"1110","6011002","4166","1702220047","1"
"1111","6011002","2083","1702220050","1"
"1112","6011002","2083","1702220051","1"
"1113","6011002","2083","1702220052","1"
"1114","6011002","2083","1702220053","1"
"1115","6011002","2083","1702220054","1"
"1116","6011002","2083","1702220055","1"
"1117","6011002","2083","1702220056","1"
"1118","6011002","2083","1702220126","1"
"1119","6011002","2083","1702220057","1"
"1120","6011002","2083","1702220159","1"
"1121","6021002","6252","1702220001","1"
"1122","6021002","6252","1702220002","1"
"1123","6021002","6252","1702220003","1"
"1124","6021002","6252","1702220004","1"
"1125","6021002","6252","1702220005","1"
"1126","6021002","6250","1702220006","1"
"1127","6021002","4166","1702220007","1"
"1128","6021002","4166","1702220008","1"
"1129","6021002","4166","1702220009","1"
"1130","6021002","4166","1702220010","1"
"1131","6021002","4166","1702220011","1"
"1132","6021002","4166","1702220012","1"
"1133","6021002","4166","1702220013","1"
"1134","6021002","4166","1702220014","1"
"1135","6021002","4166","1702220015","1"
"1136","6021002","4166","1702220016","1"
"1137","6021002","2083","1702220019","1"
"1138","6021002","2083","1702220020","1"
"1139","6021002","2083","1702220021","1"
"1140","6021002","2083","1702220022","1"
"1141","6021002","2083","1702220023","1"
"1142","6021002","2083","1702220024","1"
"1143","6021002","2083","1702220025","1"
"1144","6021002","2083","1702220125","1"
"1145","6021002","2083","1702220026","1"
"1146","6021002","2083","1702220158","1"
"1147","6031002","6252","1702120032","1"
"1148","6031002","6252","1702120033","1"
"1149","6031002","6252","1702120034","1"
"1150","6031002","6252","1702120035","1"
"1151","6031002","6252","1702120036","1"
"1152","6031002","6250","1702120037","1"
"1153","6031002","4166","1702120038","1"
"1154","6031002","4166","1702120039","1"
"1155","6031002","4166","1702120040","1"
"1156","6031002","4166","1702120041","1"
"1157","6031002","4166","1702120042","1"
"1158","6031002","4166","1702120043","1"
"1159","6031002","4166","1702120044","1"
"1160","6031002","4166","1702120045","1"
"1161","6031002","4166","1702120046","1"
"1162","6031002","4166","1702120047","1"
"1163","6031002","2083","1702120050","1"
"1164","6031002","2083","1702120051","1"
"1165","6031002","2083","1702120052","1"
"1166","6031002","2083","1702120053","1"
"1167","6031002","2083","1702120054","1"
"1168","6031002","2083","1702120055","1"
"1169","6031002","2083","1702120056","1"
"1170","6031002","2083","1702120126","1"
"1171","6031002","2083","1702120057","1"
"1172","6031002","2083","1702120159","1"
"1173","6011003","4896","1702220076","1"
"1174","6011003","4895","1702220077","1"
"1175","6011003","4895","1702220078","1"
"1176","6011003","4895","1702220127","1"
"1177","6011003","4895","1702220065","1"
"1178","6011003","4895","1702220064","1"
"1179","6011003","4895","1702220063","1"
"1180","6011003","4895","1702220066","1"
"1181","6011003","4895","1702220067","1"
"1182","6011003","4895","1702220068","1"
"1183","6011003","3262","1702220072","1"
"1184","6011003","3262","1702220073","1"
"1185","6011003","3262","1702220074","1"
"1186","6011003","3262","1702220075","1"
"1187","6011003","3262","1702220081","1"
"1188","6011003","3262","1702220082","1"
"1189","6011003","3262","1702220083","1"
"1190","6011003","3262","1702220084","1"
"1191","6011003","3262","1702220085","1"
"1192","6011003","3262","1702220086","1"
"1193","6011003","3262","1702220087","1"
"1194","6011003","3262","1702220088","1"
"1195","6011003","3262","1702220069","1"
"1196","6011003","3262","1702220070","1"
"1197","6011003","3262","1702220071","1"
"1198","6011003","163","1702220089","1"
"1199","6011003","163","1702220090","1"
"1200","6011003","163","1702220091","1"
"1201","6011003","163","1702220092","1"
"1202","6011003","163","1702220093","1"
"1203","6011003","163","1702220129","1"
"1204","6011003","163","1702220137","1"
"1205","6011003","163","1702220139","1"
"1206","6011003","163","1702220141","1"
"1207","6011003","163","1702220143","1"
"1208","6011003","163","1702220145","1"
"1209","6011003","163","1702220147","1"
"1210","6011003","163","1702220160","1"
"1211","6021003","6252","1702220032","1"
"1212","6021003","6252","1702220033","1"
"1213","6021003","6252","1702220034","1"
"1214","6021003","6252","1702220035","1"
"1215","6021003","6252","1702220036","1"
"1216","6021003","6250","1702220037","1"
"1217","6021003","4166","1702220038","1"
"1218","6021003","4166","1702220039","1"
"1219","6021003","4166","1702220040","1"
"1220","6021003","4166","1702220041","1"
"1221","6021003","4166","1702220042","1"
"1222","6021003","4166","1702220043","1"
"1223","6021003","4166","1702220044","1"
"1224","6021003","4166","1702220045","1"
"1225","6021003","4166","1702220046","1"
"1226","6021003","4166","1702220047","1"
"1227","6021003","2083","1702220050","1"
"1228","6021003","2083","1702220051","1"
"1229","6021003","2083","1702220052","1"
"1230","6021003","2083","1702220053","1"
"1231","6021003","2083","1702220054","1"
"1232","6021003","2083","1702220055","1"
"1233","6021003","2083","1702220056","1"
"1234","6021003","2083","1702220126","1"
"1235","6021003","2083","1702220057","1"
"1236","6021003","2083","1702220159","1"
"1237","6031003","4896","1702120076","1"
"1238","6031003","4895","1702120077","1"
"1239","6031003","4895","1702120078","1"
"1240","6031003","4895","1702120127","1"
"1241","6031003","4895","1702120065","1"
"1242","6031003","4895","1702120064","1"
"1243","6031003","4895","1702120063","1"
"1244","6031003","4895","1702120066","1"
"1245","6031003","4895","1702120067","1"
"1246","6031003","4895","1702120068","1"
"1247","6031003","3262","1702120072","1"
"1248","6031003","3262","1702120073","1"
"1249","6031003","3262","1702120074","1"
"1250","6031003","3262","1702120075","1"
"1251","6031003","3262","1702120081","1"
"1252","6031003","3262","1702120082","1"
"1253","6031003","3262","1702120083","1"
"1254","6031003","3262","1702120084","1"
"1255","6031003","3262","1702120085","1"
"1256","6031003","3262","1702120086","1"
"1257","6031003","3262","1702120087","1"
"1258","6031003","3262","1702120088","1"
"1259","6031003","3262","1702120069","1"
"1260","6031003","3262","1702120070","1"
"1261","6031003","3262","1702120071","1"
"1262","6031003","163","1702120089","1"
"1263","6031003","163","1702120090","1"
"1264","6031003","163","1702120091","1"
"1265","6031003","163","1702120092","1"
"1266","6031003","163","1702120093","1"
"1267","6031003","163","1702120129","1"
"1268","6031003","163","1702120137","1"
"1269","6031003","163","1702120139","1"
"1270","6031003","163","1702120141","1"
"1271","6031003","163","1702120143","1"
"1272","6031003","163","1702120145","1"
"1273","6031003","163","1702120147","1"
"1274","6031003","163","1702120160","1"
"1275","6011004","4896","1702220107","1"
"1276","6011004","4895","1702220108","1"
"1277","6011004","4895","1702220109","1"
"1278","6011004","4895","1702220128","1"
"1279","6011004","4895","1702220096","1"
"1280","6011004","4895","1702220095","1"
"1281","6011004","4895","1702220094","1"
"1282","6011004","4895","1702220097","1"
"1283","6011004","4895","1702220098","1"
"1284","6011004","4895","1702220099","1"
"1285","6011004","3262","1702220103","1"
"1286","6011004","3262","1702220104","1"
"1287","6011004","3262","1702220105","1"
"1288","6011004","3262","1702220106","1"
"1289","6011004","3262","1702220112","1"
"1290","6011004","3262","1702220113","1"
"1291","6011004","3262","1702220114","1"
"1292","6011004","3262","1702220115","1"
"1293","6011004","3262","1702220116","1"
"1294","6011004","3262","1702220117","1"
"1295","6011004","3262","1702220118","1"
"1296","6011004","3262","1702220119","1"
"1297","6011004","3262","1702220100","1"
"1298","6011004","3262","1702220101","1"
"1299","6011004","3262","1702220102","1"
"1300","6011004","163","1702220120","1"
"1301","6011004","163","1702220121","1"
"1302","6011004","163","1702220122","1"
"1303","6011004","163","1702220123","1"
"1304","6011004","163","1702220124","1"
"1305","6011004","163","1702220130","1"
"1306","6011004","163","1702220138","1"
"1307","6011004","163","1702220140","1"
"1308","6011004","163","1702220142","1"
"1309","6011004","163","1702220144","1"
"1310","6011004","163","1702220146","1"
"1311","6011004","163","1702220148","1"
"1312","6011004","163","1702220161","1"
"1313","6021004","4896","1702220076","1"
"1314","6021004","4895","1702220077","1"
"1315","6021004","4895","1702220078","1"
"1316","6021004","4895","1702220127","1"
"1317","6021004","4895","1702220065","1"
"1318","6021004","4895","1702220064","1"
"1319","6021004","4895","1702220063","1"
"1320","6021004","4895","1702220066","1"
"1321","6021004","4895","1702220067","1"
"1322","6021004","4895","1702220068","1"
"1323","6021004","3262","1702220072","1"
"1324","6021004","3262","1702220073","1"
"1325","6021004","3262","1702220074","1"
"1326","6021004","3262","1702220075","1"
"1327","6021004","3262","1702220081","1"
"1328","6021004","3262","1702220082","1"
"1329","6021004","3262","1702220083","1"
"1330","6021004","3262","1702220084","1"
"1331","6021004","3262","1702220085","1"
"1332","6021004","3262","1702220086","1"
"1333","6021004","3262","1702220087","1"
"1334","6021004","3262","1702220088","1"
"1335","6021004","3262","1702220069","1"
"1336","6021004","3262","1702220070","1"
"1337","6021004","3262","1702220071","1"
"1338","6021004","163","1702220089","1"
"1339","6021004","163","1702220090","1"
"1340","6021004","163","1702220091","1"
"1341","6021004","163","1702220092","1"
"1342","6021004","163","1702220093","1"
"1343","6021004","163","1702220129","1"
"1344","6021004","163","1702220137","1"
"1345","6021004","163","1702220139","1"
"1346","6021004","163","1702220141","1"
"1347","6021004","163","1702220143","1"
"1348","6021004","163","1702220145","1"
"1349","6021004","163","1702220147","1"
"1350","6021004","163","1702220160","1"
"1351","6031004","4896","1702120107","1"
"1352","6031004","4895","1702120108","1"
"1353","6031004","4895","1702120109","1"
"1354","6031004","4895","1702120128","1"
"1355","6031004","4895","1702120096","1"
"1356","6031004","4895","1702120095","1"
"1357","6031004","4895","1702120094","1"
"1358","6031004","4895","1702120097","1"
"1359","6031004","4895","1702120098","1"
"1360","6031004","4895","1702120099","1"
"1361","6031004","3262","1702120103","1"
"1362","6031004","3262","1702120104","1"
"1363","6031004","3262","1702120105","1"
"1364","6031004","3262","1702120106","1"
"1365","6031004","3262","1702120112","1"
"1366","6031004","3262","1702120113","1"
"1367","6031004","3262","1702120114","1"
"1368","6031004","3262","1702120115","1"
"1369","6031004","3262","1702120116","1"
"1370","6031004","3262","1702120117","1"
"1371","6031004","3262","1702120118","1"
"1372","6031004","3262","1702120119","1"
"1373","6031004","3262","1702120100","1"
"1374","6031004","3262","1702120101","1"
"1375","6031004","3262","1702120102","1"
"1376","6031004","163","1702120120","1"
"1377","6031004","163","1702120121","1"
"1378","6031004","163","1702120122","1"
"1379","6031004","163","1702120123","1"
"1380","6031004","163","1702120124","1"
"1381","6031004","163","1702120130","1"
"1382","6031004","163","1702120138","1"
"1383","6031004","163","1702120140","1"
"1384","6031004","163","1702120142","1"
"1385","6031004","163","1702120144","1"
"1386","6031004","163","1702120146","1"
"1387","6031004","163","1702120148","1"
"1388","6031004","163","1702120161","1"
"1389","7010002","15790","801200003","1"
"1390","7010002","15790","802200003","1"
"1391","7010002","15790","803200003","1"
"1392","7010002","15789","804200003","1"
"1393","7010002","15789","807200003","1"
"1394","7010002","10526","805200003","1"
"1395","7010002","5263","806200003","1"
"1396","7010002","5263","809200003","1"
"1397","7020002","15790","801200002","1"
"1398","7020002","15790","802200002","1"
"1399","7020002","15790","803200002","1"
"1400","7020002","15789","804200002","1"
"1401","7020002","15789","807200002","1"
"1402","7020002","10526","805200002","1"
"1403","7020002","5263","806200002","1"
"1404","7020002","5263","809200002","1"
"1405","7030002","15790","801100003","1"
"1406","7030002","15790","802100003","1"
"1407","7030002","15790","803100003","1"
"1408","7030002","15789","804100003","1"
"1409","7030002","15789","807100003","1"
"1410","7030002","10526","805100003","1"
"1411","7030002","5263","806100003","1"
"1412","7030002","5263","809100003","1"
"1413","7010003","15790","801200004","1"
"1414","7010003","15790","802200004","1"
"1415","7010003","15790","803200004","1"
"1416","7010003","15789","804200004","1"
"1417","7010003","15789","807200004","1"
"1418","7010003","10526","805200004","1"
"1419","7010003","5263","806200004","1"
"1420","7010003","5263","809200004","1"
"1421","7020003","15790","801200003","1"
"1422","7020003","15790","802200003","1"
"1423","7020003","15790","803200003","1"
"1424","7020003","15789","804200003","1"
"1425","7020003","15789","807200003","1"
"1426","7020003","10526","805200003","1"
"1427","7020003","5263","806200003","1"
"1428","7020003","5263","809200003","1"
"1429","7030003","15790","801100004","1"
"1430","7030003","15790","802100004","1"
"1431","7030003","15790","803100004","1"
"1432","7030003","15789","804100004","1"
"1433","7030003","15789","807100004","1"
"1434","7030003","10526","805100004","1"
"1435","7030003","5263","806100004","1"
"1436","7030003","5263","809100004","1"
"1437","7010004","15790","801200005","1"
"1438","7010004","15790","802200005","1"
"1439","7010004","15790","803200005","1"
"1440","7010004","15789","804200005","1"
"1441","7010004","15789","807200005","1"
"1442","7010004","10526","805200005","1"
"1443","7010004","5263","806200005","1"
"1444","7010004","5263","809200005","1"
"1445","7020004","15790","801200004","1"
"1446","7020004","15790","802200004","1"
"1447","7020004","15790","803200004","1"
"1448","7020004","15789","804200004","1"
"1449","7020004","15789","807200004","1"
"1450","7020004","10526","805200004","1"
"1451","7020004","5263","806200004","1"
"1452","7020004","5263","809200004","1"
"1453","7030004","15790","801100005","1"
"1454","7030004","15790","802100005","1"
"1455","7030004","15790","803100005","1"
"1456","7030004","15789","804100005","1"
"1457","7030004","15789","807100005","1"
"1458","7030004","10526","805100005","1"
"1459","7030004","5263","806100005","1"
"1460","7030004","5263","809100005","1"
"1461","7011002","15790","801200007","1"
"1462","7011002","15790","802200007","1"
"1463","7011002","15790","803200007","1"
"1464","7011002","15789","804200007","1"
"1465","7011002","15789","807200007","1"
"1466","7011002","10526","805200007","1"
"1467","7011002","5263","806200007","1"
"1468","7011002","5263","809200007","1"
"1469","7021002","15790","801200006","1"
"1470","7021002","15790","802200006","1"
"1471","7021002","15790","803200006","1"
"1472","7021002","15789","804200006","1"
"1473","7021002","15789","807200006","1"
"1474","7021002","10526","805200006","1"
"1475","7021002","5263","806200006","1"
"1476","7021002","5263","809200006","1"
"1477","7031002","15790","801100007","1"
"1478","7031002","15790","802100007","1"
"1479","7031002","15790","803100007","1"
"1480","7031002","15789","804100007","1"
"1481","7031002","15789","807100007","1"
"1482","7031002","10526","805100007","1"
"1483","7031002","5263","806100007","1"
"1484","7031002","5263","809100007","1"
"1485","7011003","15790","801200008","1"
"1486","7011003","15790","802200008","1"
"1487","7011003","15790","803200008","1"
"1488","7011003","15789","804200008","1"
"1489","7011003","15789","807200008","1"
"1490","7011003","10526","805200008","1"
"1491","7011003","5263","806200008","1"
"1492","7011003","5263","809200008","1"
"1493","7021003","15790","801200007","1"
"1494","7021003","15790","802200007","1"
"1495","7021003","15790","803200007","1"
"1496","7021003","15789","804200007","1"
"1497","7021003","15789","807200007","1"
"1498","7021003","10526","805200007","1"
"1499","7021003","5263","806200007","1"
"1500","7021003","5263","809200007","1"
"1501","7031003","15790","801100008","1"
"1502","7031003","15790","802100008","1"
"1503","7031003","15790","803100008","1"
"1504","7031003","15789","804100008","1"
"1505","7031003","15789","807100008","1"
"1506","7031003","10526","805100008","1"
"1507","7031003","5263","806100008","1"
"1508","7031003","5263","809100008","1"
"1509","7011004","15790","801200009","1"
"1510","7011004","15790","802200009","1"
"1511","7011004","15790","803200009","1"
"1512","7011004","15789","804200009","1"
"1513","7011004","15789","807200009","1"
"1514","7011004","10526","805200009","1"
"1515","7011004","5263","806200009","1"
"1516","7011004","5263","809200009","1"
"1517","7021004","15790","801200008","1"
"1518","7021004","15790","802200008","1"
"1519","7021004","15790","803200008","1"
"1520","7021004","15789","804200008","1"
"1521","7021004","15789","807200008","1"
"1522","7021004","10526","805200008","1"
"1523","7021004","5263","806200008","1"
"1524","7021004","5263","809200008","1"
"1525","7031004","15790","801100009","1"
"1526","7031004","15790","802100009","1"
"1527","7031004","15790","803100009","1"
"1528","7031004","15789","804100009","1"
"1529","7031004","15789","807100009","1"
"1530","7031004","10526","805100009","1"
"1531","7031004","5263","806100009","1"
"1532","7031004","5263","809100009","1"
"1533","8010002","10417","1302200002","1"
"1534","8010002","8333","1302200006","1"
"1535","8010002","4167","1302200010","1"
"1536","8010002","2083","1302200014","1"
"1537","8010002","10417","1302200018","1"
"1538","8010002","8333","1302200022","1"
"1539","8010002","4167","1302200026","1"
"1540","8010002","2083","1302200030","1"
"1541","8010002","10417","1302200034","1"
"1542","8010002","8333","1302200038","1"
"1543","8010002","4167","1302200042","1"
"1544","8010002","2083","1302200046","1"
"1545","8010002","10417","1302200050","1"
"1546","8010002","8333","1302200054","1"
"1547","8010002","4167","1302200058","1"
"1548","8010002","2083","1302200062","1"
"1549","8020002","10417","1302200001","1"
"1550","8020002","8333","1302200005","1"
"1551","8020002","4167","1302200009","1"
"1552","8020002","2083","1302200013","1"
"1553","8020002","10417","1302200017","1"
"1554","8020002","8333","1302200021","1"
"1555","8020002","4167","1302200025","1"
"1556","8020002","2083","1302200029","1"
"1557","8020002","10417","1302200033","1"
"1558","8020002","8333","1302200037","1"
"1559","8020002","4167","1302200041","1"
"1560","8020002","2083","1302200045","1"
"1561","8020002","10417","1302200049","1"
"1562","8020002","8333","1302200053","1"
"1563","8020002","4167","1302200057","1"
"1564","8020002","2083","1302200061","1"
"1565","8010003","10417","1302200003","1"
"1566","8010003","8333","1302200007","1"
"1567","8010003","4167","1302200011","1"
"1568","8010003","2083","1302200015","1"
"1569","8010003","10417","1302200019","1"
"1570","8010003","8333","1302200023","1"
"1571","8010003","4167","1302200027","1"
"1572","8010003","2083","1302200031","1"
"1573","8010003","10417","1302200035","1"
"1574","8010003","8333","1302200039","1"
"1575","8010003","4167","1302200043","1"
"1576","8010003","2083","1302200047","1"
"1577","8010003","10417","1302200051","1"
"1578","8010003","8333","1302200055","1"
"1579","8010003","4167","1302200059","1"
"1580","8010003","2083","1302200063","1"
"1581","8020003","10417","1302200002","1"
"1582","8020003","8333","1302200006","1"
"1583","8020003","4167","1302200010","1"
"1584","8020003","2083","1302200014","1"
"1585","8020003","10417","1302200018","1"
"1586","8020003","8333","1302200022","1"
"1587","8020003","4167","1302200026","1"
"1588","8020003","2083","1302200030","1"
