"StageID","StageType","ChannelId","StageNameSID","BlockSize","StageLevel","CombatPower","AirWalkban","DirectWarpAble","BoardOnOff","MapMiniInfo","Gendata","StandardPosition_X","StandardPosition_Y","WayPoint","SafetyArea","SectorGrade","GatheringZone","MiningZone","SpiritZone"
110500030, 1, 1006, "Mirage Ship Engine Room", 6400, 170, 167200, false, true, true, "MAP_MINI_110500030.json", "GENDATA_110500030.json", -37807, -22262, "WAYPOINT_110500030.json", "SAFE_AREA_110500030.json", "SECTOR_GRADE_110500030.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110500040, 1, 1006, "World of Void", 6400, 172, 168900, false, true, true, "MAP_MINI_110500040.json", "GENDATA_110500040.json", -5625, -5470, "0", "SAFE_AREA_110500040.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110500050, 1, 1006, "World of Void", 6400, 172, 168900, false, true, true, "MAP_MINI_110500050.json", "GENDATA_110500050.json", -5625, -5470, "0", "SAFE_AREA_110500050.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110501010, 1, 1006, "[World 1] Bullface Forest", 3200, 163, 163400, false, true, true, "MAP_MINI_110501010.json", "GENDATA_110501010.json", -53265, -43125, "WAYPOINT_110501010.json", "SAFE_AREA_110501010.json", "SECTOR_GRADE_110501010.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110501020, 1, 1006, "[World 1] Demon Bull Temple 1F", 3200, 165, 164300, false, true, true, "MAP_MINI_110501020.json", "GENDATA_110501020.json", -28890, -26840, "WAYPOINT_110501020.json", "SAFE_AREA_110501020.json", "SECTOR_GRADE_110501020.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110501030, 1, 1006, "[World 1] Demon Bull Temple 2F", 3200, 167, 165300, false, true, true, "MAP_MINI_110501030.json", "GENDATA_110501030.json", -32050, -25310, "WAYPOINT_110501030.json", "SAFE_AREA_110501030.json", "SECTOR_GRADE_110501030.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110501040, 1, 1006, "[World 1] Demon Bull Temple 3F", 3200, 169, 166500, false, true, true, "MAP_MINI_110501040.json", "GENDATA_110501040.json", -20710, -15570, "WAYPOINT_110501040.json", "SAFE_AREA_110501040.json", "SECTOR_GRADE_110501040.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110501050, 1, 1006, "[World 1] Bullface Fiend King's Sanctuary", 3200, 169, 166500, false, true, true, "MAP_MINI_110501050.json", "GENDATA_110501050.json", -15790, -12590, "WAYPOINT_110501050.json", "SAFE_AREA_110501050.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502010, 1, 1006, "[World 8] Snake Pit", 4800, 173, 169900, false, true, true, "MAP_MINI_110502010.json", "GENDATA_110502010.json", -23520, -18950, "WAYPOINT_110502010.json", "SAFE_AREA_110502010.json", "SECTOR_GRADE_110502010.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502020, 1, 1006, "[World 8] Snake Cave", 3200, 175, 171600, false, true, true, "MAP_MINI_110502020.json", "GENDATA_110502020.json", -28306, -33603, "WAYPOINT_110502020.json", "SAFE_AREA_110502020.json", "SECTOR_GRADE_110502020.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502030, 1, 1006, "[World 8] Pakua Stonehall", 4800, 176, 172800, false, true, true, "MAP_MINI_110502030.json", "GENDATA_110502030.json", -25791, -20043, "WAYPOINT_110502030.json", "SAFE_AREA_110502030.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502040, 1, 1006, "[World 8] Abandoned Mine 1F", 3200, 175, 171600, false, true, true, "MAP_MINI_110502040.json", "GENDATA_110502040.json", -43780, -55100, "WAYPOINT_110502040.json", "SAFE_AREA_110502040.json", "SECTOR_GRADE_110502040.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502050, 1, 1006, "[World 8] Abandoned Mine 2F", 3200, 177, 174100, false, true, true, "MAP_MINI_110502050.json", "GENDATA_110502050.json", -51303, -38839, "WAYPOINT_110502050.json", "SAFE_AREA_110502050.json", "SECTOR_GRADE_110502050.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502060, 1, 1006, "[World 8] Abandoned Mine 3F", 3200, 179, 177000, false, true, true, "MAP_MINI_110502060.json", "GENDATA_110502060.json", -42030, -37490, "WAYPOINT_110502060.json", "SAFE_AREA_110502060.json", "SECTOR_GRADE_110502060.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110502070, 1, 1006, "[World 8] Whitemaur Sealing Circle", 6400, 179, 177800, false, true, true, "MAP_MINI_110502070.json", "GENDATA_110502070.json", -13925, -12200, "WAYPOINT_110502070.json", "SAFE_AREA_110502070.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110503010, 1, 1006, "[World 7] Redmoon Gorge 1F", 3200, 166, 184800, false, true, true, "MAP_MINI_110503010.json", "GENDATA_110503010.json", -30369, -29978, "WAYPOINT_110503010.json", "SAFE_AREA_110503010.json", "SECTOR_GRADE_110503010.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110503020, 1, 1006, "[World 7] Redmoon Gorge 2F", 3200, 168, 185900, false, true, true, "MAP_MINI_110503020.json", "GENDATA_110503020.json", -25023, -29571, "WAYPOINT_110503020.json", "SAFE_AREA_110503020.json", "SECTOR_GRADE_110503020.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110503030, 1, 1006, "[World 7] Redmoon Gorge 3F", 3200, 170, 188900, false, true, true, "MAP_MINI_110503030.json", "GENDATA_110503030.json", -24366, -29151, "WAYPOINT_110503030.json", "SAFE_AREA_110503030.json", "SECTOR_GRADE_110503030.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110503040, 1, 1006, "[World 7] Demonic Cult Main Hall", 4800, 172, 187200, false, true, true, "MAP_MINI_110503040.json", "GENDATA_110503040.json", -36071, -27252, "WAYPOINT_110503040.json", "SAFE_AREA_110503040.json", "SECTOR_GRADE_110503040.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110503050, 1, 1006, "[World 7] Taehyul's Garden", 6400, 166, 185000, false, true, true, "MAP_MINI_110503050.json", "GENDATA_110503050.json", -9260, -15050, "WAYPOINT_110503050.json", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110503060, 15, 1007, "[World 7] Underground Jail", 6400, 174, 190900, false, true, true, "MAP_MINI_110503060.json", "GENDATA_110503060.json", -21699, -21810, "WAYPOINT_110503060.json", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110504010, 1, 1006, "[World 4] Sabuk Town", 6400, 176, 192800, false, true, true, "MAP_MINI_110504010.json", "GENDATA_110504010.json", -52036, -55342, "WAYPOINT_110504010.json", "SAFE_AREA_110504010.json", "SECTOR_GRADE_110504010.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110504020, 1, 1006, "[World 4] Phantasia Desert", 4800, 178, 195500, false, true, true, "MAP_MINI_110504020.json", "GENDATA_110504020.json", -64430, -66080, "WAYPOINT_110504020.json", "SAFE_AREA_110504020.json", "SECTOR_GRADE_110504020.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110504030, 1, 1006, "[World 4] Bladehaven 1F", 4800, 180, 198500, false, true, true, "MAP_MINI_110504030.json", "GENDATA_110504030.json", -27991, -21792, "WAYPOINT_110504030.json", "SAFE_AREA_110504030.json", "SECTOR_GRADE_110504030.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110504040, 1, 1006, "[World 4] Bladehaven 2F", 4800, 182, 200900, false, true, true, "MAP_MINI_110504040.json", "GENDATA_110504040.json", -39080, -38786, "WAYPOINT_110504040.json", "SAFE_AREA_110504040.json", "SECTOR_GRADE_110504040.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110504050, 1, 1006, "[World 4] Overlord Sealing Circle", 6400, 182, 201000, false, true, true, "MAP_MINI_110504050.json", "GENDATA_110504050.json", -9563, -8759, "WAYPOINT_110504050.json", "SAFE_AREA_110504050.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
110504060, 15, 1008, "[World 4] Dark Blood Monk", 6400, 184, 203100, false, true, true, "MAP_MINI_110504060.json", "GENDATA_110504060_Boss_Monk21.json", -53265, -43125, "WAYPOINT_110504060.json", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022010, 11, 2001, "[Elite] Bicheon Castle Backstreet", 3200, 18, 10900, false, true, true, "MAP_MINI_200022010.json", "GENDATA_200022010.json", -23446, -27967, "WAYPOINT_200022010.json", "SAFE_AREA_200022010.json", "SECTOR_GRADE_200022010.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022020, 11, 2001, "[Elite] Nefariox Necropolis 1F", 3200, 21, 13800, false, true, true, "MAP_MINI_200022020.json", "GENDATA_200022020.json", -53575, -40485, "WAYPOINT_200022020.json", "SAFE_AREA_200022020.json", "SECTOR_GRADE_200022020.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022021, 11, 2001, "[Elite] Nefariox Necropolis 2F", 3200, 23, 13800, false, true, true, "MAP_MINI_200022021.json", "GENDATA_200022021.json", -27210, -13580, "WAYPOINT_200022021.json", "SAFE_AREA_200022021.json", "SECTOR_GRADE_200022021.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022030, 11, 2001, "[Elite] Nefariox Ruins 1F", 3200, 26, 16200, false, true, true, "MAP_MINI_200022030.json", "GENDATA_200022030.json", -28595, -15865, "WAYPOINT_200022030.json", "SAFE_AREA_200022030.json", "SECTOR_GRADE_200022030.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022031, 11, 2001, "[Elite] Nefariox Ruins 2F", 3200, 28, 16200, false, true, true, "MAP_MINI_200022031.json", "GENDATA_200022031.json", -31085, -24695, "WAYPOINT_200022031.json", "SAFE_AREA_200022031.json", "SECTOR_GRADE_200022031.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022040, 11, 2001, "[Elite] Demon Bull Temple 1F", 3200, 31, 25300, false, true, true, "MAP_MINI_200022040.json", "GENDATA_200022040.json", -28890, -26840, "WAYPOINT_200022040.json", "SAFE_AREA_200022040.json", "SECTOR_GRADE_200022040.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022041, 11, 2001, "[Elite] Demon Bull Temple 2F", 3200, 33, 25300, false, true, true, "MAP_MINI_200022041.json", "GENDATA_200022041.json", -32050, -25310, "WAYPOINT_200022041.json", "SAFE_AREA_200022041.json", "SECTOR_GRADE_200022041.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022042, 11, 2001, "[Elite] Demon Bull Temple 3F", 3200, 35, 25300, false, true, true, "MAP_MINI_200022042.json", "GENDATA_200022042.json", -20710, -15570, "WAYPOINT_200022042.json", "SAFE_AREA_200022042.json", "SECTOR_GRADE_200022042.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022050, 11, 2001, "[Elite] Upper Death Gorge", 4800, 48, 45900, false, true, true, "MAP_MINI_200022050.json", "GENDATA_200022050.json", -26275, -35571, "WAYPOINT_200022050.json", "SAFE_AREA_200022050.json", "SECTOR_GRADE_200022050.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022051, 11, 2001, "[Elite] Lower Death Gorge", 4800, 50, 45900, false, true, true, "MAP_MINI_200022051.json", "GENDATA_200022051.json", -30412, -31940, "WAYPOINT_200022051.json", "SAFE_AREA_200022051.json", "SECTOR_GRADE_200022051.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022070, 11, 2001, "[Elite] Abandoned Mine 1F", 3200, 57, 55400, false, true, true, "MAP_MINI_200022070.json", "GENDATA_200022070.json", -43780, -55100, "WAYPOINT_200022070.json", "SAFE_AREA_200022070.json", "SECTOR_GRADE_200022070.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022071, 11, 2001, "[Elite] Abandoned Mine 2F", 3200, 59, 55400, false, true, true, "MAP_MINI_200022071.json", "GENDATA_200022071.json", -51303, -38839, "WAYPOINT_200022071.json", "SAFE_AREA_200022071.json", "SECTOR_GRADE_200022071.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022072, 11, 2001, "[Elite] Abandoned Mine 3F", 3200, 61, 55400, false, true, true, "MAP_MINI_200022072.json", "GENDATA_200022072.json", -50042, -39638, "WAYPOINT_200022072.json", "SAFE_AREA_200022072.json", "SECTOR_GRADE_200022072.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022080, 11, 2001, "[Elite] Secret Mine 1F", 3200, 65, 59900, false, true, true, "MAP_MINI_200022080.json", "GENDATA_200022080.json", -40820, -48500, "WAYPOINT_200022080.json", "SAFE_AREA_200022080.json", "SECTOR_GRADE_200022080.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022081, 11, 2001, "[Elite] Secret Mine 2F", 3200, 67, 59900, false, true, true, "MAP_MINI_200022081.json", "GENDATA_200022081.json", -25160, -27700, "WAYPOINT_200022081.json", "SAFE_AREA_200022081.json", "SECTOR_GRADE_200022081.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022090, 11, 2001, "[Elite] Redmoon Gorge 1F", 3200, 91, 78700, false, true, true, "MAP_MINI_200022090.json", "GENDATA_200022090.json", -30369, -29978, "WAYPOINT_200022090.json", "SAFE_AREA_200022090.json", "SECTOR_GRADE_200022090.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022091, 11, 2001, "[Elite] Redmoon Gorge 2F", 3200, 93, 78700, false, true, true, "MAP_MINI_200022091.json", "GENDATA_200022091.json", -25023, -29571, "WAYPOINT_200022091.json", "SAFE_AREA_200022091.json", "SECTOR_GRADE_200022091.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022092, 11, 2001, "[Elite] Redmoon Gorge 3F", 3200, 96, 78700, false, true, true, "MAP_MINI_200022092.json", "GENDATA_200022092.json", -24366, -29151, "WAYPOINT_200022092.json", "SAFE_AREA_200022092.json", "SECTOR_GRADE_200022092.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022100, 11, 2001, "[Elite] Heaven's Way Peak Lower Level", 4800, 77, 67300, false, true, true, "MAP_MINI_200022100.json", "GENDATA_200022100.json", -19886, -21199, "WAYPOINT_200022100.json", "SAFE_AREA_200022100.json", "SECTOR_GRADE_200022100.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022101, 11, 2001, "[Elite] Heaven's Way Peak Mid Level", 4800, 79, 67300, false, true, true, "MAP_MINI_200022101.json", "GENDATA_200022101.json", -25393, -22152, "WAYPOINT_200022101.json", "SAFE_AREA_200022101.json", "SECTOR_GRADE_200022101.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022102, 11, 2001, "[Elite] Heaven's Way Peak Upper Level", 4800, 81, 67300, false, true, true, "MAP_MINI_200022102.json", "GENDATA_200022102.json", -25328, -22275, "WAYPOINT_200022102.json", "SAFE_AREA_200022102.json", "SECTOR_GRADE_200022102.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022110, 11, 2001, "[Elite] Viperbeast Plain", 4800, 42, 38900, false, true, true, "MAP_MINI_200022110.json", "GENDATA_200022110.json", -43134, -40019, "WAYPOINT_200022110.json", "SAFE_AREA_200022110.json", "SECTOR_GRADE_200022110.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022120, 11, 2001, "[Elite] Phantom Woods", 4800, 71, 65100, false, true, true, "MAP_MINI_200022120.json", "GENDATA_200022120.json", -28145, -31825, "WAYPOINT_200022120.json", "SAFE_AREA_200022120.json", "SECTOR_GRADE_200022120.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022130, 11, 2001, "[Elite] Redmoon Mountain", 4800, 86, 74000, false, true, true, "MAP_MINI_200022130.json", "GENDATA_200022130.json", -25030, -24070, "WAYPOINT_200022130.json", "SAFE_AREA_200022130.json", "SECTOR_GRADE_200022130.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022210, 11, 2001, "[Elite] Phantasia Desert", 4800, 100, 91100, false, true, true, "MAP_MINI_200022210.json", "GENDATA_200022210.json", -64430, -66080, "WAYPOINT_200022210.json", "SAFE_AREA_200022210.json", "SECTOR_GRADE_200022210.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022220, 11, 2001, "[Elite] Ant Hole 1F", 3200, 105, 94900, false, true, true, "MAP_MINI_200022220.json", "GENDATA_200022220.json", -31889, -31953, "WAYPOINT_200022220.json", "SAFE_AREA_200022220.json", "SECTOR_GRADE_200022220.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022221, 11, 2001, "[Elite] Ant Hole 2F", 3200, 110, 98400, false, true, true, "MAP_MINI_200022221.json", "GENDATA_200022221.json", -16510, -21210, "WAYPOINT_200022221.json", "SAFE_AREA_200022221.json", "SECTOR_GRADE_200022221.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022230, 11, 2001, "[Elite] Underground Jail", 6400, 115, 101100, false, true, true, "MAP_MINI_200022230.json", "GENDATA_200022230.json", -31150, -26090, "WAYPOINT_200022230.json", "SAFE_AREA_200022230.json", "SECTOR_GRADE_200022230.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022240, 11, 2001, "[Elite] Rockcut Tomb 1F", 3200, 121, 105100, false, true, true, "MAP_MINI_200022240.json", "GENDATA_200022240.json", -34106, -29732, "WAYPOINT_200022240.json", "SAFE_AREA_200022240.json", "SECTOR_GRADE_200022240.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022241, 11, 2001, "[Elite] Rockcut Tomb 2F", 3200, 125, 107100, false, true, true, "MAP_MINI_200022241.json", "GENDATA_200022241.json", -30173, -29952, "WAYPOINT_200022241.json", "SAFE_AREA_200022241.json", "SECTOR_GRADE_200022241.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022242, 11, 2001, "[Elite] Rockcut Tomb 3F", 3200, 137, 113700, false, true, true, "MAP_MINI_200022242.json", "GENDATA_200022242.json", -29923, -32932, "WAYPOINT_200022242.json", "SAFE_AREA_200022242.json", "SECTOR_GRADE_200022242.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022250, 11, 2001, "[Elite] Bladehaven 1F", 4800, 129, 108900, false, true, true, "MAP_MINI_200022250.json", "GENDATA_200022250.json", -27991, -21792, "WAYPOINT_200022250.json", "SAFE_AREA_200022250.json", "SECTOR_GRADE_200022250.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022251, 11, 2001, "[Elite] Bladehaven 2F", 4800, 133, 111700, false, true, true, "MAP_MINI_200022251.json", "GENDATA_200022251.json", -39080, -38786, "WAYPOINT_200022251.json", "SAFE_AREA_200022251.json", "SECTOR_GRADE_200022251.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022260, 11, 2001, "[Elite] Gorge Cave", 3200, 142, 119100, false, true, true, "MAP_MINI_200022260.json", "GENDATA_200022260.json", -18470, -18570, "WAYPOINT_200022260.json", "SAFE_AREA_200022260.json", "SECTOR_GRADE_200022260.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022270, 11, 2001, "[Elite] Great Sabuk Wall Camp", 3200, 146, 135600, false, true, true, "MAP_MINI_200022270.json", "GENDATA_200022270.json", -34820, -24650, "WAYPOINT_200022270.json", "SAFE_AREA_200022270.json", "SECTOR_GRADE_200022270.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022280, 11, 2001, "[Elite] Great Sabuk Wall Supply Depot", 3200, 150, 140800, false, true, true, "MAP_MINI_200022280.json", "GENDATA_200022280.json", -35250, -24670, "WAYPOINT_200022280.json", "SAFE_AREA_200022280.json", "SECTOR_GRADE_200022280.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022290, 11, 2001, "[Elite] Great Sabuk Wall Control Room", 3200, 154, 144300, false, true, true, "MAP_MINI_200022290.json", "GENDATA_200022290.json", -33750, -22550, "WAYPOINT_200022290.json", "SAFE_AREA_200022290.json", "SECTOR_GRADE_200022290.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022300, 11, 2001, "[Elite] Sagittarion Temple 1F", 6400, 163, 163400, false, true, true, "MAP_MINI_200022300.json", "GENDATA_200022300.json", -39409, -40118, "WAYPOINT_200022300.json", "SAFE_AREA_110002010.json", "SECTOR_GRADE_200022300.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022310, 11, 2001, "[Elite] Sagittarion Temple 2F", 6400, 166, 164800, false, true, true, "MAP_MINI_200022310.json", "GENDATA_200022310.json", -39829, -39549, "WAYPOINT_200022310.json", "SAFE_AREA_110002020.json", "SECTOR_GRADE_200022310.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022320, 11, 2001, "[Elite] Sagittarion Temple 3F", 6400, 169, 166500, false, true, true, "MAP_MINI_200022320.json", "GENDATA_200022320.json", -51911, -51871, "WAYPOINT_200022320.json", "SAFE_AREA_200022320.json", "SECTOR_GRADE_200022320.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200022330, 11, 2001, "[Elite] Nine Dragon Ice Palace", 6400, 159, 149700, false, true, true, "MAP_MINI_200022330.json", "GENDATA_200022330.json", -39920, -34587, "WAYPOINT_200022330.json", "SAFE_AREA_200022330.json", "SECTOR_GRADE_200022330.json", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251010, 52, 0, "Demon Bull God", 6400, 50, 44115, false, false, false, "MAP_MINI_200251010.json", "GENDATA_200251010.json", -6920, -12620, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251020, 52, 0, "Hell Rock Fiend", 6400, 65, 54434, false, false, false, "MAP_MINI_200251020.json", "GENDATA_200251020_WorldBoss_Golem.json", -10290, -18210, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251030, 52, 0, "Redmoon Devil", 6400, 80, 63639, false, false, false, "MAP_MINI_200251030.json", "GENDATA_200251030.json", -21005, -17021, "0", "SAFE_AREA_200251030.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251502, 52, 0, "Fox Spirit Beast", 6400, 35, 28936, false, false, false, "MAP_MINI_200251502.json", "GENDATA_200251502_Sinsu21.json", -17092, -12671, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251540, 52, 0, "Infernal Abomination", 6400, 95, 73382, false, false, false, "MAP_MINI_200251540.json", "GENDATA_200251540_GuildAwayFirst.json", -58589, -52393, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251610, 52, 0, "Blue Thunder Dragon", 6400, 115, 91846, false, false, false, "MAP_MINI_200251610.json", "GENDATA_200251610_GuildAwayDrake22.json", -20774, -22903, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251650, 52, 0, "Azure Flame Emperor", 6400, 135, 102143, false, false, false, "MAP_MINI_200251610.json", "GENDATA_200251650_GuildAwayDemon22.json", -9267, -4500, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251660, 52, 0, "Sanguinary Serpent Scorpion", 6400, 150, 127979, false, false, false, "MAP_MINI_200251660.json", "GENDATA_200251660_GuildAway_Scorpion31.json", -42030, -37490, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251670, 52, 0, "Soul-absorbing Demon Beast", 6400, 165, 149294, false, false, false, "MAP_MINI_200251670.json", "GENDATA_200251670_GuildAway_Cerberus31.json", -17104, -30725, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200251680, 52, 0, "Chakravarti Darkmaur", 6400, 180, 180427, false, false, false, "MAP_MINI_200251680.json", "GENDATA_200251680_DarkBloody41.json", -5625, -5470, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
200300000, 101, 0, "Grand Centipedeus", 6400, 55, 49447, false, false, false, "0", "GENDATA_200300000.json", -33510, -26070, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
