"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"58","109203500","149","사북장벽의 비밀","18","설천군 병사와 대화","0","CINEMATIC 109201300/CUTSCENEDELAY/NPCSHOW 9105 (-1837,8262,1506,-90)/NPCRUN 9105 (-11484,7009,597,179) 2","","11","9118","1","0","(0,0,0,0,0)","0","0","109001050","","(X=-2003.000000,Y=7750.000000,Z=1498.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092002","2092048","206710","25834","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","15","(605200104,605200104,605200104,605200104,605200104,605200104)","15","0"
"59","109203600","149","사북장벽의 비밀","19","갇힌 설천군 동료찾기","0","NPCJUMP 9105 (-18490,6307,542,0)","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=-11509.000000,Y=7234.000000,Z=520.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092002","2092049","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"60","109203610","149","사북장벽의 비밀","20","훈련조교 처치","0","NPCHIDE 91345/NPCHIDE 91342/NPCHIDE 91344/NPCHIDE 9134/NPCHIDE 91341/NPCHIDE 9118","","8200","6","50","0","(0,0,0,0,0)","1","0","109001050","","(X=-14910.000000,Y=7612.000000,Z=500.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092002","2092050","289400","48178","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(901200104,901200104,901200104,901200104,901200104,901200104)","15","0"
"61","109203700","149","사북장벽의 비밀","21","아라와 대화","NPCSHOW 9105 (-18490,6307,542,0)","CINEMATIC 109201400/CUTSCENEDELAY/NPCJUMP 9105 (-14328,4359,611,-90)/DELAY 3/SMALLTALK 109204400","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=-18263.000000,Y=6307.000000,Z=478.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092002","2092051","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"62","109204000","149","사북장벽의 비밀","22","탈주한 야만인 처치","0","0","","8200","7","50","0","(0,0,0,0,0)","1","0","109001050","","(X=-21871.000000,Y=6421.000000,Z=300.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092002","2092052","289400","48178","11","3000","(508200003,508200003,508200003,508200003,508200003,508200003)","1","(902200203,902200203,902200203,902200203,902200203,902200203)","15","0"
"63","109204100","149","사북장벽의 비밀","23","갇힌 설천군 동료찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=-21281.000000,Y=3467.000000,Z=199.000000)","(X=-19572.000000,Y=6285.000000,Z=300.000000)","0","0","1020008","0","0","0","0","0","0","1092002","2092049","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"64","0","149","사북장벽의 비밀","24","병사의 동료 구하기","0","NPCSHOW 9105 (-21349,2761,158,90)/NPCRUN 9105 (-21219,4041,408,90) 2/DELAY 2/NPCJUMP 9105 (-19749,6281,408,-10)/DELAY 1/NPCHIDE 9105","","84","109250","1","0","(0,0,0,0,0)","0","0.1","109001050","","(X=-21281.000000,Y=3467.000000,Z=199.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092002","2092054","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"65","109204110","150","사북장벽의 비밀","25","흑주술의 증좌 찾기","0","SMALLTALK 109205110","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=-14230.000000,Y=2230.000000,Z=800.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092002","2092055","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"66","109204120","150","사북장벽의 비밀","26","정예 노예 처치","0","0","","8200","5","30","0","(0,0,0,0,0)","1","0","109001050","","(X=-14345.000000,Y=1042.000000,Z=800.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092002","2092093","291270","48180","0","0","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(701200403,701200403,701200403,701200403,701200403,701200403)","8","0"
"67","109204200","150","사북장벽의 비밀","27","흑주술의 증좌 찾기","0","SMALLTALK 109205120","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=2741.000000,Y=2482.000000,Z=500.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092002","2092055","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"68","109204300","150","사북장벽의 비밀","28","첫번째 증좌 수집","0","SMALLTALK 109205200","","8200","8","25","50000","(0,0,0,0,0)","1","0","109001050","","(X=5264.000000,Y=2649.000000,Z=500.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092002","2092056","291270","48180","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","15","(605200104,605200104,605200104,605200104,605200104,605200104)","15","0"
"69","109204400","150","사북장벽의 비밀","29","계속 흑주술의 증좌 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=7329.000000,Y=-3720.000000,Z=800.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092002","2092057","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"70","109204500","150","사북장벽의 비밀","30","두번째 증좌 수집","0","SMALLTALK 109205300","","8200","11","15","50000","(0,0,0,0,0)","1","0","109001050","","(X=5104.000000,Y=-6453.000000,Z=800.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092002","2092058","291270","48180","12","4500","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(902200302,902200302,902200302,902200302,902200302,902200302)","15","0"
"71","109204600","150","사북장벽의 비밀","31","아라에게 이동","NPCSHOW 9105 (8808,-14029,898,159)","CINEMATIC 109201600/CUTSCENEDELAY","","12","9105","1","0","(0,0,0,0,0)","0","0","109001050","","(X=8618.000000,Y=-13954.000000,Z=801.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092002","2092059","208050","25836","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","15","(604200104,604200104,604200104,604200104,604200104,604200104)","15","0"
"72","0","149","사북장벽의 비밀","13","아라에게 이동","HUDHIDE/CAMERAFOCUS (8994,-14364,935) (3,143,0) 1 3 (8139,-13732,999) (4,151,0) 2 0/CAMERASET 0 -10 1200 1/NPCJUMP 9105 (3857,-11689,898,89)/DELAY 5.5/NPCHIDE 9105/FADE 1 0 3/HUDSHOW","SMALLTALK 109205400","","1","0","1","0","(0,0,0,0,0)","0","0","109001050","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092001","2092059","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"73","109204700","150","사북장벽의 비밀","32","흑주술사 찾기","0","SMALLTALK 109205500","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=10753.000000,Y=-13820.000000,Z=1300.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092002","2092060","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"74","109204800","150","사북장벽의 비밀","33","소환사 무리 처치","0","0","","8200","12","50","0","(0,0,0,0,0)","1","0","109001050","","(X=14891.000000,Y=-10176.000000,Z=1300.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","15000","1092002","2092061","291270","48180","12","4500","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(901200304,901200304,901200304,901200304,901200304,901200304)","15","0"
"75","109204810","150","사북장벽의 비밀","34","흑주술사 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001050","","(X=18805.000000,Y=-4600.000000,Z=1215.000000)","(X=18782.000000,Y=-3231.000000,Z=1000.000000)","0","0","1020008","0","0","0","0","0","0","1092002","2092062","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"76","0","150","사북장벽의 비밀","35","흑주술사 귀사량 처치","0","SMALLTALK 109205800","","84","109260","1","0","(0,0,0,0,0)","0","0.1","109001050","","(X=18805.000000,Y=-4600.000000,Z=1215.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092002","2092063","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"77","109205100","152","배신자의 정체","1","사북장벽 제어실로 이동","0","0","","100","0","1","500","(0,0,0,0,0)","0","0","109001060","","(X=-24370.000000,Y=7780.000000,Z=-460.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092064","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"78","0","152","배신자의 정체","1","사북장벽 제어실로 이동","HUDHIDE/NPCSHOW 91101 (-22533,7774,-365,-179)/NPCSHOW 91141 (-22412,8062,-365,-179)/NPCSHOW 91144 (-22412,7477,-365,-179)/NPCRUN 91101 (-23673,7774,-365,-179) 2/NPCRUN 91141 (-23552,8062,-365,-179) 2/NPCRUN 91144 (-23552,7477,-365,-179) 2/CAMERAFOCUS (-23634,7770,-236) (-2,3,0) 0 3 (-24177,7763,-276) (-2,3,0) 2 3/DELAY 5/HUDSHOW/","CINEMATIC 109201800/CUTSCENEDELAY/SMALLTALK 109205810/NPCRUN 91101 (-24062,6016,-365,0) 2/NPCRUN 91141 (-23666,6253,-365,0) 2/NPCRUN 91144 (-23921,6522,-365,39) 2","","1","0","1","0","(0,0,0,0,0)","0","0","109001060","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092065","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"79","109205110","152","배신자의 정체","2","이교도 찾기","0","SMALLTALK 109205820","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=-13897.000000,Y=3726.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092066","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"80","109205200","152","배신자의 정체","3","이교도의 허리장식 수집","0","SMALLTALK 109205900/NPCHIDE 91101","","8200","2","15","50000","(0,0,0,0,0)","1","0","109001060","","(X=-15268.000000,Y=1313.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092003","2092067","295030","66314","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(605200104,605200104,605200104,605200104,605200104,605200104)","15","0"
"81","109205400","152","배신자의 정체","4","설천군 당야에게 돌아가기","NPCSHOW 9110 (-24062,6016,-365,0)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)","CINEMATIC 109201900/CUTSCENEDELAY/SMALLTALK 109206000/NPCRUN 9110 (-19220,-11432,-368,0) 2","","12","9110","1","0","(0,0,0,0,0)","0","0","109001060","","(X=-23856.000000,Y=6019.000000,Z=-461.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092068","210730","37765","0","0","(901200204,901200204,901200204,901200204,901200204,901200204)","15","(621200001,621200001,621200001,621200001,621200001,621200001)","8","0"
"82","109205500","152","배신자의 정체","5","설천군 당야 따라가기","0","NPCHIDE 9110","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=-19379.000000,Y=-11727.000000,Z=-461.000000)","(X=-20183.000000,Y=-9151.000000,Z=-461.000000)","0","0","1020008","0","0","0","0","0","0","1092003","2092070","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"83","0","152","배신자의 정체","6","귀신수 처치","0","SMALLTALK 109206400","","84","109270","1","0","(0,0,0,0,0)","0","0.1","109001060","","(X=-19379.000000,Y=-11727.000000,Z=-461.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092071","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"84","0","152","배신자의 정체","7","설천군 당야 따라가기","CAMERASET 90 -6 900 3/NPCSHOW 9110 (-15458,-7737,99,90)/NPCRUN 9110 (-3583,-4406,-56,-90) 2","0","","1","0","1","0","(0,0,0,0,0)","0","0","109001060","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092072","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"85","109205600","152","배신자의 정체","7","설천군 당야 따라가기","0","NPCHIDE 9110","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=-3707.000000,Y=-4255.000000,Z=-92.000000)","(X=-8335.000000,Y=-1125.000000,Z=0.000000)","0","0","1020008","0","0","0","0","0","0","1092003","2092072","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"86","0","152","배신자의 정체","8","설천군 병사와 전투","0","0","","84","109280","1","0","(0,0,0,0,0)","0","0.1","109001060","","(X=-3707.000000,Y=-4255.000000,Z=-92.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092073","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"87","0","152","배신자의 정체","9","다른 관측소로 이동","CAMERASET 90 -20 700 0.1","NPCSHOW 9110 (-6403,-13558,-75,89)/NPCRUN 9110 (-10973,3814,-331,110) 2/DELAY 2/SMALLTALK 109206800","","1","0","1","0","(0,0,0,0,0)","0","0","109001060","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092075","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"88","109205800","153","배신자의 정체","9","다른 관측소로 이동","NPCSHOW 9101 (-11285,4386,-331,-29)/NPCSHOW 9103 (-11044,4226,-331,149)","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=-9831.000000,Y=1614.000000,Z=-449.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092075","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"89","0","152","배신자의 정체","10","사부님과 대화","FADE 1 0 2/HUDHIDE/CAMERASET 120 -20 1200 0/CAMERAFOCUS (-9162,1159,-100) (-10,120,0) 0 2 (-10411,3222,-157) (-10,121,0) 3 1/DELAY 3/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","0","109001060","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092076","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"90","109205900","153","배신자의 정체","10","사부님과 대화","NPCSHOW 9101 (-11285,4386,-331,-29)/NPCSHOW 9103 (-11044,4226,-331,149)/NPCSHOW 9110 (-10973,3814,-331,110)","CINEMATIC 109202100/CUTSCENEDELAY/SMALLTALK 109206900","","11","9101","1","0","(0,0,0,0,0)","0","0","109001060","","(X=-11221.000000,Y=4241.000000,Z=-461.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092076","212090","37766","0","0","(508200003,508200003,508200003,508200003,508200003,508200003)","1","(901200204,901200204,901200204,901200204,901200204,901200204)","15","0"
"91","109206000","153","배신자의 정체","11","중앙 제어실로 이동","0","SMALLTALK 109207000/NPCHIDE 9101/NPCHIDE 9103/NPCHIDE 9110","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=-9685.000000,Y=8901.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092077","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"92","109206100","153","배신자의 정체","12","기관실 병사 처치","0","SMALLTALK 109207100","","8200","8","50","0","(0,0,0,0,0)","1","0","109001060","","(X=-10206.000000,Y=15854.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","30000","1092003","2092078","296940","66316","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"93","109206200","153","배신자의 정체","13","중앙 제어실로 이동","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=173.000000,Y=10943.000000,Z=-117.000000)","(X=193.000000,Y=12271.000000,Z=0.000000)","0","0","1020008","0","0","0","0","0","0","1092003","2092079","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"94","0","153","배신자의 정체","14","위장군 천충 제압","0","SMALLTALK 109207500","","84","109290","1","0","(0,0,0,0,0)","0","0.1","109001060","","(X=173.000000,Y=10943.000000,Z=-117.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092080","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"95","109206300","153","배신자의 정체","15","사부님께 이동","NPCSHOW 91103 (11325,2509,-358,160)","0","","100","0","1","500","(0,0,0,0,0)","0","0","109001060","","(X=10980.000000,Y=4350.000000,Z=-460.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092081","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"96","109206310","153","배신자의 정체","16","당야와 대화","0","CINEMATIC 109202300/CUTSCENEDELAY/SMALLTALK 109207600","","11","91103","1","0","(0,0,0,0,0)","0","0","109001060","","(X=11325.000000,Y=2509.000000,Z=-358.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092082","212090","37766","0","0","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(902200302,902200302,902200302,902200302,902200302,902200302)","15","0"
"97","109206400","153","배신자의 정체","17","설원관측소로 이동","0","SMALLTALK 109207700/NPCHIDE 91103","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=10641,Y=-8278,Z=122)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092081","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"98","109206500","153","배신자의 정체","18","이교도 무리 처치","0","0","","8200","7","50","0","(0,0,0,0,0)","1","0","109001060","","(X=7835.000000,Y=-9507.000000,Z=6.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","8000","1092003","2092083","296940","66316","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","15","(901200204,901200204,901200204,901200204,901200204,901200204)","15","0"
"99","109206600","153","배신자의 정체","19","전망대 확인하기","0","SMALLTALK 109207800","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=7864.000000,Y=-14374.000000,Z=280.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092084","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"100","109206700","153","배신자의 정체","20","흔적 확인하기","0","CINEMATIC 109202400/CUTSCENEDELAY","","9100","109200002","1","0","(0,0,0,0,0)","0","0","109001060","","(X=7755.000000,Y=-14924.000000,Z=280.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092085","254520","56165","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(604200104,604200104,604200104,604200104,604200104,604200104)","15","0"
"101","109206800","154","배신자의 정체","21","대장군 집무실로 이동","0","SMALLTALK 109208000","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=16388.000000,Y=488.000000,Z=-425.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"102","109206900","154","배신자의 정체","22","장벽 수호대 처치","0","0","","8200","12","50","0","(0,0,0,0,0)","1","0","109001060","","(X=18044.167969,Y=2512.000000,Z=-461.002197)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","30000","1092003","2092087","298850","66318","11","3000","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"103","109206910","154","배신자의 정체","23","대장군 집무실로 이동","NPCSHOW 91011 (18460,11130,130,-70)/NPCSHOW 9103 (18280,10990,120,20)","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=19469,Y=10811,Z=132)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1092003","2092089","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"104","109206920","154","배신자의 정체","24","사부님과 대화","0","CINEMATIC 109202500/CUTSCENEDELAY","","11","91011","1","0","(0,0,0,0,0)","0","0","109001060","","(X=18460.000000,Y=11130.000000,Z=130.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092076","213460","37767","11","3000","(604200104,604200104,604200104,604200104,604200104,604200104)","15","(621200001,621200001,621200001,621200001,621200001,621200001)","8","0"
"105","109207000","154","배신자의 정체","25","대장군 집무실로 이동","0","NPCHIDE 91011/NPCHIDE 9103","","100","0","1","200","(0,0,0,0,0)","0","0","109001060","","(X=16460.000000,Y=10800.000000,Z=20.000000)","(X=18394.000000,Y=10786.000000,Z=18.000000)","0","0","1020008","0","0","0","0","0","0","1092003","2092089","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"106","0","154","배신자의 정체","26","대장군 태천록 제압","0","SMALLTALK 109208700","","84","109300","1","0","(0,0,0,0,0)","0","0.1","109001060","","(X=16460.000000,Y=10800.000000,Z=20.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092090","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"107","109207100","154","배신자의 정체","27","통솔대장과 대화","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91173 (8988,-15459,372,119)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91179 (8331,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91171 (9498,-14375,372,-179)","0","","200","0","1","-170","(0,0,0,0,0)","0","0","109001060","","(X=8748.000000,Y=-14779.000000,Z=372.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092091","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"108","109207200","154","배신자의 정체","27","통솔대장과 대화","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91173 (8988,-15459,372,119)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91179 (8331,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91171 (9498,-14375,372,-179)","CINEMATIC 109202700/CUTSCENEDELAY","","11","9133","1","0","(0,0,0,0,0)","0","0","109001060","","(X=9111.000000,Y=-15206.000000,Z=372.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1092003","2092091","213460","37767","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","15","(605200104,605200104,605200104,605200104,605200104,605200104)","15","0"
"109","109207300","154","허락되지 않은 땅","1","사부님의 회복 기다리기","NPCSHOW 9101 (8658,-15286,372,80)/NPCSHOW 9103 (8468,-15085,372,29)/NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91173 (8988,-15459,372,119)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91179 (8331,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91171 (9498,-14375,372,-179)","0","","6000","1","1","0","(0,0,0,0,0)","0","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","1092004","2092092","213460","37767","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
