"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"53","202200520","180","마교 삼장로 I","1","천뇌당파 장로 처치","0","SMALLTALK 111252000","","8052","402402000","1","100000","(0,0,0,0,0,0)","0","0","110502060","","(X=-34253.523438,Y=779.167542,Z=2408.569824)","(X=0,Y=0,Z=0)","0","0","0","0","0","310502052","1","0","0","110502007","210502054","589330","91475","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(901200105,901200105,901200105,901200105,901200105,901200105)","3","0"
"54","202200530","180","마교 삼장로 I","2","책사와 이야기하기","0","CINEMATIC 111201900/CUTSCENEDELAY/SMALLTALK 111253000","","11","2002100","1","0","(0,0,0,0,0,0)","0","0","110502030","","(X=5031.200195,Y=12191.728516,Z=239.399231)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110502007","210502055","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"55","202200540","180","마교 삼장로 II","3","지신당파 장로 처치","0","SMALLTALK 111254000","","8052","402405000","1","100000","(0,0,0,0,0,0)","0","0","110502060","","(X=33551.007813,Y=-16142.000000,Z=743.000366)","(X=0,Y=0,Z=0)","0","0","0","0","0","310502054","1","0","0","110502010","210502057","589330","91475","0","0","(1401200862,1401200862,1401200862,1401200862,1401200862,1401200862)","2","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"56","202200550","180","마교 삼장로 II","4","책사와 이야기하기","0","CINEMATIC 111202000/CUTSCENEDELAY/SMALLTALK 111255000","","11","2002100","1","0","(0,0,0,0,0,0)","0","0","110502030","","(X=5031.200195,Y=12191.728516,Z=239.399231)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110502010","210502058","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"57","202200560","180","마교 삼장로 III","5","일장로 적귀 찾기","0","SEQUENCE 11000600/CUTSCENEDELAY","","100","0","1","150","(0,0,0,0,0,0)","0","0","110502060","","(X=-7977.153320,Y=-25649.261719,Z=-188.800049)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","310502057","0","0","0","110502011","210502059","336760","26715","0","0","(901200205,901200205,901200205,901200205,901200205,901200205)","3","(604200305,604200305,604200305,604200305,604200305,604200305)","2","0"
"58","202200570","180","마교 삼장로 III","6","일장로 적귀 처치","0","CINEMATIC 111202100/CUTSCENEDELAY/SMALLTALK 111257100","","8052","402403000","1","100000","(0,0,0,0,0,0)","0","0","110502060","","(X=-7685.843750,Y=-27447.759766,Z=-225.060913)","(X=0,Y=0,Z=0)","0","0","0","0","0","310502057","1","0","0","110502011","210502060","673520","105478","0","0","(701200304,701200304,701200304,701200304,701200304,701200304)","3","(1301201588,1301201588,1301201588,1301201588,1301201588,1301201588)","10","0"
"59","202200580","180","빙백귀마 여의황","1","백귀봉인진으로 향한다.","0","SEQUENCE 11000700/CUTSCENEDELAY","","100","0","1","150","(0,0,0,0,0,0)","0","0","110502070","","(X=-4485.010742,Y=2591.790527,Z=-194.734680)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110502008","210502061","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"60","202200590","180","빙백귀마 여의황","2","여의황 처치","0","DELAY 5/SEQUENCE 11000800/CUTSCENEDELAY/CINEMATIC 111202200/CAMERASET 129 -30 1231 1/PCWARP (-4107,2097,-112,130)/CUTSCENEDELAY/FADE 1 0 3","","8052","402501000","1","100000","(0,0,0,0,0,0)","0","0","110502070","","(X=322.273071,Y=-3931.529541,Z=105.768005)","(X=0,Y=0,Z=0)","0","0","0","0","0","310502059","0","0","0","110502008","210502062","673520","105478","12","4500","(1301201589,1301201589,1301201589,1301201589,1301201589,1301201589)","10","(502920002,502920002,502920002,502920002,502920002,502920002)","1","0"
"61","202200700","180","신기선의 동력. 사불석","1","신기선으로 돌아가기","0","0","","100","0","1","10000","(0,0,0,0,0,0)","0","0","110500030","","(X=-600.189758,Y=19.210205,Z=2872.589111)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110502009","210502064","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"62","202200800","180","신기선의 동력. 사불석","2","대장장이 불영과 대화","NPCSHOW 2000301 (15160,280,740,-174)","CINEMATIC 111202300/CUTSCENEDELAY","","11","2000301","1","0","(0,0,0,0,0,0)","0","0","110500030","","(X=14961.801758,Y=249.751526,Z=652.866760)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110502009","210502066","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"63","202200900","180","신기선의 동력. 사불석","3","화로에 사불석 놓기","NPCSHOW 2000301 (15160,280,740,-174)","0","","9100","110500315","1","100000","(0,0,0,0,0,0)","0","0","110500030","","(X=14939.229492,Y=-289.064209,Z=742.378967)","(X=0,Y=0,Z=0)","0","0","1080001","0","0","0","0","0","0","110502009","210502067","420940","52094","12","4500","(901200105,901200105,901200105,901200105,901200105,901200105)","3","(604200305,604200305,604200305,604200305,604200305,604200305)","2","0"
"64","202201000","180","신기선의 동력. 사불석","4","대장장이 불영과 대화","NPCSHOW 2000301 (15160,280,740,-174)","CINEMATIC 111202400/CUTSCENEDELAY","","11","2000301","1","0","(0,0,0,0,0,0)","0","0","110500030","","(X=14961.801758,Y=249.751526,Z=652.866760)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110502009","210502068","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"65","202201100","180","신기선의 동력. 사불석","5","일등항해사 불비와 대화","0","NPCHIDE 2000301/CINEMATIC 111202500/CUTSCENEDELAY","","11","2000003","1","0","(0,0,0,0,0,0)","0","0","110500010","","(X=1521.000000,Y=1126.000000,Z=7060.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110502009","210502069","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"66","202201200","170","신기선의 동력. 사불석","6","사라진 정령 기다리기","0","0","","6000","500","1","0","(0,0,0,0,0)","0","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","110502009","210502070","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
