"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"57","105105000","71","3","0","CINEMATIC 105105000/STRINGMESSAGE 10042 3/NPCHIDE 1004/CUTSCENEDELAY","","11","1026","1","0","(0,0,0,0,0)","0","0","105002020","","(X=-10643.964844,Y=-8727.017578,Z=-586.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051005","2051043","40800","8462","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"58","105105300","74","4","NPCSHOW 1002 (-20781,-2268,-583,0)/NPCSHOW 1007 (-20582,-2639,-578,106)/NPCSHOW 2010 (-20686,-2033,-573,-1)","CINEMATIC 105105300/NPCHIDE 1026/CUTSCENEDELAY/NPCSHOW 1002 (-20781,-2268,-586,0)/NPCRUN 1002 (-963,-4630,428,-11) 2","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=-20480.000000,Y=-2450.000000,Z=-675.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1051005","2051044","42300","8468","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","4","(605200104,605200104,605200104,605200104,605200104,605200104)","4","0"
"59","105105400","74","5","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=-1201.000000,Y=-4790.000000,Z=335.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1051005","2051045","0","0","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","200","(0,0,0,0,0,0)","0","0"
"60","0","74","6","NPCSHOW 3701 (2818,-5391,431,33)/NPCSHOW 37011 (2605,-5116,431,21)/NPCSHOW 3702 (2393,-5585,426,36)/NPCSHOW 3703 (1971,-5644,426,24)/DELAY 1/CAMERAFOCUS (-1718,-4648,614) (-2,-11,0) 0 1 (1537,-5305,475) (-2,-11,0) 3 1","DELAY 1/SMALLTALK 105105400/NPCRUN 3701 (20215,-3688,592,-2) 2 10/NPCRUN 37011 (20202,-3340,592,-13) 2 10/NPCRUN 3702 (19757,-3600,587,1) 2 10/NPCRUN 3703 (19379,-3403,587,-11) 2 10/NPCSHOW 1002 (-963,-4630,428,-11)/DELAY 1/NPCRUN 1002 (11396,-6517,553,-31) 2","","1","0","1","0","(0,0,0,0,0)","0","0.1","105002020","","(X=-1201.000000,Y=-4790.000000,Z=335.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051005","2051046","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"61","105105500","74","6","0","NPCHIDE 1002","","100","0","1","200","(0,0,0,0,0)","0","0.1","105002020","","(X=11119.705078,Y=-6628.952637,Z=465.000000)","(X=-1201.000000,Y=-4790.000000,Z=335.000000)","0","0","1020008","0","0","0","0","0","0","1051005","2051046","42300","8468","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"62","0","74","7","0","NPCSHOW 1002 (11396,-6517,553,-31)/NPCRUN 1002 (18636,-10922,1036,-31) 3 8","","84","11007","1","0","(0,0,0,0,0)","0","0.1","105002020","","(X=10554.000000,Y=-6289.000000,Z=465.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051005","2051047","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"63","105105600","74","8","MONSTERHIDE 205040004 0/MONSTERHIDE 205040005 0/MONSTERHIDE 205040006 0/MONSTERSHOW 205040004 0 0 (-287,-53,-100,-4)/MONSTERSHOW 205040006 0 1 (351,-73,-100,179)","0","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=547.000000,Y=-1324.000000,Z=-198.000000)","(X=1467.000000,Y=-5277.000000,Z=335.000000)","0","0","1020008","0","0","0","0","0","0","1051005","2051048","42300","8468","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"64","0","74","9","0","MONSTERHIDE 205040004 0","","84","11008","1","0","(0,0,0,0,0)","0","0.1","105002020","","(X=547.000000,Y=-1324.000000,Z=-198.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051005","2051049","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"65","105105700","74","10","NPCSHOW 1007 (-243,518,-76,-58)/NPCSHOW 1026 (161,437,-97,178)","CINEMATIC 105105700/NPCSHOW 1002 (-381,231,-97,17)/CUTSCENEDELAY/DELAY 1/NPCJUMP 1002 (-1095,-5192,456,-88)","","11","1007","1","0","(0,0,0,0,0)","0","0","105002020","","(X=-243.183182,Y=518.139465,Z=-76.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051005","2012034","42300","8468","0","0","(901200203,901200203,901200203,901200203,901200203,901200203)","4","(0,0,0,0,0,0)","0","0"
"66","105105800","74","10","0","CINEMATIC 105105800/CUTSCENEDELAY/DELAY 1/NPCRUN 1026 (-31264,-17943,394,-153) 2 50","","11","1026","1","0","(0,0,0,0,0)","0","0","105002020","","(X=161.015045,Y=437.247253,Z=-97.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051006","2042024","42300","8468","0","0","(901200203,901200203,901200203,901200203,901200203,901200203)","4","(0,0,0,0,0,0)","0","0"
