"Name","PosID","Refer","Stage","GenObjectID","GenObjectType","SpawnCount","SpawnRange","ActiveType","RegMinTime","RegMaxTime","GenType","FirstGenDelayMin","FirstGenDelayMax","GroupGenMemo","GroupGenID","GroupGenCountThreshold","RoamingId","RoamingType","GroupGenTimeLine","LinkGroupMemo","LinkGroup","LinkGroupDistance","LocationX","LocationY","LocationZ","RotationRoll","RotationPitch","RotationYaw"
"313","313","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"314","314","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"315","315","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"316","316","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"317","317","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"318","318","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"319","319","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"320","320","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"321","321","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"322","322","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"323","323","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"324","324","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"325","325","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"326","326","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"327","327","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"328","328","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"329","329","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"330","330","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"331","331","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"332","332","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"333","333","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"334","334","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"335","335","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"336","336","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"337","337","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"338","338","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"339","339","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"340","340","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"341","341","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"342","342","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"343","343","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"344","344","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"345","345","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"346","346","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"347","347","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"348","348","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"349","349","","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"350","350","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"351","351","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"352","352","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"353","353","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"354","354","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"355","355","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"356","356","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"357","357","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"358","358","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"359","359","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"360","360","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"361","361","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"362","362","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"363","363","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"364","364","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"365","365","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"366","366","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"367","367","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"368","368","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"369","369","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"370","370","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"371","371","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"372","372","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"373","373","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"374","374","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"375","375","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"376","376","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"377","377","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"378","378","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"379","379","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"380","380","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"381","381","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"382","382","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"383","383","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"384","384","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"385","385","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"386","386","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"387","387","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"388","388","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"389","389","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"390","390","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"391","391","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"392","392","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"393","393","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"394","394","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"395","395","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"396","396","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"397","397","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"398","398","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"399","399","","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"400","400","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"401","401","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"402","402","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"403","403","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"404","404","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"405","405","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"406","406","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"407","407","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"408","408","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"409","409","영원의 토템","0","110032208","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"410","410","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"411","411","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"412","412","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"413","413","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"414","414","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"415","415","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"416","416","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"417","417","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"418","418","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"419","419","파멸의 토템","0","110032209","2","1","4000","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"500","500","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"501","501","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"502","502","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"503","503","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"504","504","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"505","505","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"506","506","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"507","507","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"508","508","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"509","509","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"510","510","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"511","511","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"512","512","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"513","513","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"514","514","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"515","515","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"516","516","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"517","517","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"518","518","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"519","519","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"520","520","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"521","521","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"522","522","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"523","523","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"524","524","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"525","525","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"526","526","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"527","527","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"528","528","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"529","529","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"530","530","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"531","531","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"532","532","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"533","533","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"534","534","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"535","535","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"536","536","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"537","537","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"538","538","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"539","539","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"540","540","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"541","541","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"542","542","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"543","543","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"544","544","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"545","545","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"546","546","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"547","547","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"548","548","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"549","549","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"550","550","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"551","551","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"552","552","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"553","553","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"554","554","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"555","555","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"556","556","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"557","557","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"558","558","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"559","559","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"560","560","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"561","561","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"562","562","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"563","563","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"564","564","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"565","565","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"566","566","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"567","567","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"568","568","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"569","569","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"570","570","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"571","571","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"572","572","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"573","573","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"574","574","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"575","575","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"576","576","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"577","577","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"578","578","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"579","579","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"580","580","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"581","581","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"582","582","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"583","583","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"584","584","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"585","585","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"586","586","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"587","587","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"588","588","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"589","589","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"590","590","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"591","591","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"592","592","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"593","593","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"594","594","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"595","595","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"596","596","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"597","597","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"598","598","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"599","599","바닥 장판","0","110032218","2","1","0","0","0","0","1","0","0","","0","0","0","0","","","0","0","13170","19830","8080","0","0","0"
"801","801","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"802","802","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"803","803","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
