"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"54","110003700","159","대사형의 행방","1","상백 대사형 찾기","0","SMALLTALK 110001900","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=15405.000000,Y=-5705.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101053","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"55","110003800","159","대사형의 행방","2","철혈 무리 처치","0","0","","8200","6","30","0","(0,0,0,0,0)","1","0","110001020","","(X=13140.000000,Y=-4185.000000,Z=5.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101004","2101054","308600","68728","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","18","(508200003,508200003,508200003,508200003,508200003,508200003)","1","0"
"56","110003900","159","대사형의 행방","3","상백 대사형 찾기","0","SMALLTALK 110002000","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=14670.000000,Y=-13255.000000,Z=-240.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101055","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"57","110004000","159","대사형의 행방","4","혈주 무리 처치","0","SMALLTALK 110002100","","8200","7","30","0","(0,0,0,0,0)","1","0","110001020","","(X=14760.000000,Y=-16645.000000,Z=-225.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101004","2101056","308600","68728","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","18","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"58","110004100","159","대사형의 행방","5","상백 대사형 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=8378.080078,Y=-12325.374023,Z=0.000000)","(X=10876,Y=-11361,Z=122)","0","0","1020008","0","0","0","0","0","0","1101004","2101057","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"59","0","159","대사형의 행방","6","초계의 부하 돕기","0","SMALLTALK 110002300/NPCSHOW 10015 (1090,-13060,90,179)/NPCRUN 10015 (-330,-6220,110,89) 2","","84","110030","1","0","(0,0,0,0,0)","0","0.1","110001020","","(X=8378.080078,Y=-12325.374023,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101004","2101058","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"60","110004200","160","대사형의 행방","7","원오 따라가기","0","SMALLTALK 110002400","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=-130.000000,Y=-6050.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101059","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"61","110004300","160","대사형의 행방","8","초혈마 무리 처치","0","NPCRUN 10015 (20017,10590,-228,0) 3","","8200","13","50","0","(0,0,0,0,0)","1","0","110001020","","(X=350.000000,Y=-455.000000,Z=505.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101004","2101060","401190","68731","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(517200412,517200412,517200412,517200412,517200412,517200412)","1","0"
"62","110004600","160","대사형의 행방","9","원오 따라가기","0","SMALLTALK 110002500","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=20335.000000,Y=10880.000000,Z=-325.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101061","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"63","110004700","160","대사형의 행방","10","화옥 마인 처치","0","SMALLTALK 110002600/NPCRUN 10015 (24002,6915,106,-90) 2","","8200","10","50","0","(0,0,0,0,0)","1","0","110001020","","(X=22800.000000,Y=13515.000000,Z=-325.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101004","2101062","401190","68731","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(517200410,517200410,517200410,517200410,517200410,517200410)","1","0"
"64","110004800","160","대사형의 행방","11","원오 따라가기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=24165.000000,Y=7195.000000,Z=0.000000)","(X=24235.000000,Y=9985.000000,Z=-325.000000)","0","0","1020008","0","0","0","0","0","0","1101004","2101063","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"65","0","160","대사형의 행방","12","항가 저지하기","0","NPCSHOW 10015 (24217,8279,106,89)/NPCRUN 10015 (20017,10590,-228,0) 2 6/NPCHIDE 10038","","84","110040","1","0","(0,0,0,0,0)","0","0.1","110001020","","(X=24165.000000,Y=7195.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101004","2101064","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"66","110004850","160","대사형의 행방","13","상백 대사형 찾기","NPCHIDE 10038/NPCSHOW 100101 (29455,7370,105,-100)/NPCSHOW 100091 (29650,7305,105,-140)","HUDHIDE/CAMERASET 60 -20 500 0/CAMERAFOCUS (27987,5313,240) (-3,51,0) 1 1 (29250,6919,125) (-3,51,0) 3 1/DELAY 1/SMALLTALK 110003000/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=28130.000000,Y=6080.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101065","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"67","110004900","160","대사형의 행방","14","천파에게 다가가기","0","CINEMATIC 110001900/NPCHIDE 100101/CUTSCENEDELAY/NPCSHOW 10010 (29455,7370,105,-100)/NPCRUN 10010 (24065,9920,-235,89) 3/DELAY 2/SMALLTALK 110003200","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=29490.000000,Y=7185.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101066","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"68","110005000","160","대사형의 행방","15","천파 따라가기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=24235.000000,Y=9985.000000,Z=-325.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101067","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"69","110005050","160","대사형의 행방","16","천파의 안전 확보하기","NPCSHOW 10004 (12130,5770,-625,60)","NPCRUN 10010 (12952,9665,-215,-89) 3","","8200","10","30","0","(0,0,0,0,0)","1","0","110001020","","(X=22800.000000,Y=13515.000000,Z=-325.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101004","2101068","401190","68731","11","3000","(902200203,902200203,902200203,902200203,902200203,902200203)","18","(901200204,901200204,901200204,901200204,901200204,901200204)","18","0"
"70","110005100","160","대사형의 행방","17","천파 따라가기","0","HUDHIDE/FADE 1 0 3/CAMERASET -90 -25 1200 0/CAMERAFOCUS (12861,9821,114) (-13,-100,0) 1 1 (12277,6574,-377) (-13,-100,0) 2 1/DELAY 5/NPCRUN 10010 (12605,6005,-625,-150) 2/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=12770.000000,Y=9420.000000,Z=-325.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101004","2101069","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"71","110005150","160","대사형의 행방","18","손덕과 대화","0","CINEMATIC 110002000/CUTSCENEDELAY/SMALLTALK 110003300/NPCRUN 10004 (5057,2755,93,-120) 3 8","","12","10004","1","0","(0,0,0,0,0)","0","0","110001020","","(X=12255.000000,Y=5895.000000,Z=-730.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101004","2101070","286560","39141","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(901200104,901200104,901200104,901200104,901200104,901200104)","18","0"
"72","110005200","160","남은 자들의 임무","1","천파와 대화","NPCSHOW 10010 (12605,6005,-625,-150)","CINEMATIC 110002100/CUTSCENEDELAY/DELAY 1/SMALLTALK 110003500/DELAY 3","","11","10010","1","0","(0,0,0,0,0)","0","0","110001020","","(X=12605.000000,Y=6005.000000,Z=-625.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101005","2101071","286560","39141","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","18","(0,0,0,0,0,0)","0","0"
"73","110005250","160","남은 자들의 임무","2","천파 호위하며 이동","NPCSHOW 10010 (12605,6005,-625,-150)/NPCRUN 10010 (13445,5505,-625,-19) 1","0","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=13640.000000,Y=5160.000000,Z=-620.000000)","(X=12255.000000,Y=5895.000000,Z=-730.000000)","0","0","1020008","0","0","0","0","0","0","1101005","2101072","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"74","0","160","남은 자들의 임무","3","천파의 안전 확보하기","0","0","","84","110045","1","0","(0,0,0,0,0)","0","0.1","110001020","","(X=13640.000000,Y=5160.000000,Z=-620.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101004","2101073","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"75","110005500","160","남은 자들의 임무","4","천파 호위하며 이동","NPCSHOW 10003 (24597,-11527,96,179)/NPCSHOW 10010 (20605,-11015,-635,0)/NPCRUN 10010 (24376,-11365,96,-20) 2","0","","100","0","1","200","(0,0,0,0,0)","0","0","110001020","","(X=23940.000000,Y=-11380.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101075","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"76","110005600","160","남은 자들의 임무","5","사부님과 대화","0","CINEMATIC 110002200/CUTSCENEDELAY/NPCRUN 10003 (-2155,-26065,85,169) 2 10/NPCRUN 10010 (-1795,-26065,90,179) 2 10","","11","10003","1","0","(0,0,0,0,0)","0","0","110001020","","(X=24597.000000,Y=-11527.000000,Z=96.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101005","2101076","286560","39141","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(0,0,0,0,0,0)","0","0"
"77","110005700","160","남은 자들의 임무","6","퇴로 확보하기","0","0","","8200","5","30","0","(0,0,0,0,0)","1","0","110001020","","(X=16285.000000,Y=-24425.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101005","2101077","401190","68731","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","18","(701200303,701200303,701200303,701200303,701200303,701200303)","10","0"
"78","110005800","160","남은 자들의 임무","7","사부님 찾기","0","MOVIE 21/CUTSCENEDELAY","","100","0","1","500","(0,0,0,0,0)","0","0","110001020","","(X=7949.000000,Y=-25336.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101078","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"79","110005850","160","남은 자들의 임무","7","사부님 찾기","0","CAMERASET -180 -10 800 1/FADE 1 0 2/DELAY 2","","200","0","1","200","(0,0,0,0,0)","0","0","110001010","","(X=29924,Y=-1696,Z=992)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101005","2101079","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"80","110005870","160","남은 자들의 임무","7","사부님 찾기","NPCSHOW 10002 (583,-3528,-440,28)","HUDHIDE/FADE 1 0 3/SMALLTALK 110003550/CAMERASET 175 -20 800 1/CAMERAFOCUS (2495,-2395,245) (-19,-145,0) 0 1 (1050,-3281,-272) (-13,-151,0) 3 1/HUDSHOW","","100","0","1","500","(0,0,0,0,0)","0","0","110001010","","(X=2330.000000,Y=-2830.000000,Z=-170.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101080","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"81","110005900","160","남은 자들의 임무","8","사야와 대화","0","CINEMATIC 110002300/CUTSCENEDELAY/SMALLTALK 110003600","","12","10002","1","0","(0,0,0,0,0)","0","0","110001010","","(X=613,Y=-3273,Z=-415)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101005","2101081","286560","39141","12","4500","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"82","110006000","160","남은 자들의 임무","9","주마신전으로 이동","0","0","","100","0","1","1000","(0,0,0,0,0)","0","0","110002010","","(X=-25.000000,Y=37190.000000,Z=1105.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101082","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"83","110006100","162","남은 자들의 임무","10","사부님 찾기","0","HUDHIDE/FADE 1 0 3/CAMERAFOCUS (-9,29543,1342) (-31,-88,0) 0 5 (90,26353,1768) (-35,-88,0) 2 1/DELAY 2/SMALLTALK 110003700/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","110002010","","(X=30.000000,Y=28695.000000,Z=15.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101083","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"84","110006200","162","남은 자들의 임무","11","설각 주마 처치","0","0","","8200","2","50","0","(0,0,0,0,0)","1","0","110002010","","(X=115.000000,Y=24210.000000,Z=20.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101005","2101084","406380","76500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","10","(517200410,517200410,517200410,517200410,517200410,517200410)","1","0"
"85","110006300","162","남은 자들의 임무","12","사부님 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=-7705.000000,Y=24180.000000,Z=-435.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101085","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"86","110006400","162","남은 자들의 임무","13","호빙 주마 처치","0","0","","8200","1","50","0","(0,0,0,0,0)","1","0","110002010","","(X=-10250.000000,Y=25280.000000,Z=-450.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101005","2101086","406380","76500","11","3000","(902200302,902200302,902200302,902200302,902200302,902200302)","18","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"87","110006500","162","남은 자들의 임무","14","사부님 찾기","NPCSHOW 10003 (-18335,24260,930,0)/NPCSHOW 10010 (-18435,24110,930,10)","HUDHIDE/CAMERASET 180 0 700 0/CAMERAFOCUS (-15288,24258,576) (-7,-177,0) 0 3 (-17468,24258,1286) (-17,-177,0) 1 1/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=-15734.000000,Y=24271.000000,Z=361.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101087","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"88","110006600","162","남은 자들의 임무","15","사부님과 대화","0","CINEMATIC 110002400/CUTSCENEDELAY","","11","10003","1","0","(0,0,0,0,0)","0","0.1","110002010","","(X=-18335.000000,Y=24260.000000,Z=930.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101005","2101088","290270","43566","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(902200302,902200302,902200302,902200302,902200302,902200302)","18","0"
"89","110006700","162","남은 자들의 임무","16","주변 정찰하기","0","NPCHIDE 10003/NPCHIDE 10010","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=-18055.000000,Y=18545.000000,Z=1305.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101089","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"90","110006800","162","남은 자들의 임무","17","혈주 무리 처치","0","0","","8200","5","50","0","(0,0,0,0,0)","1","0","110002010","","(X=-14055.000000,Y=15530.000000,Z=1320.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101005","2101090","406380","76500","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(701200403,701200403,701200403,701200403,701200403,701200403)","10","0"
"91","110006900","162","남은 자들의 임무","18","주변 정찰하기","0","CINEMATIC 110002500/NPCSHOW 10018 (-21505,4860,55,89)/CUTSCENEDELAY/NPCRUN 10018 (-18124,-9055,856,110) 2","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=-21540.000000,Y=5205.000000,Z=5.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101005","2101091","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"92","110007000","162","남은 자들의 임무","19","한빙 설괴족 처치","0","0","","8200","6","50","0","(0,0,0,0,0)","1","0","110002010","","(X=-18745.000000,Y=820.000000,Z=15.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101005","2101092","406380","76500","12","4500","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(517200412,517200412,517200412,517200412,517200412,517200412)","1","0"
"93","110007200","162","초계의 위기","1","항가 따라가기","NPCSHOW 10018 (-18124,-9055,856,110)","CINEMATIC 110002600/CUTSCENEDELAY/NPCRUN 10018 (-4493,-24328,886,119) 2 8/DELAY 2/SMALLTALK 110003800","","11","10018","1","0","(0,0,0,0,0)","0","0","110002010","","(X=-21380.000000,Y=-8775.000000,Z=85.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101006","2101093","290270","43566","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(0,0,0,0,0,0)","0","0"
"94","110007300","162","초계의 위기","2","마갑 무리 처치","0","0","","8200","7","50","0","(0,0,0,0,0)","1","0","110002010","","(X=-13270.000000,Y=-12350.000000,Z=790.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101006","2101094","406380","76500","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","18","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"95","110007500","162","초계의 위기","3","항가 따라가기","NPCSHOW 100181 (-4493,-24328,886,119)","CINEMATIC 110002700/CUTSCENEDELAY/DELAY 1/SMALLTALK 110003900","","12","100181","1","0","(0,0,0,0,0)","0","0","110002010","","(X=-4609.000000,Y=-24121.000000,Z=873.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101006","2101095","290270","43566","11","3000","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"96","110007600","162","초계의 위기","4","초계 찾기","0","NPCHIDE 100181/SMALLTALK 110004000","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=9165.000000,Y=-19360.000000,Z=835.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101096","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"97","110007700","162","초계의 위기","5","염옥 주마 처치","0","0","","8200","13","50","0","(0,0,0,0,0)","1","0","110002010","","(X=13485.000000,Y=-13450.000000,Z=825.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101006","2101097","406380","76500","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(902200203,902200203,902200203,902200203,902200203,902200203)","18","0"
"98","110007800","162","초계의 위기","6","초계 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=21595.000000,Y=-4450.000000,Z=-1735.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101098","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"99","110007900","162","초계의 위기","7","광천 무리 처치","0","SMALLTALK 110004100","","8200","14","50","0","(0,0,0,0,0)","1","0","110002010","","(X=19390.000000,Y=340.000000,Z=-1715.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101006","2101099","406380","76500","11","3000","(901200304,901200304,901200304,901200304,901200304,901200304)","18","(517200412,517200412,517200412,517200412,517200412,517200412)","1","0"
"100","110008000","162","초계의 위기","8","초계 찾기","0","0","","100","0","1","500","(0,0,0,0,0)","0","0","110002010","","(X=25964.330078,Y=5395.230957,Z=-1298.411865)","(X=22555.000000,Y=4780.000000,Z=-1735.000000)","0","0","1020008","0","0","0","0","0","0","1101006","2101100","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"101","0","162","초계의 위기","9","곡대인의 공격 막아내기","0","SMALLTALK 110004200/NPCSHOW 100072 (27761,7880,-1117,-90)/NPCSHOW 10008 (28433,7500,-1117,-89)","","84","110050","1","0","(0,0,0,0,0)","0","0.1","110002010","","(X=25964.330078,Y=5395.230957,Z=-1298.411865)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101006","2101101","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"102","110008200","163","초계의 위기","10","사부님 모셔오기","NPCSHOW 10003 (1092,-21978,980,-10)","CINEMATIC 110003000/NPCHIDE 100072/NPCHIDE 10008/CUTSCENEDELAY/HUDHIDE/CAMERASET 0 -10 1200 0/CAMERAFOCUS (317,-22167,1132) (2,6,0) 2 3 (1723,-22015,2377) (2,6,0) 1 1/NPCJUMP 10003 (9227,-21832,1425,9)/DELAY 4/NPCHIDE 10003/DELAY 3/HUDSHOW","","12","10003","1","0","(0,0,0,0,0)","0","0","110002010","","(X=1330,Y=-22065,Z=1025)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101006","2101102","292140","43568","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","10","(901200104,901200104,901200104,901200104,901200104,901200104)","18","0"
"103","110008600","163","초계의 위기","11","손덕 찾기","NPCSHOW 10004 (-18075,-8470,865,-60)","CINEMATIC 110003100/CUTSCENEDELAY","","11","10004","1","0","(0,0,0,0,0)","0","0","110002010","","(X=-18075.000000,Y=-8470.000000,Z=865.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101006","2101103","292140","43568","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","18","(0,0,0,0,0,0)","0","0"
"104","110008700","163","초계의 위기","12","천파 공주 찾기","0","SMALLTALK 110004400","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=-105.000000,Y=-19045.000000,Z=15.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101104","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"105","110008800","163","초계의 위기","13","설염 주마 처치","0","SMALLTALK 110004500","","8200","12","50","0","(0,0,0,0,0)","1","0","110002010","","(X=-120.000000,Y=-16150.000000,Z=20.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101006","2101105","409010","76504","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","18","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"106","110008900","163","초계의 위기","14","손덕에게 돌아가기","NPCSHOW 10004 (-9315,-20080,865,-60)","CINEMATIC 110003200/CUTSCENEDELAY/NPCRUN 10004 (-1205,-23205,925,0) 2 8/SMALLTALK 110004600","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=-9210.000000,Y=-20320.000000,Z=795.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101106","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"107","110009000","163","초계의 위기","15","설산 백호수 처치","0","0","","8200","9","30","0","(0,0,0,0,0)","1","0","110002010","","(X=-8185.000000,Y=-24600.000000,Z=845.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101006","2101107","409010","76504","0","0","(901200204,901200204,901200204,901200204,901200204,901200204)","18","(517200410,517200410,517200410,517200410,517200410,517200410)","1","0"
"108","110009100","163","초계의 위기","16","손덕 따라잡기","0","SMALLTALK 110004700","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=18600.000000,Y=-9205.000000,Z=815.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101108","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"109","110009200","163","초계의 위기","17","손덕 찾기","0","SMALLTALK 110004750","","100","0","1","200","(0,0,0,0,0)","0","0.1","110002010","","(X=15811,Y=10520,Z=1779)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101109","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"110","110009300","163","초계의 위기","18","토설 주마 처치","0","0","","8200","16","50","0","(0,0,0,0,0)","1","0","110002010","","(X=13690.000000,Y=15025.000000,Z=1685.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101006","2101110","409010","76504","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"111","110009400","163","초계의 위기","19","손덕 찾기","NPCSHOW 10003 (3720,15275,1175,100)/NPCSHOW 10004 (3730,15810,1175,19)/NPCSHOW 100072 (3465,15650,1175,-10)/NPCSHOW 10008 (3470,15435,1175,30)","HUDHIDE/CAMERAFOCUS (10697,19010,2141) (-7,-154,0) 0 1 (4307,15976,1334) (-7,-154,0) 3 1/DELAY 2/SMALLTALK 110004800/DELAY 3/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=9840.000000,Y=18635.000000,Z=1645.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101111","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"112","110009500","163","초계의 위기","19","손덕 찾기","0","CINEMATIC 110003300/CUTSCENEDELAY/NPCRUN 10003 (-105,8475,1175,-89) 2 8/NPCRUN 10004 (-5,8730,1175,-90) 2 8/NPCRUN 100072 (-400,8760,1175,-79) 2 8/NPCRUN 10008 (-440,8455,1175,-70) 2 8","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=3870.000000,Y=15550.000000,Z=1095.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101006","2101112","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
