"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"55","0","64","34","0","MONSTERHIDE 109002021 2/MONSTERHIDE 109002030 3","","84","10907","1","0","(0,0,0,0,0)","0","0.1","105001010","","(X=1449.241333,Y=-6070.014160,Z=3843.413574)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042001","2042041","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"56","0","64","34","NPCSHOW 1010 (5095,-8185,4694,89)","CINEMATIC 104205200/CUTSCENEDELAY/FADE 2 0 1/PCWARP (5099,-8051,4694,-90)/CAMERASET -89 -9 718 1","","100","0","1","10000","(0,0,0,0,0)","0","0.1","105001010","","(X=5090.000000,Y=-7980.000000,Z=4693.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042001","2042041","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"57","104205250","64","35","NPCSHOW 1003 (6175,-3435,4694,-120)","0","","100","0","1","200","(0,0,0,0,0)","0","0","105001010","","(X=6099.000000,Y=-3566.000000,Z=4694.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042001","2042042","23250","2368","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"58","104205300","64","36","0","CINEMATIC 104205300/CUTSCENEDELAY/SMALLTALK 104205300","","11","1003","1","0","(0,0,0,0,0)","0","0","105001010","","(X=6099.000000,Y=-3566.000000,Z=4694.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042001","2001003","23250","2368","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"59","104205400","65","1","NPCHIDE 1010","SMALLTALK 104205500","","100","0","1","1000","(0,0,0,0,0)","0","0","104004070","","(X=7627.727539,Y=-14195.712891,Z=-104.528656)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1042002","2042043","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"60","104205650","65","2","NPCSHOW 1019 (100,-8895,695,40)/NPCSHOW 40072 (-8650,-6145,630,-77)","0","","100","0","1","200","(0,0,0,0,0)","0","0","104004070","","(X=213.030685,Y=-8798.885742,Z=687.107361)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042002","2042044","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"61","104205700","65","3","0","CINEMATIC 104205700/CUTSCENEDELAY","","12","1019","1","0","(0,0,0,0,0)","0","0","104004070","","(X=213.030685,Y=-8798.885742,Z=687.107361)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042002","2031053","23600","2370","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"62","104205800","65","4","0","NPCHIDE 1019/NPCSHOW 1019 (100,-8895,695,143)","","8200","2","35","0","(0,0,0,0,0)","1","0","104004070","","(X=-4340.000000,Y=-7739.000000,Z=695.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1042002","2042046","33040","4330","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","5","(902200302,902200302,902200302,902200302,902200302,902200302)","5","0"
"63","104205900","65","5","NPCHIDE 1019/MONSTERSHOW 109003029 0 1 (100,-8895,695,143)","CINEMATIC 104205900/CUTSCENEDELAY/FADE 2 0 1/CAMERASET 173 -17 700 0.1","","100","0","1","200","(0,0,0,0,0)","0","0.1","104004070","","(X=-75.851990,Y=-8771.363281,Z=694.237732)","(X=3761.011475,Y=-6675.006348,Z=1015.009888)","0","0","1020008","1","0","0","0","0","0","1042002","2031071","33040","4330","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"64","0","65","6","0","0","","84","10908","1","0","(0,0,0,0,0)","0","0.1","104004070","","(X=100.000000,Y=-8895.000000,Z=695.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042002","2042048","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"65","0","65","7","NPCSHOW 1019 (100,-8895,695,143)","CINEMATIC 104205950/CUTSCENEDELAY/FADE 2 0 1/CAMERASET 166 -16 700 0.1/PCWARP (-5,-8809,691,-40)/SMALLTALK 104206000/NPCRUN 1019 (-7739,-7248,634,-1) 2","","100","0","1","10000","(0,0,0,0,0)","0","0.1","104004070","","(X=-4.851987,Y=-8809.363281,Z=691.237732)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042002","2031053","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"66","104206000","65","8","0","0","","100","0","1","200","(0,0,0,0,0)","0","1","104004070","","(X=-7490.264160,Y=-7270.959961,Z=638.652954)","(X=-75.851990,Y=-8771.363281,Z=694.237732)","0","0","1020008","1","0","0","0","0","0","1042002","2042049","33040","4330","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"67","0","65","9","NPCHIDE 1019","0","","84","109091","1","0","(0,0,0,0,0)","0","0.1","104004070","","(X=-7490.264160,Y=-7270.959961,Z=638.652954)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042002","2042048","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"68","0","65","10","0","CINEMATIC 104206050/CUTSCENEDELAY/NPCSHOW 4004 (-8070,-6410,650,160)/FADE 2 0 1/PCWARP (-8336,-7597,655,150)","","100","0","1","10000","(0,0,0,0,0)","0","0.1","104004070","","(X=-8616.000000,Y=-6707.000000,Z=662.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1042002","2031053","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"69","0","65","11","0","SEQUENCE 4000801/SMALLTALK 104206100/CUTSCENEDELAY/FADE 2 0 1/CAMERASET -162 -3 700 0.1/PCWARP (-7865,-6273,676,-150)/NPCSHOW 40028 (-9615,-7007,955,-94)","","100","0","1","10000","(0,0,0,0,0)","0","0.1","104004070","","(X=-8616.000000,Y=-6707.000000,Z=662.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1042002","2042050","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"70","104206100","65","12","FADE 2 0 1/DELAY 0.5/SMALLTALK 104206200/NPCSHOW 5040 (8008,12383,1105,-120)","0","","100","0","1","200","(0,0,0,0,0)","0","1","104004070","","(X=7926.487793,Y=12270.788086,Z=1072.034302)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042002","2042044","33040","4330","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"71","104207000","65","13","0","CINEMATIC 104207000/CUTSCENEDELAY/NPCHIDE 4004","","12","5040","1","0","(0,0,0,0,0)","0","0","104004070","","(X=7926.487793,Y=12270.788086,Z=1072.034302)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042002","2042051","33040","4330","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"72","104207300","66","1","0","SMALLTALK 104207300/NPCHIDE 5040","","100","0","1","1000","(0,0,0,0,0)","0","0","104004060","","(X=-3043.724854,Y=-17376.269531,Z=-1042.808105)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2042052","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"73","104207500","66","2","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","104004060","","(X=-7076.166504,Y=-8234.832031,Z=12.110443)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042003","2042037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"74","104207600","66","3","HUDHIDE/NPCSHOW 4001 (-8424,-6544,160,-105)/NPCSHOW 1014 (-8424,-6544,160,-105)/NPCBB 1014 1 4 1050003/CAMERAFOCUS (-8548,-6994,221) (-5,80,0) 2 2/SMALLTALK 104207500/DELAY 4/HUDSHOW","CINEMATIC 104207600/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","4","104004060","","(X=-8480.236328,Y=-6733.534668,Z=139.197693)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1042003","2022036","23940","2500","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"75","104207700","66","4","SMALLTALK 104207700","0","","8200","2","1","10000","(0,0,0,0,0)","0","0","104004060","","(X=-11588.236328,Y=-7902.534668,Z=139.197693)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1042003","2042056","33510","4572","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"76","104207750","66","5","STRINGMESSAGE 10009 7","0","","100","0","1","200","(0,0,0,0,0)","0","0","104004060","","(X=-8466.236328,Y=-6700.534668,Z=154.197693)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042003","2022018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"77","104207800","66","6","0","NPCANIM 4001 0/DELAY 1/CINEMATIC 104207800/CUTSCENEDELAY/FADE 1 1 3","","9100","109002008","1","0","(0,0,0,0,0)","0","0.1","104004060","","(X=-8489.236328,Y=-6668.534668,Z=154.197693)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2022018","28730","3092","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"78","104207900","66","6","0","0","","200","0","1","-108","(0,0,0,0,0)","0","0","104004060","","(X=-5449.876465,Y=-704.250061,Z=1429.755249)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2022018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"79","0","66","6","FADE 2 0 3/CAMERASET -157 -6 700 1","DELAY 1/FADE 2 0 1/HUDHIDE/SMALLTALK 104208400/CAMERAFOCUS (-7664,103,2643) (-30,-137,0) 3 2 (-7647,82,2643) (-30,-142,0) 2 2/NPCSHOW 1014 (-5525,-915,1475,72)/DELAY 9/HUDSHOW","","1","0","1","0","(0,0,0,0,0)","0","0.1","104004060","","(X=-5449.876465,Y=-704.250061,Z=1429.755249)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2022018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"80","104208200","66","7","NPCSHOW 1014 (-5525,-915,1475,72)","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","104004060","","(X=-5449.876465,Y=-704.250061,Z=1429.755249)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2022020","28730","3092","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"81","104208400","66","8","AUTOFLIGHT 1040040610","SMALLTALK 104208450/NPCHIDE 1014/NPCSHOW 1014 (-5525,-915,1475,72)","","9100","109002011","1","0","(0,0,0,0,0)","0","0","104004060","((X=-5735.000000,Y=-530.000000,Z=1345.000000))","(X=-7890.000000,Y=-99.000000,Z=2490.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2042059","28730","3092","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"82","104208250","66","9","AUTOFLIGHT 1040040611","0","","100","0","1","200","(0,0,0,0,0)","0","0","104004060","((X=-7311.000000,Y=-215.000000,Z=2377.000000))","(X=-5530.876465,Y=-735.250061,Z=1441.755249)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042003","2042060","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"83","104208500","66","10","0","CINEMATIC 104208500/CUTSCENEDELAY/NPCHIDE 1014","","11","1014","1","0","(0,0,0,0,0)","0","0","104004060","","(X=-5525.000000,Y=-915.000000,Z=1475.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2022036","33510","4572","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"84","0","66","11","0","SMALLTALK 104208500","","84","10910","1","0","(0,0,0,0,0)","0","0.1","104004060","","(X=-5525.000000,Y=-915.000000,Z=1475.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042003","2042061","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"85","104208600","66","1","NPCSHOW 10242 (-253,9483,196,-26)","0","","100","0","1","200","(0,0,0,0,0)","0","0","104004060","","(X=-138.208008,Y=9420.195313,Z=197.324219)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042004","2042062","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"86","104208700","66","2","0","CINEMATIC 104208650/CUTSCENEDELAY/NPCHIDE 10242/NPCSHOW 1024 (-253,9483,196,-26)","","12","10242","1","0","(0,0,0,0,0)","0","0","104004060","","(X=-138.208008,Y=9420.195313,Z=197.324219)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042004","2042063","23940","2500","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"87","104208750","66","3","0","SMALLTALK 104208700/NPCHIDE 1024/NPCHIDE 40028","","8200","7","30","0","(0,0,0,0,0)","1","0","104004060","","(X=-5780.107910,Y=8726.299805,Z=448.767761)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2500","1042005","2042064","33510","4572","12","2000","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"88","104208780","66","4","NPCSHOW 50411 (-2866,6635,631,140)/NPCBB 50411 2 7 104208900","0","","100","0","1","200","(0,0,0,0,0)","0","0","104004060","","(X=-2988.666992,Y=6722.665039,Z=634.647034)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042005","2042037","0","0","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","200","(0,0,0,0,0,0)","0","0"
"89","104208800","66","5","NPCSHOW 50411 (-2866,6635,631,140)","CINEMATIC 104208800/CUTSCENEDELAY/FADE 1 0 1/SEQUENCE 4000901/CAMERASET 130 -13 700 0.1/CUTSCENEDELAY","","12","50411","1","0","(0,0,0,0,0)","0","0","104004060","","(X=-2988.666992,Y=6722.665039,Z=634.647034)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042005","2042066","33510","4572","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"90","0","66","6","0","STRINGMESSAGE 10025 7/SMALLTALK 104208850","","84","10912","1","0","(0,0,0,0,0)","0","0.1","104004060","","(X=-4283.107910,Y=8969.299805,Z=448.767761)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042005","2042067","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"91","104208850","66","7","NPCHIDE 1002/NPCHIDE 1003/NPCHIDE 1026/NPCHIDE 2029/NPCSHOW 1003 (3916,5006,2755,-63)/NPCSHOW 1026 (4360,5040,2750,-154)/NPCSHOW 2009 (4024,5205,2810,-169)/NPCSHOW 2029 (4272,5165,2750,-107)","0","","100","0","1","200","(0,0,0,0,0)","0","0","105001010","","(X=4200.199707,Y=5040.710449,Z=2748.488525)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1042005","2013051","0","0","11","600","(604200103,604200103,604200103,604200103,604200103,604200103)","20","(605200103,605200103,605200103,605200103,605200103,605200103)","20","0"
"92","104209000","66","8","0","CINEMATIC 104209000/CUTSCENEDELAY/DELAY 1/SEQUENCE 1040301/CUTSCENEDELAY/NPCHIDE 2029/NPCHIDE 2009","","11","2029","1","0","(0,0,0,0,0)","0","0","105001010","","(X=4200.199707,Y=5040.710449,Z=2748.488525)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1042005","2042069","23940","2500","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
