"Name","UniqueId","StageId","NpcId","LinkId","GetWayType","LinkType","Location"
"3672","3672","0","0","210110058","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3673","3673","0","0","210110059","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3674","3674","0","0","210110060","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3675","3675","0","0","210110061","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3676","3676","0","0","210110062","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3677","3677","0","0","210110063","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3678","3678","0","0","210110064","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3679","3679","0","0","210110065","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3680","3680","0","0","210110066","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3681","3681","0","0","210110067","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3682","3682","0","0","210110068","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3683","3683","0","0","210110069","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3684","3684","0","0","210110070","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3685","3685","0","0","210110071","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3686","3686","0","0","210110072","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3687","3687","0","0","210110073","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3688","3688","0","0","210110074","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3689","3689","0","0","210110075","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3690","3690","0","0","210110076","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3691","3691","0","0","210110077","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3692","3692","0","0","210110078","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3693","3693","0","0","210110079","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3694","3694","0","0","210110080","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3695","3695","0","0","210110081","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3696","3696","0","0","210110082","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3697","3697","0","0","210110083","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3698","3698","0","0","210110084","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3699","3699","0","0","210110085","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3700","3700","0","0","210110086","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3701","3701","0","0","210110087","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3702","3702","0","0","210110088","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3703","3703","0","0","210110089","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3704","3704","0","0","210110090","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3705","3705","0","0","210110091","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3706","3706","0","0","210110092","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3707","3707","0","0","210110093","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3708","3708","0","0","210110094","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3709","3709","0","0","210110095","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3710","3710","0","0","210110096","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3711","3711","0","0","210110097","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3712","3712","0","0","210110098","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3713","3713","0","0","210110099","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3714","3714","0","0","210110100","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3715","3715","0","0","220110001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3716","3716","0","0","220110002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3717","3717","0","0","220110003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3718","3718","0","0","220110004","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3719","3719","0","0","220110005","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3720","3720","0","0","220110006","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3721","3721","0","0","220110007","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3722","3722","0","0","220110008","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3723","3723","0","0","220110009","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3724","3724","0","0","220110010","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3725","3725","0","0","220110011","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3726","3726","0","0","220110012","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3727","3727","0","0","220110013","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3728","3728","0","0","220110014","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3729","3729","0","0","220110015","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3730","3730","0","0","220110016","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3731","3731","0","0","220110017","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3732","3732","0","0","220110018","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3733","3733","0","0","220110019","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3734","3734","0","0","220110020","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3735","3735","0","0","220110021","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3736","3736","0","0","220110022","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3737","3737","0","0","220110023","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3738","3738","0","0","220110024","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3739","3739","0","0","220110025","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3740","3740","0","0","220110026","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3741","3741","0","0","220110027","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3742","3742","0","0","220110028","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3743","3743","0","0","220110029","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3744","3744","0","0","220110030","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3745","3745","0","0","220110031","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3746","3746","0","0","220110032","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3747","3747","0","0","220110033","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3748","3748","0","0","220110034","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3749","3749","0","0","220110035","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3750","3750","0","0","220110036","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3751","3751","0","0","220110037","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3752","3752","0","0","220110038","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3753","3753","0","0","220110039","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3754","3754","0","0","220110040","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3755","3755","0","0","110321002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3756","3756","0","0","110321003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3757","3757","0","0","110322002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3758","3758","0","0","110322003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3759","3759","0","0","110323002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3760","3760","0","0","110323003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3761","3761","0","0","110324002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3762","3762","0","0","110324003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3763","3763","0","0","110325002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3764","3764","0","0","110325003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3765","3765","0","0","110820001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3766","3766","0","0","110820002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3767","3767","0","0","110820003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3768","3768","0","0","110820004","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3769","3769","0","0","110820005","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3770","3770","0","0","110820006","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3771","3771","0","0","110820007","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3772","3772","0","0","110820010","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3773","3773","0","0","110820011","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3774","3774","0","0","502610001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3775","3775","0","0","502610002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3776","3776","0","0","502610003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3777","3777","0","0","502610004","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3778","3778","0","0","502610005","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3779","3779","0","0","221100001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3780","3780","0","0","221100002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3781","3781","0","0","221100003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3782","3782","0","0","222100001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3783","3783","0","0","222100002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3784","3784","0","0","222100003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3785","3785","0","0","223100001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3786","3786","0","0","223100002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3787","3787","0","0","223100003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3788","3788","0","0","224100001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3789","3789","0","0","224100002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3790","3790","0","0","224100003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3791","3791","0","0","225100001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3792","3792","0","0","225100002","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3793","3793","0","0","225100003","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3794","3794","0","0","503310001","25","19","(X=0.000000,Y=0.000000,Z=0.000000)"
"3795","3795","0","0","1007","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3796","3796","0","0","1008","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3797","3797","0","0","1011","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3798","3798","0","0","1012","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3799","3799","0","0","1013","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3800","3800","0","0","1014","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3801","3801","0","0","1017","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3802","3802","0","0","1018","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3803","3803","0","0","1019","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3804","3804","0","0","1020","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3805","3805","0","0","1022","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3806","3806","0","0","1024","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3807","3807","0","0","1025","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3808","3808","0","0","1026","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3809","3809","0","0","1028","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3810","3810","0","0","1029","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3811","3811","0","0","1030","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3812","3812","0","0","1031","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3813","3813","0","0","1032","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3814","3814","0","0","1033","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3815","3815","0","0","1034","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3816","3816","0","0","1035","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3817","3817","0","0","1036","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3818","3818","0","0","1037","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3819","3819","0","0","1038","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3820","3820","0","0","1039","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3821","3821","0","0","1040","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3822","3822","0","0","1041","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3823","3823","0","0","1042","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3824","3824","0","0","1043","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3825","3825","0","0","1044","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3826","3826","0","0","1045","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3827","3827","0","0","1046","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3828","3828","0","0","1047","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3829","3829","0","0","1048","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3830","3830","0","0","1049","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3831","3831","0","0","1050","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3832","3832","0","0","1051","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3833","3833","0","0","1052","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3834","3834","0","0","1053","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3835","3835","0","0","1054","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3836","3836","0","0","1055","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3837","3837","0","0","1056","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3838","3838","0","0","1057","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3839","3839","0","0","1058","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3840","3840","0","0","1101","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3841","3841","0","0","1102","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3842","3842","0","0","1104","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3843","3843","0","0","1106","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3844","3844","0","0","1107","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3845","3845","0","0","1108","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3846","3846","0","0","1110","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3847","3847","0","0","1112","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3848","3848","0","0","2001","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3849","3849","0","0","2002","29","24","(X=0.000000,Y=0.000000,Z=0.000000)"
"3850","3850","0","0","1000139","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3851","3851","0","0","1000140","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3852","3852","0","0","1000141","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3853","3853","0","0","1000142","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3854","3854","0","0","1000143","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3855","3855","0","0","1000144","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3856","3856","0","0","1000145","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3857","3857","0","0","1000146","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3858","3858","0","0","1000147","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3859","3859","0","0","1000148","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3860","3860","0","0","1000149","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3861","3861","0","0","1000150","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3862","3862","0","0","1000151","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3863","3863","0","0","1000152","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3864","3864","0","0","1000153","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3865","3865","0","0","1000154","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3866","3866","0","0","1000155","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3867","3867","0","0","1000156","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3868","3868","0","0","1000157","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3869","3869","0","0","1000158","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3870","3870","0","0","1000159","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3871","3871","0","0","1000160","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3872","3872","0","0","1000161","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3873","3873","0","0","1000170","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3874","3874","0","0","1000171","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3875","3875","0","0","1000172","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3876","3876","0","0","1000173","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3877","3877","0","0","1000174","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3878","3878","0","0","1000175","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3879","3879","0","0","1000184","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3880","3880","0","0","1000185","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3881","3881","0","0","1000186","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3882","3882","0","0","1000215","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3883","3883","0","0","1000216","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3884","3884","0","0","1000229","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3885","3885","0","0","1000230","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3886","3886","0","0","1000231","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3887","3887","0","0","1000232","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3888","3888","0","0","1000233","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3889","3889","0","0","1000234","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3890","3890","0","0","1000235","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3891","3891","0","0","1000236","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3892","3892","0","0","1000310","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3893","3893","0","0","1000311","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3894","3894","0","0","1000312","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3895","3895","0","0","1000313","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3896","3896","0","0","1000314","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3897","3897","0","0","1000315","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3898","3898","0","0","1000316","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3899","3899","0","0","1000317","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3900","3900","0","0","1000318","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3901","3901","0","0","1000319","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3902","3902","0","0","1000320","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3903","3903","0","0","1000321","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3904","3904","0","0","1000322","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3905","3905","0","0","1000323","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3906","3906","0","0","1000324","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3907","3907","0","0","1000325","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3908","3908","0","0","1000326","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3909","3909","0","0","1000327","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3910","3910","0","0","1000328","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3911","3911","0","0","1000329","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3912","3912","0","0","1000330","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3913","3913","0","0","1000331","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3914","3914","0","0","1000332","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3915","3915","0","0","1000464","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3916","3916","0","0","1000465","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3917","3917","0","0","1000466","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3918","3918","0","0","1000467","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3919","3919","0","0","1000468","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3920","3920","0","0","1000469","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3921","3921","0","0","1000470","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3922","3922","0","0","1000471","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3923","3923","0","0","1000472","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3924","3924","0","0","1000473","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3925","3925","0","0","1000499","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3926","3926","0","0","1000511","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3927","3927","0","0","1000512","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3928","3928","0","0","1000513","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3929","3929","0","0","1000514","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3930","3930","0","0","1000515","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3931","3931","0","0","1000516","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3932","3932","0","0","1000517","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3933","3933","0","0","1000518","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3934","3934","0","0","1000519","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3935","3935","0","0","1000556","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3936","3936","0","0","1000557","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3937","3937","0","0","1000558","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3938","3938","0","0","1000559","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3939","3939","0","0","1000673","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3940","3940","0","0","1000674","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3941","3941","0","0","1000675","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3942","3942","0","0","1000676","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3943","3943","0","0","1000677","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3944","3944","0","0","1000678","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3945","3945","0","0","1000679","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3946","3946","0","0","1000680","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3947","3947","0","0","1000681","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3948","3948","0","0","1000682","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3949","3949","0","0","1000683","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3950","3950","0","0","1000684","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3951","3951","0","0","1000687","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3952","3952","0","0","1000688","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3953","3953","0","0","1000689","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3954","3954","0","0","1000690","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3955","3955","0","0","1000710","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3956","3956","0","0","1000711","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3957","3957","0","0","1000712","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3958","3958","0","0","1000713","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3959","3959","0","0","1000777","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3960","3960","0","0","1000778","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3961","3961","0","0","1000783","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3962","3962","0","0","1000784","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3963","3963","0","0","1000785","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3964","3964","0","0","1000786","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3965","3965","0","0","1000787","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3966","3966","0","0","1000788","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3967","3967","0","0","1000789","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3968","3968","0","0","1000790","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3969","3969","0","0","1000791","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3970","3970","0","0","1000792","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3971","3971","0","0","1000793","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3972","3972","0","0","1000794","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3973","3973","0","0","1000832","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3974","3974","0","0","1000833","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3975","3975","0","0","1000834","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3976","3976","0","0","1000835","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3977","3977","0","0","1000840","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3978","3978","0","0","1000841","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3979","3979","0","0","1000842","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3980","3980","0","0","1000843","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3981","3981","0","0","1000875","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
"3982","3982","0","0","1000876","1","25","(X=0.000000,Y=0.000000,Z=0.000000)"
