"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"46","108103800","125","과거의 원한","20","우여기 따라가기","NPCHIDE 8114/FADE 1 0 1","SMALLTALK 108013000/NPCSHOW 1007 (-17583,-920,425,89)/NPCRUN 1007 (-13709,4717,425,90) 2 10","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=-17581.000000,Y=-1605.178711,Z=425.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","500020","2081040","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","108103900","125","과거의 원한","21","석각묘 마물 처치","0","SMALLTALK 108013100","","8200","6","35","0","(0,0,0,0,0)","1","0","108001020","","(X=-18320.818359,Y=320.631470,Z=336.733398)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","3000","500020","2081019","192200","32650","0","0","(701200303,701200303,701200303,701200303,701200303,701200303)","5","(901200304,901200304,901200304,901200304,901200304,901200304)","10","0"
"48","108104000","128","유일한 책략","1","검지로 이동","NPCSHOW 1007 (2405,-7664,2960,-84)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=2437.000000,Y=-7828.000000,Z=2963.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2081057","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"49","108104100","128","유일한 책략","2","우여기와 대화","NPCSHOW 1007 (2405,-7664,2960,-84)","CINEMATIC 108001800/CUTSCENEDELAY/STRINGMESSAGE 10051 3","","11","1007","1","0","(0,0,0,0,0)","0","0","108001040","","(X=2437.000000,Y=-7828.000000,Z=2963.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2012034","140480","19072","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0","0"
"50","108104200","128","유일한 책략","3","첫번째 결계탑으로 이동","NPCSHOW 8008 (11503,-12870,3437,0)","HUDHIDE/SMALLTALK 108013200/CAMERAFOCUS (8821,-9673,4076) (-14,-47,0) 1 1 (10380,-11456,3930) (-4,-52,0) 2 1/DELAY 4/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=8670.000000,Y=-9710.000000,Z=3470.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2081059","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"51","108104300","128","유일한 책략","4","결계탑 주변 마물 처치","NPCSHOW 8008 (11503,-12870,3437,0)","0","","8200","1","30","0","(0,0,0,0,0)","1","0","108001040","","(X=10389.000000,Y=-12449.000000,Z=3412.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","3000","1081003","2081060","196670","35536","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(902200302,902200302,902200302,902200302,902200302,902200302)","10","0"
"52","108104400","128","유일한 책략","5","결계탑 작동시키기","NPCSHOW 8008 (11503,-12870,3437,0)","CAMERASHAKE 3","","9100","130001003","1","0","(0,0,0,0,0)","0","1","108001040","","(X=11503.000000,Y=-12870.000000,Z=3437.499023)","(X=10003.834961,Y=-11542.198242,Z=3334.890381)","0","0","0","0","0","0","0","0","0","1081003","2081061","196670","35536","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","10","(901200104,901200104,901200104,901200104,901200104,901200104)","10","0"
"53","0","128","유일한 책략","6","결계탑 보호하기","0","SMALLTALK 108013400","","84","108200","1","0","(0,0,0,0,0)","0","0.1","108001040","","(X=11498.231445,Y=-12910.645508,Z=3350.790527)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081062","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"54","108104500","128","유일한 책략","7","우여기에게 돌아가기","NPCSHOW 1013 (8980,-6700,3000,-150)","HUDHIDE/SMALLTALK 108013500/NPCHIDE 8008/CAMERAFOCUS (8636,-7039,3115) (-7,50,0) 1 2/DELAY 2/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=8625.193359,Y=-7372.232422,Z=2956.216553)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2051011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"55","108104600","128","유일한 책략","8","은이섭과 대화","NPCSHOW 1013 (8980,-6700,3000,-150)","/CINEMATIC 108001900/CUTSCENEDELAY/SMALLTALK 108013600","","11","1013","1","0","(0,0,0,0,0)","0","0","108001040","","(X=8980.000000,Y=-6700.000000,Z=3000.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2022024","140480","19072","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","10","(0,0,0,0,0,0)","0","0"
"56","108104700","128","유일한 책략","9","우여기에게 돌아가기","NPCSHOW 1007 (2949,-8680,2965,124)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=2832.772461,Y=-8495.913086,Z=2872.262207)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2051011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"57","108104800","128","유일한 책략","10","우여기와 대화","NPCSHOW 1007 (2949,-8680,2965,124)","CINEMATIC 108002000/CUTSCENEDELAY/SMALLTALK 108013700","","11","1007","1","0","(0,0,0,0,0)","0","0","108001040","","(X=2832.772461,Y=-8495.913086,Z=2872.262207)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2012034","140480","19072","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","10","(0,0,0,0,0,0)","0","0"
"58","108104900","128","유일한 책략","11","두번째 결계탑으로 이동","NPCSHOW 80081 (-13335,-10832,4209,0)","SMALLTALK 108013800","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=-10338.990234,Y=-6954.188477,Z=4124.798828)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2081067","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"59","108105000","128","유일한 책략","12","결계탑 주변 마물 처치","NPCSHOW 80081 (-13335,-10832,4209,0)","0","","8200","2","30","0","(0,0,0,0,0)","1","0","108001040","","(X=-11566.000000,Y=-9007.000000,Z=4022.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","3500","1081003","2081060","196670","35536","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","10","(901200204,901200204,901200204,901200204,901200204,901200204)","10","0"
"60","108105100","128","유일한 책략","13","결계탑 작동시키기","NPCSHOW 80081 (-13335,-10832,4209,0)","0","","9100","130001004","1","0","(0,0,0,0,0)","0","1","108001040","","(X=-13335.679688,Y=-10832.092773,Z=4209.686523)","(X=-13436.812500,Y=-9651.574219,Z=4233.812012)","0","0","0","0","0","0","0","0","0","1081003","2081061","196670","35536","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","10","(901200304,901200304,901200304,901200304,901200304,901200304)","10","0"
"61","0","128","유일한 책략","14","결계탑 보호하기","0","0","","84","108210","1","0","(0,0,0,0,0)","0","0.1","108001040","","(X=-13335.679688,Y=-10832.092773,Z=4209.686523)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081062","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"62","108105200","129","유일한 책략","15","우여기를 찾으러 이동","NPCSHOW 80082 (-8400,243,3416,0)","HUDHIDE/SMALLTALK 108014000/CAMERAFOCUS (-7452,-797,4075) (-16,133,0) 3 1/DELAY 3/HUDSHOW/NPCHIDE 80081","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=-5466.369629,Y=-1965.906006,Z=3470.958984)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2081071","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"63","108105300","129","유일한 책략","15","결계탑 살펴보기","NPCSHOW 80082 (-8400,243,3416,0)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=-6183.286621,Y=-1401.351074,Z=3471.823242)","(X=-5099.921387,Y=-2364.886230,Z=3471.156250)","0","0","1020008","0","0","0","0","0","0","1081003","2081072","198150","35538","0","0","(508200003,508200003,508200003,508200003,508200003,508200003)","1","(902200302,902200302,902200302,902200302,902200302,902200302)","10","0"
"64","0","129","유일한 책략","16","결계탑 살펴보기","0","0","","84","108280","1","0","(0,0,0,0,0)","0","0.1","108001040","","(X=-6183.286621,Y=-1401.351074,Z=3471.823242)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081072","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"65","108105500","129","유일한 책략","17","우여기와 대화","HUDHIDE/NPCSHOW 1007 (-8845,4981,2834,-86)/NPCRUN 1007 (-8674,3695,3377,-96) 2/CAMERAFOCUS (-8483,2250,3977) (-15,98,0) 2 2/DELAY 2/HUDSHOW","CINEMATIC 108002100/CUTSCENEDELAY/SMALLTALK 108014200/NPCRUN 1007 (-10284,1125,3507,-86) 2 10/NPCHIDE 80082","","11","1007","1","0","(0,0,0,0,0)","0","0","108001040","","(X=-8674.320313,Y=3695.762207,Z=3377.843262)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2012034","141540","19074","12","4500","(605200104,605200104,605200104,605200104,605200104,605200104)","10","(0,0,0,0,0,0)","0","0"
"66","108105600","129","유일한 책략","18","복양저에게 이동","NPCSHOW 1016 (-7759,6539,2466,-123)/NPCSHOW 1017 (-7644,6405,2463,157)/NPCSHOW 1019 (-7862,6318,2463,63)","CAMERAFOCUS (-8231,6047,2664) (-16,41,0) 2 1","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=-8845.000000,Y=4981.000000,Z=2834.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081076","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"67","108105700","129","유일한 책략","19","복양저와 대화","NPCSHOW 1016 (-7759,6539,2466,-123)/NPCSHOW 1017 (-7644,6405,2463,157)/NPCSHOW 1019 (-7862,6318,2463,63)                                                                                                                                                                  ","CINEMATIC 108002200/CUTSCENEDELAY/SMALLTALK 108014300","","12","1016","1","0","(0,0,0,0,0)","0","0","108001040","","(X=-7923.410156,Y=6489.146973,Z=2381.989502)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2031020","141540","19074","0","0","(901200204,901200204,901200204,901200204,901200204,901200204)","10","(0,0,0,0,0,0)","0","0"
"68","108105750","129","유일한 책략","20","환각초 구하러 이동","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=-12024.644531,Y=14022.968750,Z=2517.587158)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081003","2081078","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"69","108105800","129","유일한 책략","21","환각초 채취","HUDHIDE/CAMERAFOCUS (-12620,13868,3033) (-7,117,0) 1 1 (-12620,13868,3033) (-15,166,0) 1 1/SMALLTALK 108014320/DELAY 2/HUDSHOW","0","","9100","130001009","3","0","(0,0,0,0,0)","1","0","108001040","","(X=-13812.066406,Y=14798.183594,Z=2500.499756)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","1500","1081003","2081079","169850","23778","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","10","(902200302,902200302,902200302,902200302,902200302,902200302)","10","0"
"70","108105900","129","유일한 책략","22","복양저와 대화","NPCSHOW 1016 (-7759,6539,2466,-123)/NPCSHOW 1017 (-7644,6405,2463,157)/NPCSHOW 1019 (-7862,6318,2463,63)                ","CINEMATIC 108002300/CUTSCENEDELAY/DELAY 0.1/HUDHIDE/CAMERAFOCUS (-8231,6047,2664) (-14,20,0) 5 1/NPCRUN 1016 (-3039,5968,3440,-174) 2 10/DELAY 0.5/NPCRUN 1017 (-3257,6082,3440,-34) 2 10/NPCRUN 1019 (-3305,5946,3440,0) 2 10/DELAY 2/FADE 0 1 2","","12","1016","1","0","(0,0,0,0,0)","0","0","108001040","","(X=-7923.410156,Y=6489.146973,Z=2381.989502)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2031020","141540","19074","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","10","(0,0,0,0,0,0)","0","0"
"71","0","129","유일한 책략","22","복양저와 대화","SEQUENCE 8001001/PCWARP (-3273,5718,3456,72)/CUTSCENEDELAY","HUDSHOW","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001040","","(X=6991.000000,Y=-8734.000000,Z=438.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2031020","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"72","108106000","130","유일한 책략","23","초계 처치하기","NPCSHOW 8011 (-4639,7198,2483,0)/NPCSHOW 8018 (-3305,5946,3440,0)/NPCSHOW 8016 (-3039,5968,3440,-174)/NPCSHOW 8017 (-3247,6103,3360,-80)","FADE 0 1 0.1/NPCHIDE 8018/NPCHIDE 8016/NPCHIDE 8017","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=-3273.000000,Y=5718.000000,Z=3456.148438)","(X=-3084.000000,Y=5244.000000,Z=3360.000000)","0","0","1020008","1","0","0","0","0","0","1081003","2081083","228180","47300","11","3000","(701200403,701200403,701200403,701200403,701200403,701200403)","5","(901200204,901200204,901200204,901200204,901200204,901200204)","10","0"
"73","0","130","유일한 책략","24","초계 처치하기","NPCSHOW 8011 (-4639,7198,2483,0)","PCWARP (-1288,9008,2382,0)/CAMERASET 5 -29 700 1/NPCSHOW 1012 (30,8913,2534,-6)/FADE 1 0 2/SMALLTALK 108014700","","84","108080","1","0","(0,0,0,0,0)","0","0.1","108001040","","(X=-3078.912598,Y=8387.488281,Z=2382.069092)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081083","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"74","108106200","130","유일한 책략","25","초계 추적하기","NPCSHOW 1012 (30,8913,2534,-6)/DELAY 0.1/NPCRUN 1012 (4125,8957,2402,70) 2","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001040","","(X=4188.416992,Y=8797.303711,Z=2402.740234)","(X=3638.909668,Y=7677.332031,Z=2402.763672)","0","0","1020008","1","0","0","0","0","0","1081003","2081086","228180","47300","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(605200104,605200104,605200104,605200104,605200104,605200104)","10","0"
"75","0","130","유일한 책략","26","항가 처치하기","NPCHIDE 1012","0","","84","108090","1","0","(0,0,0,0,0)","0","0.1","108001040","","(X=4188.416992,Y=8797.303711,Z=2402.740234)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081087","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"76","108106300","131","드러난 술수","1","초계 추적하기","0","SMALLTALK 108014900","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=-47.991058,Y=18732.201172,Z=8212.840820)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2081086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"77","108106350","131","드러난 술수","1","초계 추적하기","0","SMALLTALK 108015300","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=-11.000000,Y=15918.000000,Z=7770.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2081086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"78","108106400","131","드러난 술수","2","주변 마물 처치","0","SMALLTALK 108015400","","8200","6","30","0","(0,0,0,0,0)","1","0","108001050","","(X=6.000000,Y=13602.000000,Z=7756.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2000","1081004","2081090","201160","43102","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","10","(902200203,902200203,902200203,902200203,902200203,902200203)","10","0"
"79","108106500","131","드러난 술수","3","초계 추적하기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=4945.784180,Y=7409.891602,Z=7681.030762)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2081086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"80","108106600","131","드러난 술수","4","토용병 처치하기","SMALLTALK 108015500","SMALLTALK 108015600","","8200","7","30","0","(0,0,0,0,0)","1","0","108001050","","(X=7229.000000,Y=5720.000000,Z=7520.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2500","1081004","2081092","201160","43102","0","0","(701200203,701200203,701200203,701200203,701200203,701200203)","10","(901200204,901200204,901200204,901200204,901200204,901200204)","10","0"
"81","108106700","131","드러난 술수","5","목소리를 따라서 이동","SMALLTALK 108015700/MONSTERSHOW 208001126 0 1 (14974,14990,7798,133)/MONSTERSHOW 208001127 0 1 (15148,14768,7858,124)/MONSTERSHOW 208001127 0 2 (14893,14660,7851,84)/MONSTERSHOW 208001127 0 3 (15306,14954,7829,159)/MONSTERSHOW 208001127 0 4 (15023,15330,7825,73)/MONSTERSHOW 208001127 0 5 (14818,15233,7837,-53)/MONSTERSHOW 208001127 0 6 (14641,15029,7819,-19)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=15433.000000,Y=13668.000000,Z=7787.000000)","(X=14514.275391,Y=14562.750977,Z=7703.563477)","0","0","1020008","0","0","0","0","0","0","1081004","2081093","201160","43102","0","0","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(621200001,621200001,621200001,621200001,621200001,621200001)","5","0"
"82","0","131","드러난 술수","6","이은 사제 구하기","0","MONSTERHIDE 208001126 1/NPCSHOW 1003 (15759,13255,7703,-40)/NPCRUN 1003 (13993,8518,7565,-149) 2","","84","108100","1","0","(0,0,0,0,0)","0","0.1","108001050","","(X=15433.000000,Y=13668.000000,Z=7787.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2002018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"83","108106800","132","드러난 술수","7","이은 사제 따라가기","0","SMALLTALK 108015900/NPCRUN 1003 (1254,3978,7703,9) 2","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=14099.039063,Y=8325.674805,Z=7567.904785)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2011037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"84","108106900","132","드러난 술수","8","주변 마물 처치","0","SMALLTALK 108016000","","8200","7","30","0","(0,0,0,0,0)","1","0","108001050","","(X=12848.000000,Y=8474.000000,Z=7481.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2500","1081004","2081090","202690","43104","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","10","(901200104,901200104,901200104,901200104,901200104,901200104)","10","0"
"85","108107000","132","드러난 술수","9","이은 사제가 발견한 것 확인","NPCSHOW 1003 (1254,3978,7703,9)/NPCSHOW 8013 (1027,5706,7690,-73)/NPCSHOW 80131 (2018,4541,7704,-124)/NPCSHOW 80132 (1582,3831,7703,85)/NPCSHOW 80133 (1718,5739,7703,-135)/NPCSHOW 80135 (498,5858,7703,144)","HUDHIDE/SMALLTALK 108016100/CAMERAFOCUS (810,4423,8288) (-30,-20,0) 2 1 (810,4423,8288) (-23,79,0) 1 1/DELAY 4/CAMERAFOCUS (1634,4265,8173) (-23,-153,0) 2 1/NPCRUN 1003 (-4061,856,7714,-113) 2/SMALLTALK 108016200/DELAY 2/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=2520.001953,Y=5276.370605,Z=7703.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2081097","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"86","108107200","132","드러난 술수","10","주변 마물 처치","0","SMALLTALK 108016300/NPCHIDE 80131/NPCHIDE 80132/NPCHIDE 80133","","8200","1","35","0","(0,0,0,0,0)","1","0","108001050","","(X=-2028.268677,Y=3306.025635,Z=7719.894531)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2500","1081004","2081090","202690","43104","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","10","(901200204,901200204,901200204,901200204,901200204,901200204)","10","0"
"87","108107300","132","드러난 술수","11","이은 사제와 대화","NPCSHOW 1003 (-4061,856,7714,-113)/NPCSHOW 80131 (-4446,188,7792,94)/NPCSHOW 80132 (-4446,614,7792,14)/NPCSHOW 80133 (-4814,542,7792,24)","CINEMATIC 108002900/PCWARP (-9681,6710,7466,128)/CUTSCENEDELAY/FADE 0 1 1/DELAY 2/NPCHIDE 1003/FADE 1 0 1","","12","1003","1","0","(0,0,0,0,0)","0","0","108001050","","(X=-3859.796387,Y=788.821045,Z=7804.960938)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2001003","144780","23112","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","10","(0,0,0,0,0,0)","0","0"
"88","108107400","132","드러난 술수","12","초계 추적하기","HUDHIDE/NPCSHOW 1007 (-15125,5472,7349,20)/NPCRUN 1007 (-13560,6520,7350,21) 2/NPCSHOW 1003 (-11889,7096,7509,-164)/NPCRUN 1003 (-13306,6757,7365,-144) 2/CAMERAFOCUS (-12740,6881,7583) (-5,-155,0) 2 1/SMALLTALK 108016400/DELAY 2/HUDSHOW","0","","100","0","1","200","(0,0,0,0,0)","0","1","108001050","","(X=-13222.943359,Y=6556.588867,Z=7358.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2081086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"89","108107500","132","드러난 술수","13","우여기와 대화","NPCSHOW 1003 (-13306,6757,7365,-144)/NPCSHOW 1007 (-13560,6520,7350,21)","CINEMATIC 108003000/CUTSCENEDELAY","","11","1007","1","0","(0,0,0,0,0)","0","0","108001050","","(X=-13222.943359,Y=6556.588867,Z=7358.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2012034","144780","23112","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","10","(0,0,0,0,0,0)","0","0"
"90","108107600","133","드러난 술수","14","초계 추적하기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=-9662.704102,Y=7096.257813,Z=7509.836426)","(X=-10657.428711,Y=7096.257813,Z=7509.836426)","0","0","1020008","0","0","0","0","0","0","1081004","2081086","233380","57386","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(701200203,701200203,701200203,701200203,701200203,701200203)","10","0"
"91","0","133","드러난 술수","15","초계 처치하기","0","PCWARP (-16182,-3460,7796,-116)/CAMERASET -50 -18 734 1","","84","108110","1","0","(0,0,0,0,0)","0","0.1","108001050","","(X=-9662.704102,Y=7096.257813,Z=7509.836426)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2081083","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"92","108107800","133","드러난 술수","18","우여기와 대화","NPCSHOW 1007 (-16187,-3737,7792,124)","CINEMATIC 108003300/CUTSCENEDELAY/HUDHIDE/CAMERAFOCUS (-15922,-3277,7873) (3,-112,0) 3 1/DELAY 0.5/NPCRUN 1007 (-16972,-5195,7801,-89) 2/DELAY 2/NPCJUMP 1007 (-17074,-16014,9265,-89)/SMALLTALK 108016800/DELAY 2/NPCHIDE 1007/HUDSHOW","","11","1007","1","0","(0,0,0,0,0)","0","0","108001050","","(X=-16272.939453,Y=-3615.766357,Z=7791.159180)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2012034","145860","23114","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0","0"
"93","108107900","133","드러난 술수","19","초계 추적하기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=-4973.986816,Y=-13366.255859,Z=7409.801270)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2081086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"94","0","133","드러난 술수","20","초계 추적하기","HUDHIDE/SMALLTALK 108016900/NPCSHOW 1003 (-1957,-13996,7428,-150)/NPCRUN 1003 (-4413,-13554,7402,159) 2/CAMERAFOCUS (-2967,-14098,7740) (-6,1,0) 0.8 3/DELAY 4/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001050","","(X=-4973.986816,Y=-13366.255859,Z=7409.801270)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2081086","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"95","108108000","133","드러난 술수","21","이은 사제와 대화","NPCSHOW 1003 (-4413,-13554,7402,159)","CINEMATIC 108003400/CUTSCENEDELAY","","11","1003","1","0","(0,0,0,0,0)","0","0","108001050","","(X=-4973.986816,Y=-13366.255859,Z=7409.801270)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081004","2001003","145860","23114","11","3000","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"96","108108050","133","드러난 술수","22","석각묘 방향으로 이동","NPCSHOW 1003 (-4413,-13554,7402,159)/NPCRUN 1003 (-13378,-26187,7775,-129) 2","SMALLTALK 108017000","","100","0","1","200","(0,0,0,0,0)","0","0","108001050","","(X=-13202.518555,Y=-26323.382813,Z=7775.018555)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1081004","2081112","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"97","108108100","133","드러난 술수","23","길을 막는 병사들 처치","0","0","","8200","4","40","0","(0,0,0,0,0)","1","0","108001050","","(X=-14498.000000,Y=-30149.000000,Z=7792.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","3500","1081004","2081113","204210","43106","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(901200104,901200104,901200104,901200104,901200104,901200104)","10","0"
"98","108108150","133","드러난 술수","24","105레벨 달성","0","0","","6000","105","1","0","(0,0,0,0,0)","0","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","1081004","2081114","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
