"Name","CostumeId","PhaseGroupId","ClassId","CostumePartsType","LuxuryType","CostumeName","CostumeIcon","SlotIcon","ResourceMesh01Id","ResourceMesh02Id","CostumeColor01Id","CostumeColor02Id","DyeingChannel01","DyeingChannel02","SmeltingEffectId","Attribute01Type","Attribute01Value","Attribute02Type","Attribute02Value","PurchaseAbleLevel","PurchaseMoneyType","PurchaseMoneyId","PurchaseMoneyValue","PurchaseTagIcon","DiscountOpenTime","DiscountCloseTime","DiscountPercnetValue","DiscountMoneyValue","PaletteGroupId","PaletteGroupType","MainPaletteId","SubPaletteId","PresetGroupId","DyeingCostType","DyeingCostId","DyeingCostValue","BasicType","NewProduct","GoodsId","ShopProduct"
"302016","302016","2016","3","2","0","1730217","1230217","0","332017","0","0","0","0","0","0","28","5","0","0","1","2","1814630013","1","0","0","0","0","0","0","1","3031001","0","3210","1","4","200","0","0","1001590","1"
"302017","302017","2017","3","2","0","1730208","1230208","0","332008","0","0","0","0","0","0","28","5","0","0","1","2","1805010520","1","0","0","0","0","0","0","1","3031001","0","3201","1","4","200","0","0","1001692","1"
"302018","302018","2018","3","2","0","1730218","1230218","0","332018","0","0","0","0","0","0","28","5","0","0","1","2","1788022136","1","0","0","0","0","0","0","1","3031001","0","3211","1","4","200","0","0","1002063","1"
"302019","302019","2019","3","2","0","1730219","1230219","0","332019","0","0","0","0","0","0","28","5","0","0","1","2","1788022137","1","0","0","0","0","0","0","1","3031001","0","3212","1","4","200","0","0","0","1"
"302020","302020","2020","3","2","0","1730220","1230220","0","332020","0","0","0","0","0","0","28","5","0","0","1","2","1788022147","1","0","0","0","0","0","0","1","3031001","0","3213","1","4","200","0","0","0","1"
"302021","302021","2021","3","2","0","1730221","1230221","0","332021","0","0","0","0","0","0","28","5","0","0","1","2","1804302656","1","0","0","0","0","0","0","1","3031001","0","3214","1","4","200","0","0","0","1"
"302022","302022","2022","3","2","0","1730222","1230222","0","332022","0","0","0","0","0","0","28","5","0","0","1","2","1804302654","1","0","0","0","0","0","0","1","3031001","0","3215","1","4","200","0","1","0","0"
"302023","302023","2023","3","2","0","1730223","1230223","0","332023","0","0","0","0","0","0","28","5","0","0","1","2","1804302655","1","0","0","0","0","0","0","1","3031001","0","3216","1","4","200","0","0","0","1"
"303001","303001","3001","3","3","0","1730301","1230301","0","333001","0","131001","131002","4","5","0","0","0","0","0","1","1","4","400","0","0","0","0","0","303001","2","3031001","3032001","3001","1","4","200","1","0","0","0"
"303002","303002","3002","3","3","0","1730302","1230303","0","333002","0","131003","131004","4","5","0","24","5","26","5","1","2","1802003001","1","0","0","0","0","0","303002","2","3031002","3032002","3002","1","4","200","0","0","0","0"
"303003","303003","3003","3","3","0","1730303","1230307","0","333003","0","131005","131006","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","303003","2","3031003","3032003","3003","1","4","200","0","0","0","0"
"303004","303004","3004","3","3","0","1730304","1230309","0","333004","0","131007","131008","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","303004","2","3031004","3032004","3004","1","4","200","0","0","0","0"
"303007","303007","3007","3","3","0","1730314","1230314","0","333007","0","131007","131008","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","303004","2","3031004","3032004","3008","1","4","200","0","0","1001337","1"
"303009","303009","3009","3","3","0","1730316","1230316","0","333009","0","131007","131008","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","303004","2","3031004","3032004","3010","1","4","200","0","0","1001337","1"
"303010","303010","3010","3","3","0","1730313","1230313","0","333006","0","131007","131008","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","303004","2","3031004","3032004","3007","1","4","200","0","0","1001433","1"
"303011","303011","3011","3","3","0","1730318","1230318","0","333011","0","131007","131008","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","303004","2","3031004","3032004","3012","1","4","200","0","0","1001433","1"
"303012","303012","3012","3","3","0","1730320","1230320","0","333013","0","131007","131008","4","5","0","24","5","26","5","1","2","1825520015","1","0","0","0","0","0","303004","2","3031004","3032004","3014","1","4","200","0","0","1001592","1"
"303013","303013","3013","3","3","0","1730312","1230312","0","333005","0","131007","131008","4","5","0","24","5","26","5","1","2","1788022122","1","0","0","0","0","0","303004","2","3031004","3032004","3006","1","4","200","0","0","1001694","1"
"303014","303014","3014","3","3","0","1730321","1230321","0","333014","0","131007","131008","4","5","0","24","5","26","5","1","2","1788022131","1","0","0","0","0","0","303004","2","3031004","3032004","3015","1","4","200","0","0","1001909","1"
"303015","303015","3015","3","3","0","1730322","1230322","0","333015","0","131007","131008","4","5","0","24","5","26","5","1","2","1788022138","1","0","0","0","0","0","103004","2","3031004","3032004","3016","1","4","200","0","0","1002065","1"
"303016","303016","3016","3","3","0","1730323","1230323","0","333016","0","131007","131008","4","5","0","24","5","26","5","1","2","1788022148","1","0","0","0","0","0","103004","2","3031004","3032004","3017","1","4","200","0","0","0","1"
"303017","303017","3017","3","3","0","1730324","1230324","0","333017","0","131007","131008","4","5","0","24","5","26","5","1","2","1804302657","1","0","0","0","0","0","103004","2","3031004","3032004","3018","1","4","200","0","0","0","1"
"305001","305001","5001","3","5","0","1730601","1230601","0","335001","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","3031001","0","3005","1","4","200","0","0","0","0"
"305002","305002","5002","3","5","0","1730602","1230602","0","335002","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","3031001","0","3005","1","4","200","0","0","0","0"
"305003","305003","5003","3","5","0","1730603","1230603","0","335003","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","3031001","0","3005","1","4","200","0","0","0","0"
"305005","305005","5005","3","5","0","1730605","1230605","0","335005","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","3031001","0","3005","1","4","200","0","0","0","0"
"305007","305007","5007","3","5","0","1730607","1230607","0","335007","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","3031001","0","3005","1","4","200","0","0","1001336","1"
"305008","305008","5008","3","5","0","1730608","1230608","0","335008","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","3031001","0","3301","1","4","200","0","0","1001336","1"
"305009","305009","5009","3","5","0","1730610","1230610","0","335010","0","0","0","0","0","0","29","5","0","0","1","2","1800110007","1","0","0","0","0","0","0","1","3031001","0","3302","1","4","200","0","0","1001432","1"
"305010","305010","5010","3","5","0","1730604","1230604","0","335004","0","0","0","0","0","0","29","5","0","0","1","2","1820075014","1","0","0","0","0","0","0","0","1031005","0","1303","0","0","0","0","0","1001591","1"
"305011","305011","5011","3","5","0","1730606","1230606","0","335006","0","0","0","0","0","0","29","5","0","0","1","2","1796516321","1","0","0","0","0","0","0","1","3031001","0","3005","1","4","200","0","0","1001693","1"
"305012","305012","5012","3","5","0","1730609","1230609","0","335009","0","0","0","0","0","0","29","5","0","0","1","2","1804302677","1","0","0","0","0","0","0","1","3031001","0","3302","1","4","200","0","0","1001790","1"
"305014","305014","5014","3","5","0","1730614","1230614","0","335014","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4307","1","4","200","0","0","1001968","1"
"305015","305015","5015","3","5","0","1730615","1230615","0","335015","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4308","1","4","200","0","0","1001968","1"
"305016","305016","5016","3","5","0","1730616","1230616","0","335016","0","0","0","0","0","0","29","5","0","0","1","2","1788022134","1","0","0","0","0","0","0","1","5031001","0","4309","1","4","200","0","0","1002012","1"
"305017","305017","5017","3","5","0","1730617","1230617","0","335017","0","0","0","0","0","0","29","5","0","0","1","2","1788022139","1","0","0","0","0","0","0","1","5031001","0","4310","1","4","200","0","0","1002064","1"
"305018","305018","5018","3","5","0","1730618","1230618","0","335018","0","0","0","0","0","0","29","5","0","0","1","2","1788022140","1","0","0","0","0","0","0","1","5031001","0","4311","1","4","200","0","0","0","1"
"305019","305019","5019","3","5","0","1730611","1230611","0","335011","0","0","0","0","0","0","29","5","0","0","1","2","1804302651","1","0","0","0","0","0","0","1","3031001","0","3302","1","4","200","0","0","0","1"
"305020","305020","5020","3","5","0","1730612","1230612","0","335012","0","0","0","0","0","0","29","5","0","0","1","2","1804302653","1","0","0","0","0","0","0","1","5031001","0","1303","1","4","200","0","0","0","1"
"305021","305021","5021","3","5","0","1730621","1230621","0","335021","0","0","0","0","0","0","29","5","0","0","1","2","1804302659","1","0","0","0","0","0","0","1","5031001","0","4312","1","4","200","0","0","0","1"
"401001","401001","1001","4","1","0","1740101","1240101","0","351001","351101","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4101","1","4","200","0","0","0","0"
"401002","401002","1002","4","1","0","1740102","1240102","0","351002","351102","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4102","1","4","200","0","0","0","0"
"401003","401003","1003","4","1","0","1740103","1240103","0","351003","351103","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4103","1","4","200","0","0","0","0"
"401004","401004","1004","4","1","0","1740104","1240104","0","351004","351104","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4104","1","4","200","0","0","0","0"
"401005","401005","1005","4","1","0","1740105","1240105","0","351005","351105","151001","151002","4","5","0","20","5","22","5","1","2","1811000002","1","0","0","0","0","0","0","1","5031001","0","4105","1","4","200","0","0","1001400","1"
"401006","401006","1006","4","1","0","1740106","1240106","0","351006","351106","151001","151002","4","5","0","20","5","22","5","1","2","1800110009","1","0","0","0","0","0","0","1","5031001","0","4106","1","4","200","0","0","1001508","1"
"401007","401007","1007","4","1","0","1740107","1240107","0","351007","351107","151001","151002","4","5","0","20","5","22","5","1","2","1788022146","1","0","0","0","0","0","0","1","5031001","0","4107","1","4","200","0","0","1002126","1"
"401008","401008","1008","4","1","0","1740108","1240108","0","351008","351108","151001","151002","4","5","0","20","5","22","5","1","2","1804302652","1","0","0","0","0","0","0","1","5031001","0","4108","1","4","200","0","0","0","1"
"401009","401009","1009","4","1","0","1740109","1240109","0","351009","351109","151001","151002","4","5","0","20","5","22","5","1","2","1804302658","1","0","0","0","0","0","0","1","5031001","0","4109","1","4","200","0","0","0","1"
"402001","402001","2001","4","2","0","1740201","1240201","0","352001","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4201","1","4","200","0","0","0","0"
"402002","402002","2002","4","2","0","1740202","1240202","0","352002","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4202","1","4","200","0","0","0","0"
"402003","402003","2003","4","2","0","1740203","1240203","0","352003","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4203","1","4","200","0","0","0","0"
"402004","402004","2004","4","2","0","1740204","1240204","0","352004","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4204","1","4","200","0","0","0","0"
"402005","402005","2005","4","2","0","1740205","1240205","0","352005","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4205","1","4","200","0","0","0","0"
"402010","402010","2010","4","2","0","1740210","1240210","0","352010","0","0","0","0","0","0","28","5","0","0","1","2","1800110003","1","0","0","0","0","0","0","1","5031001","0","4210","1","4","200","0","0","1001335","1"
"402013","402013","2013","4","2","0","1740213","1240213","0","352013","0","0","0","0","0","0","28","5","0","0","1","2","1800110003","1","0","0","0","0","0","0","1","5031001","0","4213","1","4","200","0","0","1001335","1"
"402014","402014","2014","4","2","0","1740209","1240209","0","352009","0","0","0","0","0","0","28","5","0","0","1","2","1800110006","1","0","0","0","0","0","0","1","5031001","0","4209","1","4","200","0","0","1001431","1"
"402015","402015","2015","4","2","0","1740215","1240215","0","352015","0","0","0","0","0","0","28","5","0","0","1","2","1800110006","1","0","0","0","0","0","0","1","5031001","0","4215","1","4","200","0","0","1001431","1"
"402016","402016","2016","4","2","0","1740217","1240217","0","352017","0","0","0","0","0","0","28","5","0","0","1","2","1814630013","1","0","0","0","0","0","0","1","5031001","0","4217","1","4","200","0","0","1001590","1"
"402017","402017","2017","4","2","0","1740208","1240208","0","352008","0","0","0","0","0","0","28","5","0","0","1","2","1805010520","1","0","0","0","0","0","0","1","5031001","0","4208","1","4","200","0","0","1001692","1"
"402018","402018","2018","4","2","0","1740218","1240218","0","352018","0","0","0","0","0","0","28","5","0","0","1","2","1788022136","1","0","0","0","0","0","0","1","5031001","0","4218","1","4","200","0","0","1002063","1"
"402019","402019","2019","4","2","0","1740219","1240219","0","352019","0","0","0","0","0","0","28","5","0","0","1","2","1788022137","1","0","0","0","0","0","0","1","5031001","0","4219","1","4","200","0","0","0","1"
"402020","402020","2020","4","2","0","1740220","1240220","0","352020","0","0","0","0","0","0","28","5","0","0","1","2","1788022147","1","0","0","0","0","0","0","1","5031001","0","4220","1","4","200","0","0","0","1"
"402021","402021","2021","4","2","0","1740221","1240221","0","352021","0","0","0","0","0","0","28","5","0","0","1","2","1804302656","1","0","0","0","0","0","0","1","5031001","0","4221","1","4","200","0","0","0","1"
"402022","402022","2022","4","2","0","1740222","1240222","0","352022","0","0","0","0","0","0","28","5","0","0","1","2","1804302654","1","0","0","0","0","0","0","1","5031001","0","4222","1","4","200","0","1","0","0"
"402023","402023","2023","4","2","0","1740223","1240223","0","352023","0","0","0","0","0","0","28","5","0","0","1","2","1804302655","1","0","0","0","0","0","0","1","5031001","0","4223","1","4","200","0","0","0","1"
"403001","403001","3001","4","3","0","1740301","1240301","0","353001","0","141001","141002","0","0","0","0","0","0","0","1","1","4","400","0","0","0","0","0","303001","2","4031001","4032001","4001","1","4","200","1","0","0","0"
"403002","403002","3002","4","3","0","1740302","1240302","0","353002","0","141003","141004","4","5","0","24","5","26","5","1","2","1802006003","1","0","0","0","0","0","0","2","4031002","4032002","4002","1","4","200","0","0","0","0"
"403003","403003","3003","4","3","0","1740303","1240303","0","353003","0","141005","141006","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","0","2","4031003","4032003","4003","1","4","200","0","0","0","0"
"403004","403004","3004","4","3","0","1740304","1240304","0","353004","0","141007","141008","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","0","2","4031004","4032004","4004","1","4","200","0","0","0","0"
"403007","403007","3007","4","3","0","1740307","1240307","0","353007","0","141011","141012","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","0","2","4031005","4032005","4007","1","4","200","0","0","1001337","1"
"403009","403009","3009","4","3","0","1740309","1240309","0","353009","0","141011","141012","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","0","2","4031005","4032005","4009","1","4","200","0","0","1001337","1"
"403010","403010","3010","4","3","0","1740306","1240306","0","353006","0","141011","141012","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","0","2","4031005","4032005","4006","1","4","200","0","0","1001433","1"
"403011","403011","3011","4","3","0","1740311","1240311","0","353011","0","141011","141012","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","0","2","4031005","4032005","4011","1","4","200","0","0","1001433","1"
"403012","403012","3012","4","3","0","1740313","1240313","0","353013","0","141011","141012","4","5","0","24","5","26","5","1","2","1825520015","1","0","0","0","0","0","0","2","4031005","4032005","4013","1","4","200","0","0","1001592","1"
"403013","403013","3013","4","3","0","1740305","1240305","0","353005","0","141009","141010","4","5","0","24","5","26","5","1","2","1788022122","1","0","0","0","0","0","0","2","4031005","4032005","4005","1","4","200","0","0","1001694","1"
"403014","403014","3014","4","3","0","1740321","1240314","0","353014","0","141011","141012","4","5","0","24","5","26","5","1","2","1788022131","1","0","0","0","0","0","0","2","4031005","4032005","4015","1","4","200","0","0","1001909","1"
"403015","403015","3015","4","3","0","1740322","1240315","0","353015","0","141011","141012","4","5","0","24","5","26","5","1","2","1788022138","1","0","0","0","0","0","103004","2","4031005","4032005","4016","1","4","200","0","0","1002065","1"
"403016","403016","3016","4","3","0","1740323","1240316","0","353016","0","141011","141012","4","5","0","24","5","26","5","1","2","1788022148","1","0","0","0","0","0","103004","2","4031005","4032005","4017","1","4","200","0","0","0","1"
"403017","403017","3017","4","3","0","1740324","1240317","0","353017","0","141011","141012","4","5","0","24","5","26","5","1","2","1804302657","1","0","0","0","0","0","103004","2","4031005","4032005","4018","1","4","200","0","0","0","1"
"405001","405001","5001","4","5","0","1740601","1240601","0","355001","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4301","1","4","200","0","0","0","0"
"405002","405002","5002","4","5","0","1740602","1240602","0","355002","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4302","1","4","200","0","0","0","0"
"405003","405003","5003","4","5","0","1740603","1240603","0","355003","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","4303","1","4","200","0","0","0","0"
"405005","405005","5005","4","5","0","1740605","1240605","0","355005","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"405007","405007","5007","4","5","0","1740607","1240607","0","355007","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","1001336","1"
"405008","405008","5008","4","5","0","1740608","1240608","0","355008","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","5031001","0","4304","1","4","200","0","0","1001336","1"
"405009","405009","5009","4","5","0","1740610","1240610","0","355010","0","0","0","0","0","0","29","5","0","0","1","2","1800110007","1","0","0","0","0","0","0","1","5031001","0","4305","1","4","200","0","0","1001432","1"
"405010","405010","5010","4","5","0","1740604","1240604","0","355004","0","0","0","0","0","0","29","5","0","0","1","2","1820075014","1","0","0","0","0","0","0","0","1031005","0","1303","0","0","0","0","0","1001591","1"
"405011","405011","5011","4","5","0","1740606","1240606","0","355006","0","0","0","0","0","0","29","5","0","0","1","2","1796516321","1","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","1001693","1"
"405012","405012","5012","4","5","0","1740609","1240609","0","355009","0","0","0","0","0","0","29","5","0","0","1","2","1804302677","1","0","0","0","0","0","0","1","5031001","0","4305","1","4","200","0","0","1001790","1"
"405014","405014","5014","4","5","0","1740614","1240614","0","355014","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4307","1","4","200","0","0","1001968","1"
"405015","405015","5015","4","5","0","1740615","1240615","0","355015","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4308","1","4","200","0","0","1001968","1"
"405016","405016","5016","4","5","0","1740616","1240616","0","355016","0","0","0","0","0","0","29","5","0","0","1","2","1788022134","1","0","0","0","0","0","0","1","5031001","0","4309","1","4","200","0","0","1002012","1"
"405017","405017","5017","4","5","0","1740617","1240617","0","355017","0","0","0","0","0","0","29","5","0","0","1","2","1788022139","1","0","0","0","0","0","0","1","5031001","0","4310","1","4","200","0","0","1002064","1"
"405018","405018","5018","4","5","0","1740618","1240618","0","355018","0","0","0","0","0","0","29","5","0","0","1","2","1788022140","1","0","0","0","0","0","0","1","5031001","0","4311","1","4","200","0","0","0","1"
"405019","405019","5019","4","5","0","1740611","1240611","0","355011","0","0","0","0","0","0","29","5","0","0","1","2","1804302651","1","0","0","0","0","0","0","1","5031001","0","4305","1","4","200","0","0","0","1"
"405020","405020","5020","4","5","0","1740612","1240612","0","355012","0","0","0","0","0","0","29","5","0","0","1","2","1804302653","1","0","0","0","0","0","0","1","5031001","0","1303","1","4","200","0","0","0","1"
"405021","405021","5021","4","5","0","1740621","1240621","0","355021","0","0","0","0","0","0","29","5","0","0","1","2","1804302659","1","0","0","0","0","0","0","1","5031001","0","4312","1","4","200","0","0","0","1"
"501001","501001","1001","5","1","0","1750101","1250101","0","341001","0","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"501002","501002","1002","5","1","0","1750102","1250102","0","341002","0","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"501003","501003","1003","5","1","0","1750103","1250103","0","341003","0","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"501004","501004","1004","5","1","0","1750104","1250104","0","341004","0","151001","151002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"501005","501005","1005","5","1","0","1750105","1250105","0","341005","0","151001","151002","4","5","0","20","5","22","5","1","2","1811000002","1","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","1001400","1"
"501006","501006","1006","5","1","0","1750106","1250106","0","341006","0","151001","151002","4","5","0","20","5","22","5","1","2","1800110009","1","0","0","0","0","0","0","1","5031001","0","5101","1","4","200","0","0","1001508","1"
"501007","501007","1007","5","1","0","1750107","1250107","0","341007","0","151001","151002","4","5","0","20","5","22","5","1","2","1788022146","1","0","0","0","0","0","0","1","5031001","0","5102","1","4","200","0","0","1002126","1"
"501008","501008","1008","5","1","0","1750108","1250108","0","341008","0","151001","151002","4","5","0","20","5","22","5","1","2","1804302652","1","0","0","0","0","0","0","1","5031001","0","5103","1","4","200","0","0","0","1"
"501009","501009","1009","5","1","0","1750109","1250109","0","341009","0","151001","151002","4","5","0","20","5","22","5","1","2","1804302658","1","0","0","0","0","0","0","1","5031001","0","5104","1","4","200","0","0","0","1"
"502001","502001","2001","5","2","0","1750201","1250201","0","342001","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"502002","502002","2002","5","2","0","1750202","1250202","0","342002","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"502003","502003","2003","5","2","0","1750203","1250203","0","342003","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"502004","502004","2004","5","2","0","1750204","1250204","0","342004","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"502005","502005","2005","5","2","0","1750205","1250205","0","342005","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"502010","502010","2010","5","2","0","1750210","1250210","0","342010","0","0","0","0","0","0","28","5","0","0","1","2","1800110003","1","0","0","0","0","0","0","1","5031001","0","5203","1","4","200","0","0","1001335","1"
"502013","502013","2013","5","2","0","1750213","1250213","0","342013","0","0","0","0","0","0","28","5","0","0","1","2","1800110003","1","0","0","0","0","0","0","1","5031001","0","5206","1","4","200","0","0","1001335","1"
"502014","502014","2014","5","2","0","1750209","1250209","0","342009","0","0","0","0","0","0","28","5","0","0","1","2","1800110006","1","0","0","0","0","0","0","1","5031001","0","5202","1","4","200","0","0","1001431","1"
"502015","502015","2015","5","2","0","1750215","1250215","0","342015","0","0","0","0","0","0","28","5","0","0","1","2","1800110006","1","0","0","0","0","0","0","1","5031001","0","5208","1","4","200","0","0","1001431","1"
"502016","502016","2016","5","2","0","1750217","1250217","0","342017","0","0","0","0","0","0","28","5","0","0","1","2","1814630013","1","0","0","0","0","0","0","1","5031001","0","5210","1","4","200","0","0","1001590","1"
"502017","502017","2017","5","2","0","1750208","1250208","0","342008","0","0","0","0","0","0","28","5","0","0","1","2","1805010520","1","0","0","0","0","0","0","1","5031001","0","5201","1","4","200","0","0","1001692","1"
"502018","502018","2018","5","2","0","1750218","1250218","0","342018","0","0","0","0","0","0","28","5","0","0","1","2","1788022136","1","0","0","0","0","0","0","1","5031001","0","5211","1","4","200","0","0","1002063","1"
"502019","502019","2019","5","2","0","1750219","1250219","0","342019","0","0","0","0","0","0","28","5","0","0","1","2","1788022137","1","0","0","0","0","0","0","1","5031001","0","5212","1","4","200","0","0","0","1"
"502020","502020","2020","5","2","0","1750220","1250220","0","342020","0","0","0","0","0","0","28","5","0","0","1","2","1788022147","1","0","0","0","0","0","0","1","5031001","0","5213","1","4","200","0","0","0","1"
"502021","502021","2021","5","2","0","1750221","1250221","0","342021","0","0","0","0","0","0","28","5","0","0","1","2","1804302656","1","0","0","0","0","0","0","1","5031001","0","5214","1","4","200","0","0","0","1"
"502022","502022","2022","5","2","0","1750222","1250222","0","342022","0","0","0","0","0","0","28","5","0","0","1","2","1804302654","1","0","0","0","0","0","0","1","5031001","0","5215","1","4","200","0","1","0","0"
"502023","502023","2023","5","2","0","1750223","1250223","0","342023","0","0","0","0","0","0","28","5","0","0","1","2","1804302655","1","0","0","0","0","0","0","1","5031001","0","5216","1","4","200","0","0","0","1"
"503001","503001","3001","5","3","0","1750301","1250301","0","343001","0","151001","151002","4","5","0","0","0","0","0","1","1","4","400","0","0","0","0","0","0","2","5031001","5032001","5001","1","4","200","1","0","0","0"
"503002","503002","3002","5","3","0","1750302","1250302","0","343002","0","151003","151004","4","5","0","24","5","26","5","1","2","1802005001","1","0","0","0","0","0","0","2","5031002","5032002","5002","1","4","200","0","0","0","0"
"503003","503003","3003","5","3","0","1750303","1250303","0","343003","0","151005","151006","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","0","2","5031003","5032003","5003","1","4","200","0","0","0","0"
"503004","503004","3004","5","3","0","1750304","1250304","0","343004","0","151007","151008","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","0","2","5031004","5032004","5004","1","4","200","0","0","0","0"
"503007","503007","3007","5","3","0","1750307","1250307","0","343007","0","151007","151008","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","0","2","5031004","5032004","5008","1","4","200","0","0","1001337","1"
"503009","503009","3009","5","3","0","1750309","1250309","0","343009","0","151007","151008","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","0","2","5031004","5032004","5010","1","4","200","0","0","1001337","1"
"503010","503010","3010","5","3","0","1750306","1250306","0","343006","0","151007","151008","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","0","2","5031004","5032004","5007","1","4","200","0","0","1001433","1"
"503011","503011","3011","5","3","0","1750311","1250311","0","343011","0","151007","151008","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","0","2","5031004","5032004","5012","1","4","200","0","0","1001433","1"
"503012","503012","3012","5","3","0","1750313","1250313","0","343013","0","151007","151008","4","5","0","24","5","26","5","1","2","1825520015","1","0","0","0","0","0","0","2","5031004","5032004","5014","1","4","200","0","0","1001592","1"
"503013","503013","3013","5","3","0","1750305","1250305","0","343005","0","151007","151008","4","5","0","24","5","26","5","1","2","1788022122","1","0","0","0","0","0","0","2","5031004","5032004","5006","1","4","200","0","0","1001694","1"
"503014","503014","3014","5","3","0","1750321","1250314","0","343014","0","151007","151008","4","5","0","24","5","26","5","1","2","1788022131","1","0","0","0","0","0","0","2","5031004","5032004","5015","1","4","200","0","0","1001909","1"
"503015","503015","3015","5","3","0","1750322","1250315","0","343015","0","151007","151008","4","5","0","24","5","26","5","1","2","1788022138","1","0","0","0","0","0","103004","2","5031004","5032004","5016","1","4","200","0","0","1002065","1"
