"Name","Drop_Reward_Object_GroupID","ObjectID","Object_Drop_Chance","Object_Drop_Datum_Point","Object_Drop_Datum_Point_Range"
"774","1100502","311102223","67","2","1250"
"775","1100502","311102224","30","2","1250"
"776","1100502","311102225","3","2","1250"
"777","1100503","311102233","67","2","1250"
"778","1100503","311102234","30","2","1250"
"779","1100503","311102235","3","2","1250"
"780","1101001","311102313","67","2","1250"
"781","1101001","311102314","30","2","1250"
"782","1101001","311102315","3","2","1250"
"783","1101002","311102323","67","2","1250"
"784","1101002","311102324","30","2","1250"
"785","1101002","311102325","3","2","1250"
"786","1101003","311102333","67","2","1250"
"787","1101003","311102334","30","2","1250"
"788","1101003","311102335","3","2","1250"
"789","2011001","350201801","100","2","1250"
"790","2011001","350201802","0","2","1250"
"791","2011001","350201803","0","2","1250"
"792","2010501","350201804","100","2","1250"
"793","2010501","350201805","0","2","1250"
"794","2010501","350201806","0","2","1250"
"795","2010301","350201807","100","2","1250"
"796","2010301","350201808","0","2","1250"
"797","2010301","350201809","0","2","1250"
"798","2021001","350202801","100","2","1250"
"799","2021001","350202802","0","2","1250"
"800","2021001","350202803","0","2","1250"
"801","2020501","350202804","100","2","1250"
"802","2020501","350202805","0","2","1250"
"803","2020501","350202806","0","2","1250"
"804","2020301","350202807","100","2","1250"
"805","2020301","350202808","0","2","1250"
"806","2020301","350202809","0","2","1250"
"807","2031001","350203801","85","2","1250"
"808","2031001","350203802","15","2","1250"
"809","2031001","350203803","0","2","1250"
"810","2030501","350203804","85","2","1250"
"811","2030501","350203805","15","2","1250"
"812","2030501","350203806","0","2","1250"
"813","2030301","350203807","85","2","1250"
"814","2030301","350203808","15","2","1250"
"815","2030301","350203809","0","2","1250"
"816","2041001","350204801","85","2","1250"
"817","2041001","350204802","15","2","1250"
"818","2041001","350204803","0","2","1250"
"819","2040501","350204804","85","2","1250"
"820","2040501","350204805","15","2","1250"
"821","2040501","350204806","0","2","1250"
"822","2040301","350204807","85","2","1250"
"823","2040301","350204808","15","2","1250"
"824","2040301","350204809","0","2","1250"
"825","2051001","350205801","78","2","1250"
"826","2051001","350205802","20","2","1250"
"827","2051001","350205803","2","2","1250"
"828","2050501","350205804","78","2","1250"
"829","2050501","350205805","20","2","1250"
"830","2050501","350205806","2","2","1250"
"831","2050301","350205807","78","2","1250"
"832","2050301","350205808","20","2","1250"
"833","2050301","350205809","2","2","1250"
"834","2061001","350206801","78","2","1250"
"835","2061001","350206802","20","2","1250"
"836","2061001","350206803","2","2","1250"
"837","2060501","350206804","78","2","1250"
"838","2060501","350206805","20","2","1250"
"839","2060501","350206806","2","2","1250"
"840","2060301","350206807","78","2","1250"
"841","2060301","350206808","20","2","1250"
"842","2060301","350206809","2","2","1250"
"843","2071001","350207801","67","2","1250"
"844","2071001","350207802","30","2","1250"
"845","2071001","350207803","3","2","1250"
"846","2070501","350207804","67","2","1250"
"847","2070501","350207805","30","2","1250"
"848","2070501","350207806","3","2","1250"
"849","2070301","350207807","67","2","1250"
"850","2070301","350207808","30","2","1250"
"851","2070301","350207809","3","2","1250"
"852","2081001","350208801","67","2","1250"
"853","2081001","350208802","30","2","1250"
"854","2081001","350208803","3","2","1250"
"855","2080501","350208804","67","2","1250"
"856","2080501","350208805","30","2","1250"
"857","2080501","350208806","3","2","1250"
"858","2080301","350208807","67","2","1250"
"859","2080301","350208808","30","2","1250"
"860","2080301","350208809","3","2","1250"
"861","2091001","350209801","67","2","1250"
"862","2091001","350209802","30","2","1250"
"863","2091001","350209803","3","2","1250"
"864","2090501","350209804","67","2","1250"
"865","2090501","350209805","30","2","1250"
"866","2090501","350209806","3","2","1250"
"867","2090301","350209807","67","2","1250"
"868","2090301","350209808","30","2","1250"
"869","2090301","350209809","3","2","1250"
"870","2101001","350210801","67","2","1250"
"871","2101001","350210802","30","2","1250"
"872","2101001","350210803","3","2","1250"
"873","2100501","350210804","67","2","1250"
"874","2100501","350210805","30","2","1250"
"875","2100501","350210806","3","2","1250"
"876","2100301","350210807","67","2","1250"
"877","2100301","350210808","30","2","1250"
"878","2100301","350210809","3","2","1250"
"879","3212000","3212201","80","1","0"
"880","3212000","3212301","20","1","0"
"881","3213000","3213201","50","1","0"
"882","3213000","3213301","48","1","0"
"883","3213000","3213401","2","1","0"
"884","3214000","3214301","90","2","1250"
"885","3214000","3214401","8","2","1250"
"886","3214000","3214501","2","2","1250"
"887","3215000","3215301","58","2","1600"
"888","3215000","3215401","30","2","1600"
"889","3215000","3215501","12","2","1600"
"890","3222000","3222201","80","1","0"
"891","3222000","3222301","20","1","0"
"892","3223000","3223201","50","1","0"
"893","3223000","3223301","48","1","0"
"894","3223000","3223401","2","1","0"
"895","3224000","3224301","90","2","1250"
"896","3224000","3224401","8","2","1250"
"897","3224000","3224501","2","2","1250"
"898","3225000","3225301","58","2","1600"
"899","3225000","3225401","30","2","1600"
"900","3225000","3225501","12","2","1600"
"901","5310001","410000183","100","2","1500"
"902","5310002","410000193","100","2","1500"
"903","5320001","410000123","100","2","1500"
"904","5340001","410000133","100","2","1500"
"905","5350001","410000143","100","2","1500"
"906","5360001","410000153","100","2","1500"
"907","5370001","410000163","100","2","1500"
"908","5370002","410000173","100","2","1500"
"909","5381001","410000203","100","2","1500"
"910","5382001","410000213","100","2","1500"
"911","5383001","410000223","100","2","1500"
"912","5384001","410000233","100","2","1500"
"913","5385001","410000243","100","2","1500"
"914","6011001","350060101","0","0","0"
"915","6011001","350060102","0","0","0"
"916","6011001","350060103","90","0","0"
"917","6011001","350060104","8","0","0"
"918","6011001","350060105","2","0","0"
"919","6012001","350060201","0","0","0"
"920","6012001","350060202","0","0","0"
"921","6012001","350060203","90","0","0"
"922","6012001","350060204","8","0","0"
"923","6012001","350060205","2","0","0"
"924","6013001","350060301","0","0","0"
"925","6013001","350060302","0","0","0"
"926","6013001","350060303","90","0","0"
"927","6013001","350060304","8","0","0"
"928","6013001","350060305","2","0","0"
"929","6014001","350060401","0","0","0"
"930","6014001","350060402","0","0","0"
"931","6014001","350060403","90","0","0"
"932","6014001","350060404","8","0","0"
"933","6014001","350060405","2","0","0"
"934","6015001","350060301","0","0","0"
"935","6015001","350060302","0","0","0"
"936","6015001","350060303","90","0","0"
"937","6015001","350060304","8","0","0"
"938","6015001","350060305","2","0","0"
"939","6021001","350061101","0","0","0"
"940","6021001","350061102","0","0","0"
"941","6021001","350061103","60","0","0"
"942","6021001","350061104","28","0","0"
"943","6021001","350061105","12","0","0"
"944","6022001","350061201","0","0","0"
"945","6022001","350061202","0","0","0"
"946","6022001","350061203","60","0","0"
"947","6022001","350061204","28","0","0"
"948","6022001","350061205","12","0","0"
"949","6023001","350061301","0","0","0"
"950","6023001","350061302","0","0","0"
"951","6023001","350061303","60","0","0"
"952","6023001","350061304","28","0","0"
"953","6023001","350061305","12","0","0"
"954","6024001","350061401","0","0","0"
"955","6024001","350061402","0","0","0"
"956","6024001","350061403","60","0","0"
"957","6024001","350061404","28","0","0"
"958","6024001","350061405","12","0","0"
"959","6025001","350061501","0","0","0"
"960","6025001","350061502","0","0","0"
"961","6025001","350061503","60","0","0"
"962","6025001","350061504","28","0","0"
"963","6025001","350061505","12","0","0"
"964","7011101","350080110","0","2","1500"
"965","7011101","350080111","0","2","1500"
"966","7011101","350080112","90","2","1500"
"967","7011101","350080113","8","2","1500"
"968","7011101","350080114","2","2","1500"
"969","7011111","350080115","0","2","1500"
"970","7011111","350080116","0","2","1500"
"971","7011111","350080117","80","2","1500"
"972","7011111","350080118","16","2","1500"
"973","7011111","350080119","4","2","1500"
"974","7011201","350080120","0","2","1500"
"975","7011201","350080121","0","2","1500"
"976","7011201","350080122","90","2","1500"
"977","7011201","350080123","8","2","1500"
"978","7011201","350080124","2","2","1500"
"979","7011211","350080125","0","2","1500"
"980","7011211","350080126","0","2","1500"
"981","7011211","350080127","80","2","1500"
"982","7011211","350080128","16","2","1500"
"983","7011211","350080129","4","2","1500"
"984","7011301","350080130","0","2","1500"
"985","7011301","350080131","0","2","1500"
"986","7011301","350080132","90","2","1500"
"987","7011301","350080133","8","2","1500"
"988","7011301","350080134","2","2","1500"
"989","7011311","350080135","0","2","1500"
"990","7011311","350080136","0","2","1500"
"991","7011311","350080137","80","2","1500"
"992","7011311","350080138","16","2","1500"
"993","7011311","350080139","4","2","1500"
"994","7011401","350080140","0","2","1500"
"995","7011401","350080141","0","2","1500"
"996","7011401","350080142","90","2","1500"
"997","7011401","350080143","8","2","1500"
"998","7011401","350080144","2","2","1500"
"999","7011411","350080145","0","2","1500"
"1000","7011411","350080146","0","2","1500"
"1001","7011411","350080147","80","2","1500"
"1002","7011411","350080148","16","2","1500"
"1003","7011411","350080149","4","2","1500"
"1004","7012101","350080210","0","2","1500"
"1005","7012101","350080211","0","2","1500"
"1006","7012101","350080212","90","2","1500"
"1007","7012101","350080213","8","2","1500"
"1008","7012101","350080214","2","2","1500"
"1009","7012111","350080215","0","2","1500"
"1010","7012111","350080216","0","2","1500"
"1011","7012111","350080217","80","2","1500"
"1012","7012111","350080218","16","2","1500"
"1013","7012111","350080219","4","2","1500"
"1014","7012201","350080220","0","2","1500"
"1015","7012201","350080221","0","2","1500"
"1016","7012201","350080222","90","2","1500"
"1017","7012201","350080223","8","2","1500"
"1018","7012201","350080224","2","2","1500"
"1019","7012211","350080225","0","2","1500"
"1020","7012211","350080226","0","2","1500"
"1021","7012211","350080227","80","2","1500"
"1022","7012211","350080228","16","2","1500"
"1023","7012211","350080229","4","2","1500"
"1024","7012301","350080230","0","2","1500"
"1025","7012301","350080231","0","2","1500"
"1026","7012301","350080232","90","2","1500"
"1027","7012301","350080233","8","2","1500"
"1028","7012301","350080234","2","2","1500"
"1029","7012311","350080235","0","2","1500"
"1030","7012311","350080236","0","2","1500"
"1031","7012311","350080237","80","2","1500"
"1032","7012311","350080238","16","2","1500"
"1033","7012311","350080239","4","2","1500"
"1034","7012401","350080240","0","2","1500"
"1035","7012401","350080241","0","2","1500"
"1036","7012401","350080242","90","2","1500"
"1037","7012401","350080243","8","2","1500"
"1038","7012401","350080244","2","2","1500"
"1039","7012411","350080245","0","2","1500"
"1040","7012411","350080246","0","2","1500"
"1041","7012411","350080247","80","2","1500"
"1042","7012411","350080248","16","2","1500"
"1043","7012411","350080249","4","2","1500"
"1044","7013101","350080310","0","2","1500"
"1045","7013101","350080311","0","2","1500"
"1046","7013101","350080312","90","2","1500"
"1047","7013101","350080313","8","2","1500"
"1048","7013101","350080314","2","2","1500"
"1049","7013111","350080315","0","2","1500"
"1050","7013111","350080316","0","2","1500"
"1051","7013111","350080317","80","2","1500"
"1052","7013111","350080318","16","2","1500"
"1053","7013111","350080319","4","2","1500"
"1054","7013201","350080320","0","2","1500"
"1055","7013201","350080321","0","2","1500"
"1056","7013201","350080322","90","2","1500"
"1057","7013201","350080323","8","2","1500"
"1058","7013201","350080324","2","2","1500"
"1059","7013211","350080325","0","2","1500"
"1060","7013211","350080326","0","2","1500"
"1061","7013211","350080327","80","2","1500"
"1062","7013211","350080328","16","2","1500"
"1063","7013211","350080329","4","2","1500"
"1064","7013301","350080330","0","2","1500"
"1065","7013301","350080331","0","2","1500"
"1066","7013301","350080332","90","2","1500"
"1067","7013301","350080333","8","2","1500"
"1068","7013301","350080334","2","2","1500"
"1069","7013311","350080335","0","2","1500"
"1070","7013311","350080336","0","2","1500"
"1071","7013311","350080337","80","2","1500"
"1072","7013311","350080338","16","2","1500"
"1073","7013311","350080339","4","2","1500"
"1074","7013401","350080340","0","2","1500"
"1075","7013401","350080341","0","2","1500"
"1076","7013401","350080342","90","2","1500"
"1077","7013401","350080343","8","2","1500"
"1078","7013401","350080344","2","2","1500"
"1079","7013411","350080345","0","2","1500"
"1080","7013411","350080346","0","2","1500"
"1081","7013411","350080347","80","2","1500"
"1082","7013411","350080348","16","2","1500"
"1083","7013411","350080349","4","2","1500"
"1084","7014101","350080410","0","2","1500"
"1085","7014101","350080411","0","2","1500"
"1086","7014101","350080412","90","2","1500"
"1087","7014101","350080413","8","2","1500"
"1088","7014101","350080414","2","2","1500"
"1089","7014111","350080415","0","2","1500"
"1090","7014111","350080416","0","2","1500"
"1091","7014111","350080417","80","2","1500"
"1092","7014111","350080418","16","2","1500"
"1093","7014111","350080419","4","2","1500"
"1094","7014201","350080420","0","2","1500"
"1095","7014201","350080421","0","2","1500"
"1096","7014201","350080422","90","2","1500"
"1097","7014201","350080423","8","2","1500"
"1098","7014201","350080424","2","2","1500"
"1099","7014211","350080425","0","2","1500"
"1100","7014211","350080426","0","2","1500"
"1101","7014211","350080427","80","2","1500"
"1102","7014211","350080428","16","2","1500"
"1103","7014211","350080429","4","2","1500"
"1104","7014301","350080430","0","2","1500"
"1105","7014301","350080431","0","2","1500"
"1106","7014301","350080432","90","2","1500"
"1107","7014301","350080433","8","2","1500"
"1108","7014301","350080434","2","2","1500"
"1109","7014311","350080435","0","2","1500"
"1110","7014311","350080436","0","2","1500"
"1111","7014311","350080437","80","2","1500"
"1112","7014311","350080438","16","2","1500"
"1113","7014311","350080439","4","2","1500"
"1114","7014401","350080440","0","2","1500"
"1115","7014401","350080441","0","2","1500"
"1116","7014401","350080442","90","2","1500"
"1117","7014401","350080443","8","2","1500"
"1118","7014401","350080444","2","2","1500"
"1119","7014411","350080445","0","2","1500"
"1120","7014411","350080446","0","2","1500"
"1121","7014411","350080447","80","2","1500"
"1122","7014411","350080448","16","2","1500"
"1123","7014411","350080449","4","2","1500"
"1124","7015101","350080510","0","2","1500"
"1125","7015101","350080511","0","2","1500"
"1126","7015101","350080512","90","2","1500"
"1127","7015101","350080513","8","2","1500"
"1128","7015101","350080514","2","2","1500"
"1129","7015111","350080515","0","2","1500"
"1130","7015111","350080516","0","2","1500"
"1131","7015111","350080517","80","2","1500"
"1132","7015111","350080518","16","2","1500"
"1133","7015111","350080519","4","2","1500"
"1134","7015201","350080520","0","2","1500"
"1135","7015201","350080521","0","2","1500"
"1136","7015201","350080522","90","2","1500"
"1137","7015201","350080523","8","2","1500"
"1138","7015201","350080524","2","2","1500"
"1139","7015211","350080525","0","2","1500"
"1140","7015211","350080526","0","2","1500"
"1141","7015211","350080527","80","2","1500"
"1142","7015211","350080528","16","2","1500"
"1143","7015211","350080529","4","2","1500"
"1144","7015301","350080530","0","2","1500"
"1145","7015301","350080531","0","2","1500"
"1146","7015301","350080532","90","2","1500"
"1147","7015301","350080533","8","2","1500"
"1148","7015301","350080534","2","2","1500"
"1149","7015311","350080535","0","2","1500"
"1150","7015311","350080536","0","2","1500"
"1151","7015311","350080537","80","2","1500"
"1152","7015311","350080538","16","2","1500"
"1153","7015311","350080539","4","2","1500"
"1154","7015401","350080540","0","2","1500"
"1155","7015401","350080541","0","2","1500"
"1156","7015401","350080542","90","2","1500"
"1157","7015401","350080543","8","2","1500"
"1158","7015401","350080544","2","2","1500"
"1159","7015411","350080545","0","2","1500"
"1160","7015411","350080546","0","2","1500"
"1161","7015411","350080547","80","2","1500"
"1162","7015411","350080548","16","2","1500"
"1163","7015411","350080549","4","2","1500"
"1164","7016101","350080610","0","2","1500"
"1165","7016101","350080611","0","2","1500"
"1166","7016101","350080612","90","2","1500"
"1167","7016101","350080613","8","2","1500"
"1168","7016101","350080614","2","2","1500"
"1169","7016111","350080615","0","2","1500"
"1170","7016111","350080616","0","2","1500"
"1171","7016111","350080617","80","2","1500"
"1172","7016111","350080618","16","2","1500"
"1173","7016111","350080619","4","2","1500"
"1174","7016201","350080620","0","2","1500"
"1175","7016201","350080621","0","2","1500"
"1176","7016201","350080622","90","2","1500"
"1177","7016201","350080623","8","2","1500"
"1178","7016201","350080624","2","2","1500"
"1179","7016211","350080625","0","2","1500"
"1180","7016211","350080626","0","2","1500"
"1181","7016211","350080627","80","2","1500"
"1182","7016211","350080628","16","2","1500"
"1183","7016211","350080629","4","2","1500"
"1184","7016301","350080630","0","2","1500"
"1185","7016301","350080631","0","2","1500"
"1186","7016301","350080632","90","2","1500"
"1187","7016301","350080633","8","2","1500"
"1188","7016301","350080634","2","2","1500"
"1189","7016311","350080635","0","2","1500"
"1190","7016311","350080636","0","2","1500"
"1191","7016311","350080637","80","2","1500"
"1192","7016311","350080638","16","2","1500"
"1193","7016311","350080639","4","2","1500"
"1194","7016401","350080640","0","2","1500"
"1195","7016401","350080641","0","2","1500"
"1196","7016401","350080642","90","2","1500"
"1197","7016401","350080643","8","2","1500"
"1198","7016401","350080644","2","2","1500"
"1199","7016411","350080645","0","2","1500"
"1200","7016411","350080646","0","2","1500"
"1201","7016411","350080647","80","2","1500"
"1202","7016411","350080648","16","2","1500"
"1203","7016411","350080649","4","2","1500"
"1204","7017101","350080710","0","2","1500"
"1205","7017101","350080711","0","2","1500"
"1206","7017101","350080712","90","2","1500"
"1207","7017101","350080713","8","2","1500"
"1208","7017101","350080714","2","2","1500"
"1209","7017111","350080715","0","2","1500"
"1210","7017111","350080716","0","2","1500"
"1211","7017111","350080717","80","2","1500"
"1212","7017111","350080718","16","2","1500"
"1213","7017111","350080719","4","2","1500"
"1214","7017201","350080720","0","2","1500"
"1215","7017201","350080721","0","2","1500"
"1216","7017201","350080722","90","2","1500"
"1217","7017201","350080723","8","2","1500"
"1218","7017201","350080724","2","2","1500"
"1219","7017211","350080725","0","2","1500"
"1220","7017211","350080726","0","2","1500"
"1221","7017211","350080727","80","2","1500"
"1222","7017211","350080728","16","2","1500"
"1223","7017211","350080729","4","2","1500"
"1224","7017301","350080730","0","2","1500"
"1225","7017301","350080731","0","2","1500"
"1226","7017301","350080732","90","2","1500"
"1227","7017301","350080733","8","2","1500"
"1228","7017301","350080734","2","2","1500"
"1229","7017311","350080735","0","2","1500"
"1230","7017311","350080736","0","2","1500"
"1231","7017311","350080737","80","2","1500"
"1232","7017311","350080738","16","2","1500"
"1233","7017311","350080739","4","2","1500"
"1234","7017401","350080740","0","2","1500"
"1235","7017401","350080741","0","2","1500"
"1236","7017401","350080742","90","2","1500"
"1237","7017401","350080743","8","2","1500"
"1238","7017401","350080744","2","2","1500"
"1239","7017411","350080745","0","2","1500"
"1240","7017411","350080746","0","2","1500"
"1241","7017411","350080747","80","2","1500"
"1242","7017411","350080748","16","2","1500"
"1243","7017411","350080749","4","2","1500"
"1244","7018101","350080810","0","2","1500"
"1245","7018101","350080811","0","2","1500"
"1246","7018101","350080812","90","2","1500"
"1247","7018101","350080813","8","2","1500"
"1248","7018101","350080814","2","2","1500"
"1249","7018111","350080815","0","2","1500"
"1250","7018111","350080816","0","2","1500"
"1251","7018111","350080817","80","2","1500"
"1252","7018111","350080818","16","2","1500"
"1253","7018111","350080819","4","2","1500"
"1254","7018201","350080820","0","2","1500"
"1255","7018201","350080821","0","2","1500"
"1256","7018201","350080822","90","2","1500"
"1257","7018201","350080823","8","2","1500"
"1258","7018201","350080824","2","2","1500"
"1259","7018211","350080825","0","2","1500"
"1260","7018211","350080826","0","2","1500"
"1261","7018211","350080827","80","2","1500"
"1262","7018211","350080828","16","2","1500"
"1263","7018211","350080829","4","2","1500"
"1264","7018301","350080830","0","2","1500"
"1265","7018301","350080831","0","2","1500"
"1266","7018301","350080832","90","2","1500"
"1267","7018301","350080833","8","2","1500"
"1268","7018301","350080834","2","2","1500"
"1269","7018311","350080835","0","2","1500"
"1270","7018311","350080836","0","2","1500"
"1271","7018311","350080837","80","2","1500"
"1272","7018311","350080838","16","2","1500"
"1273","7018311","350080839","4","2","1500"
"1274","7018401","350080840","0","2","1500"
"1275","7018401","350080841","0","2","1500"
"1276","7018401","350080842","90","2","1500"
"1277","7018401","350080843","8","2","1500"
"1278","7018401","350080844","2","2","1500"
"1279","7018411","350080845","0","2","1500"
"1280","7018411","350080846","0","2","1500"
"1281","7018411","350080847","80","2","1500"
"1282","7018411","350080848","16","2","1500"
"1283","7018411","350080849","4","2","1500"
"1284","7019101","350080910","0","2","1500"
"1285","7019101","350080911","0","2","1500"
"1286","7019101","350080912","90","2","1500"
"1287","7019101","350080913","8","2","1500"
"1288","7019101","350080914","2","2","1500"
"1289","7019111","350080915","0","2","1500"
"1290","7019111","350080916","0","2","1500"
"1291","7019111","350080917","80","2","1500"
"1292","7019111","350080918","16","2","1500"
"1293","7019111","350080919","4","2","1500"
"1294","7019201","350080920","0","2","1500"
"1295","7019201","350080921","0","2","1500"
"1296","7019201","350080922","90","2","1500"
"1297","7019201","350080923","8","2","1500"
"1298","7019201","350080924","2","2","1500"
"1299","7019211","350080925","0","2","1500"
"1300","7019211","350080926","0","2","1500"
"1301","7019211","350080927","80","2","1500"
"1302","7019211","350080928","16","2","1500"
"1303","7019211","350080929","4","2","1500"
"1304","7019301","350080930","0","2","1500"
"1305","7019301","350080931","0","2","1500"
"1306","7019301","350080932","90","2","1500"
"1307","7019301","350080933","8","2","1500"
"1308","7019301","350080934","2","2","1500"
"1309","7019311","350080935","0","2","1500"
"1310","7019311","350080936","0","2","1500"
"1311","7019311","350080937","80","2","1500"
"1312","7019311","350080938","16","2","1500"
"1313","7019311","350080939","4","2","1500"
"1314","7019401","350080940","0","2","1500"
"1315","7019401","350080941","0","2","1500"
"1316","7019401","350080942","90","2","1500"
"1317","7019401","350080943","8","2","1500"
"1318","7019401","350080944","2","2","1500"
"1319","7019411","350080945","0","2","1500"
"1320","7019411","350080946","0","2","1500"
"1321","7019411","350080947","80","2","1500"
"1322","7019411","350080948","16","2","1500"
"1323","7019411","350080949","4","2","1500"
"1324","7020101","350081010","0","2","1500"
"1325","7020101","350081011","0","2","1500"
"1326","7020101","350081012","90","2","1500"
"1327","7020101","350081013","8","2","1500"
"1328","7020101","350081014","2","2","1500"
"1329","7020111","350081015","0","2","1500"
"1330","7020111","350081016","0","2","1500"
"1331","7020111","350081017","80","2","1500"
"1332","7020111","350081018","16","2","1500"
"1333","7020111","350081019","4","2","1500"
"1334","7020201","350081020","0","2","1500"
"1335","7020201","350081021","0","2","1500"
"1336","7020201","350081022","90","2","1500"
"1337","7020201","350081023","8","2","1500"
"1338","7020201","350081024","2","2","1500"
"1339","7020211","350081025","0","2","1500"
"1340","7020211","350081026","0","2","1500"
"1341","7020211","350081027","80","2","1500"
"1342","7020211","350081028","16","2","1500"
"1343","7020211","350081029","4","2","1500"
"1344","7020301","350081030","0","2","1500"
"1345","7020301","350081031","0","2","1500"
"1346","7020301","350081032","90","2","1500"
"1347","7020301","350081033","8","2","1500"
"1348","7020301","350081034","2","2","1500"
"1349","7020311","350081035","0","2","1500"
"1350","7020311","350081036","0","2","1500"
"1351","7020311","350081037","80","2","1500"
"1352","7020311","350081038","16","2","1500"
"1353","7020311","350081039","4","2","1500"
"1354","7020401","350081040","0","2","1500"
"1355","7020401","350081041","0","2","1500"
"1356","7020401","350081042","90","2","1500"
"1357","7020401","350081043","8","2","1500"
"1358","7020401","350081044","2","2","1500"
"1359","7020411","350081045","0","2","1500"
"1360","7020411","350081046","0","2","1500"
"1361","7020411","350081047","80","2","1500"
"1362","7020411","350081048","16","2","1500"
"1363","7020411","350081049","4","2","1500"
"1364","7021101","710500103","90","2","1500"
"1365","7021101","710500104","8","2","1500"
"1366","7021101","710500105","2","2","1500"
"1367","7021111","710500113","60","2","1500"
"1368","7021111","710500114","28","2","1500"
"1369","7021111","710500115","12","2","1500"
"1370","7021201","710500203","90","2","1500"
"1371","7021201","710500204","8","2","1500"
"1372","7021201","710500205","2","2","1500"
"1373","7021211","710500213","60","2","1500"
"1374","7021211","710500214","28","2","1500"
"1375","7021211","710500215","12","2","1500"
"1376","5391001","410000402","100","1","0"
"1377","5392001","410000412","100","1","0"
"1378","5393001","410000422","100","1","0"
"1379","5394001","410000432","100","1","0"
"1380","5395001","410000442","100","1","0"
"1381","5396001","410000452","100","1","0"
"1382","5397001","410000462","100","1","0"
"1383","5631601","410010703","100","2","1000"
