"Name","PortalTriggerId","CurrentStageId","WarpId","ArrivalStageId","PositionNearPortalCheck","PositionNearPortal","PortalStageType","EnableLevel","EnableGreatBuildingID","EnableBuildingStep","EnableDoingQuestType","EnableDoingQuest","EnableCompleteQuestType","EnableCompleteQuest","EnableAchievement","EnableDoingBuff","ContentsAdminInfoId","Weigth"
"11302","11302","201003030","11302","103003010","1","(X=-23497,Y=11564,Z=3479)","1","0","0","0","0","0","1","102104600","0","0","0","0"
"11303","11303","201003030","11303","201003031","1","(X=19087.216797,Y=-18023.953125,Z=99.617279)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11304","11304","201003031","11304","201003030","1","(X=-13394.489258,Y=-11669.722656,Z=1754.866455)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11305","11305","201003031","11305","201003032","1","(X=13588.847656,Y=13686.755859,Z=986.992310)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11306","11306","201003032","11306","201003031","1","(X=-16209.822266,Y=-12677.906250,Z=2724.881592)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11307","11307","201003032","11307","201003033","1","(X=-2075.743164,Y=14264.112305,Z=-215.410568)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11308","11308","201003033","11308","201003032","1","(X=-13234,Y=21811,Z=529)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11309","11309","11001","11309","201003033","1","(X=6286,Y=-26383,Z=3696)","1","0","9000000","6","0","0","1","103003100","0","0","0","0"
"11310","11310","201003033","11310","11001","1","(X=-17387.748047,Y=6528.536133,Z=2315.653076)","1","0","0","0","0","0","1","103003100","0","0","0","0"
"11401","11401","106002010","11401","201003040","1","(X=-16099.631836,Y=-23173.650391,Z=11706.767578)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11402","11402","201003040","11402","106002010","1","(X=-19887.000000,Y=-6465.000000,Z=1508.000000)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11403","11403","201003040","11403","201003041","1","(X=24275.878906,Y=-3459.896729,Z=2387.864502)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11404","11404","201003041","11404","201003040","1","(X=-13394.489258,Y=-11669.722656,Z=1754.866455)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11405","11405","201003041","11405","201003042","1","(X=13588.847656,Y=13686.755859,Z=986.992310)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11406","11406","201003042","11406","201003041","1","(X=-16209.822266,Y=-12677.906250,Z=2724.881592)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11407","11407","201003042","11407","201003043","1","(X=10669.979492,Y=16061.686523,Z=9.998866)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11408","11408","201003043","11408","201003042","1","(X=-13224.829102,Y=21986.179688,Z=442.600006)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11409","11409","201003043","11409","12001","1","(X=-17204.240234,Y=-2875.651367,Z=1219.840576)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11410","11410","201003043","11410","12001","1","(X=17062.935547,Y=1971.763306,Z=1515.661255)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11411","11411","12001","11411","201003043","1","(X=-5156.811523,Y=-7570.808105,Z=1330.962769)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11412","11412","12001","11412","201003043","1","(X=-5175.316406,Y=7758.145508,Z=1330.962646)","1","0","0","0","0","0","1","106106400","0","0","0","0"
"11501","11501","107001010","11501","201004040","1","(X=-48957.792969,Y=-19878.125000,Z=-308.356598)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11502","11502","201004040","11502","107001010","1","(X=-19517.964844,Y=-6124.798828,Z=1802.438354)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11503","11503","201004040","11503","201004041","1","(X=24275.878906,Y=-3459.896729,Z=2387.864502)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11504","11504","201004041","11504","201004040","1","(X=-13394.489258,Y=-11669.722656,Z=1754.866455)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11505","11505","201004041","11505","201004042","1","(X=13588.847656,Y=13686.755859,Z=986.992310)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11506","11506","201004042","11506","201004041","1","(X=-16209.822266,Y=-12677.906250,Z=2724.881592)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11507","11507","201004042","11507","201004043","1","(X=10669.979492,Y=16061.686523,Z=9.998866)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11508","11508","201004043","11508","201004042","1","(X=-17832.142578,Y=-4880.108398,Z=303.324982)","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11509","11509","12002","11509","201004043","0","0","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11510","11510","201004043","11510","12002","0","0","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11601","11601","110001010","11601","201004050","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11602","11602","201004050","11602","110001010","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11603","11603","201004050","11603","201004051","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11604","11604","201004051","11604","201004050","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11605","11605","201004051","11605","201004052","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11606","11606","201004052","11606","201004051","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11607","11607","201004052","11607","201004053","0","0","1","0","0","0","0","0","1","110002940","0","0","0","0"
"11608","11608","201004053","11608","201004052","0","0","1","0","0","0","0","0","1","107002800","0","0","0","0"
"11701","11701","105001020","11701","13001","0","(X=0,Y=0,Z=0)","1","0","0","0","0","0","0","0","0","0","0","0"
"11702","11702","13001","11702","105001020","0","(X=0,Y=0,Z=0)","1","0","0","0","0","0","0","0","0","0","0","0"
"20101","20101","10010","20101","101003030","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20102","20102","101003030","20102","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20103","20103","10011","20103","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20104","20104","10010","20104","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20105","20105","10011","20105","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20106","20106","10010","20106","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20107","20107","10012","20107","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20108","20108","10011","20108","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20109","20109","10012","20109","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20110","20110","10011","20110","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20111","20111","10013","20111","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20112","20112","10012","20112","10013","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20113","20113","10013","20113","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20114","20114","10012","20114","10013","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20115","20115","10013","20115","101003030","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"20201","20201","10020","20201","102003010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20202","20202","102003010","20202","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20203","20203","10021","20203","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20204","20204","10020","20204","10021","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20205","20205","10021","20205","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20206","20206","10020","20206","10021","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20207","20207","10022","20207","10021","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20208","20208","10021","20208","10022","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20209","20209","10022","20209","10021","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20210","20210","10021","20210","10022","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20211","20211","10023","20211","10022","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20212","20212","10022","20212","10023","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20213","20213","10023","20213","10022","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20214","20214","10022","20214","10023","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20215","20215","10023","20215","102003010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"20301","20301","10030","20301","103003010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20302","20302","103003010","20302","10030","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20303","20303","10031","20303","10030","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20304","20304","10030","20304","10031","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20305","20305","10031","20305","10030","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20306","20306","10030","20306","10031","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20307","20307","10032","20307","10031","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20308","20308","10031","20308","10032","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20309","20309","10032","20309","10031","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20310","20310","10031","20310","10032","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20311","20311","10033","20311","10032","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20312","20312","10032","20312","10033","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20313","20313","10033","20313","10032","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20314","20314","10032","20314","10033","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20315","20315","10033","20315","103003010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102104600","0","0","0","0"
"20401","20401","10040","20401","104004040","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20402","20402","104004040","20402","10040","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20403","20403","10041","20403","10040","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20404","20404","10040","20404","10041","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20405","20405","10041","20405","10040","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20406","20406","10040","20406","10041","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20407","20407","10042","20407","10041","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20408","20408","10041","20408","10042","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20409","20409","10042","20409","10041","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20410","20410","10041","20410","10042","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20411","20411","10043","20411","10042","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20412","20412","10042","20412","10043","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20413","20413","10043","20413","10042","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20414","20414","10042","20414","10043","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20415","20415","10043","20415","104004040","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","103009800","0","0","0","0"
"20501","20501","10050","20501","105002050","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20502","20502","105002050","20502","10050","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20503","20503","10051","20503","10050","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20504","20504","10050","20504","10051","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20505","20505","10051","20505","10050","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20506","20506","10050","20506","10051","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20507","20507","10052","20507","10051","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20508","20508","10051","20508","10052","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20509","20509","10052","20509","10051","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20510","20510","10051","20510","10052","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20511","20511","10053","20511","10052","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20512","20512","10052","20512","10053","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20513","20513","10053","20513","10052","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20514","20514","10052","20514","10053","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20515","20515","10053","20515","105002050","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","105105800","0","0","0","0"
"20601","20601","10060","20601","106001010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20602","20602","106001010","20602","10060","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20603","20603","10061","20603","10060","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20604","20604","10060","20604","10061","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20605","20605","10061","20605","10060","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20606","20606","10060","20606","10061","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20607","20607","10062","20607","10061","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20608","20608","10061","20608","10062","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20609","20609","10062","20609","10061","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20610","20610","10061","20610","10062","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20611","20611","10063","20611","10062","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20612","20612","10062","20612","10063","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20613","20613","10063","20613","10062","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20614","20614","10062","20614","10063","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20615","20615","10063","20615","106001010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","106102000","0","0","0","0"
"20701","20701","10070","20701","107001010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20702","20702","107001010","20702","10070","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20703","20703","10071","20703","10070","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20704","20704","10070","20704","10071","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20705","20705","10071","20705","10070","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20706","20706","10070","20706","10071","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20707","20707","10072","20707","10071","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20708","20708","10071","20708","10072","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20709","20709","10072","20709","10071","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20710","20710","10071","20710","10072","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20711","20711","10073","20711","10072","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20712","20712","10072","20712","10073","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20713","20713","10073","20713","10072","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20714","20714","10072","20714","10073","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20715","20715","10073","20715","107001010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20801","20801","10080","20801","108001010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20802","20802","108001010","20802","10080","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20803","20803","10081","20803","10080","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20804","20804","10080","20804","10081","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20805","20805","10081","20805","10080","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20806","20806","10080","20806","10081","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20807","20807","10082","20807","10081","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20808","20808","10081","20808","10082","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20809","20809","10082","20809","10081","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20810","20810","10081","20810","10082","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20811","20811","10083","20811","10082","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20812","20812","10082","20812","10083","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20813","20813","10083","20813","10082","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20814","20814","10082","20814","10083","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20815","20815","10083","20815","108001010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","107002800","0","0","0","0"
"20901","20901","10090","20901","107003010","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20902","20902","107003010","20902","10090","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20903","20903","10091","20903","10090","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20904","20904","10090","20904","10091","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20905","20905","10091","20905","10090","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20906","20906","10090","20906","10091","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20907","20907","10092","20907","10091","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20908","20908","10091","20908","10092","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20909","20909","10092","20909","10091","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20910","20910","10091","20910","10092","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20911","20911","10093","20911","10092","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20912","20912","10092","20912","10093","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20913","20913","10093","20913","10092","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20914","20914","10092","20914","10093","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"20915","20915","10093","20915","107003010","0","0","301","0","0","0","0","0","1","109103400","0","0","0","0"
"21001","21001","10100","21001","110001010","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21002","21002","110001010","21002","10100","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21003","21003","10101","21003","10100","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21004","21004","10100","21004","10101","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21005","21005","10101","21005","10100","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21006","21006","10100","21006","10101","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21007","21007","10102","21007","10101","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21008","21008","10101","21008","10102","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21009","21009","10102","21009","10101","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21010","21010","10101","21010","10102","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21011","21011","10103","21011","10102","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21012","21012","10102","21012","10103","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21013","21013","10103","21013","10102","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21014","21014","10102","21014","10103","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"21015","21015","10103","21015","110001010","0","0","301","0","0","0","0","0","1","110000000","0","0","0","0"
"22101","22101","301011010","22101","301001020","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22102","22102","301001020","22102","301011010","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22103","22103","301011020","22103","301011010","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22104","22104","301011010","22104","301011020","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22105","22105","301011030","22105","301011020","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22106","22106","301011020","22106","301011030","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22107","22107","301011040","22107","301011030","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22108","22108","301011030","22108","301011040","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22109","22109","301011040","22109","301001020","0","0","301","90","0","0","0","0","1","0","0","0","0","0"
"22201","22201","301031010","22201","301001020","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22202","22202","301001020","22202","301031010","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22203","22203","301031020","22203","301031010","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22204","22204","301031010","22204","301031020","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22205","22205","301031030","22205","301031020","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22206","22206","301031020","22206","301031030","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22207","22207","301031040","22207","301031030","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"22208","22208","301031030","22208","301031040","0","0","301","100","0","0","0","0","1","0","0","0","0","0"
"25101","25101","201003010","25101","201510013","1","(X=-20714.484375,Y=20787.869141,Z=2695.755615)","301","0","0","0","0","0","0","0","0","0","0","0"
"25102","25102","201510013","25102","201003010","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25103","25103","201003010","25103","201510013","1","(X=-2495.860107,Y=19629.046875,Z=4197.187012)","301","0","0","0","0","0","0","0","0","0","0","0"
"25104","25104","201510013","25104","201003010","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25105","25105","201003010","25105","201510014","1","(X=-3673.607422,Y=-4581.647461,Z=1249.062744)","301","0","0","0","0","0","0","0","0","0","0","0"
"25106","25106","201510014","25106","201003010","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25107","25107","201003010","25107","201510014","1","(X=11995.049805,Y=-609.699402,Z=1947.765869)","301","0","0","0","0","0","0","0","0","0","0","0"
"25108","25108","201510014","25108","201003010","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25109","25109","201003010","25109","201510015","1","(X=-19773.818359,Y=-21847.142578,Z=2546.568359)","301","0","0","0","0","0","0","0","0","0","0","0"
"25110","25110","201510015","25110","201003010","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25111","25111","201003010","25111","201510015","1","(X=13145.051758,Y=-19350.945313,Z=747.831238)","301","0","0","0","0","0","0","0","0","0","0","0"
"25112","25112","201510015","25112","201003010","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25113","25113","201003011","25113","201510016","1","(X=-11498.632813,Y=-18422.861328,Z=1281.308105)","301","0","0","0","0","0","0","0","0","0","0","0"
"25114","25114","201510016","25114","201003011","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25115","25115","201003011","25115","201510016","1","(X=-6850.945801,Y=18419.005859,Z=920.036804)","301","0","0","0","0","0","0","0","0","0","0","0"
"25116","25116","201510016","25116","201003011","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25117","25117","201003011","25117","201510017","1","(X=-11794.090820,Y=505.470490,Z=709.341187)","301","0","0","0","0","0","0","0","0","0","0","0"
"25118","25118","201510017","25118","201003011","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25119","25119","201003011","25119","201510017","1","(X=6709.013184,Y=6105.981445,Z=104.019554)","301","0","0","0","0","0","0","0","0","0","0","0"
